file,estimator,mean,median,rmse,std,max,p95
uwb_imu_tc_integrity.csv,WLS (UWB only),0.15335131502525254,0.1318565,0.18214713365062393,0.09829014435417224,1.153292,0.3478155999999999
uwb_imu_tc_integrity.csv,TC (UWB+IMU),0.15133949494949497,0.1335835,0.17107982591880638,0.07977884497058656,0.740759,0.31391104999999997
260513_const4_1_2_1uwb_wls_integrity.csv,WLS (UWB only),0.15003422621063325,0.125077,0.17676188996515482,0.0934585293562339,0.647359,0.34596920000000003
260513_const4_1_2_1uwb_wls_integrity.csv,LC (UWB+IMU),0.12362963799525904,0.111978,0.1434060513449455,0.07267054541910589,0.544103,0.250346
