timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,tc_x,tc_y,tc_z,tc_qx,tc_qy,tc_qz,tc_qw,tc_vx,tc_vy,tc_vz,tc_bias_ax,tc_bias_ay,tc_bias_az,tc_bias_gx,tc_bias_gy,tc_bias_gz,imu_n,imu_mean_ax,imu_mean_ay,imu_mean_az,imu_mean_gx,imu_mean_gy,imu_mean_gz,imu_accel_norm_mean,imu_gyro_norm_mean,wls_gt_err,tc_gt_err
3.693224,1.228000,0.041000,0.432000,1.215461,-0.019015,0.350400,1.159438,0.004297,0.315229,0.009757,0.006344,-0.013938,0.999835,-0.033216,0.079188,0.400354,0.000105,0.000394,0.005811,-0.001386,0.000029,-0.000025,17,-0.364446,0.099634,10.055890,0.216621,0.138908,0.033754,10.071753,0.279603,0.102067,0.140297
3.709886,1.228000,0.041000,0.439000,1.168987,-0.041965,0.432760,1.159155,0.002987,0.325173,0.009539,0.006451,-0.016343,0.999800,-0.027920,0.069594,0.408686,0.000104,0.000410,0.005689,-0.001559,0.000014,-0.000019,17,0.166616,-0.065273,10.122206,-0.053823,0.013098,-0.042956,10.124852,0.127656,0.102003,0.138351
3.726459,1.228000,0.042000,0.445000,1.175662,-0.024419,0.363813,1.159476,0.002498,0.332586,0.010129,0.007344,-0.017651,0.999766,-0.027556,0.064770,0.414131,0.000100,0.000420,0.005655,-0.001664,-0.000034,-0.000018,16,-0.204226,0.084386,10.097012,0.052671,0.107078,-0.056197,10.102070,0.155738,0.117226,0.137451
3.743089,1.228000,0.043000,0.454000,1.158493,0.001619,0.453891,1.158862,0.003617,0.342715,0.010495,0.007567,-0.017461,0.999764,-0.029802,0.067327,0.423452,0.000103,0.000419,0.005525,-0.001648,-0.000015,-0.000017,17,-0.270811,0.338188,10.168384,0.043772,0.028137,0.013859,10.179968,0.073161,0.080893,0.136805
3.759751,1.228000,0.043000,0.461000,1.189628,-0.045901,0.459922,1.159724,0.001975,0.352873,0.010730,0.007386,-0.018855,0.999737,-0.027870,0.061260,0.431979,0.000097,0.000436,0.005405,-0.001825,-0.000083,-0.000015,17,-0.187525,0.159836,10.132593,-0.002590,-0.031771,0.005761,10.137026,0.108039,0.096835,0.134299
3.776337,1.227000,0.043000,0.470000,1.238433,-0.031773,0.388371,1.163271,0.001169,0.360780,0.012456,0.008336,-0.018117,0.999724,-0.021357,0.056372,0.440811,0.000075,0.000449,0.005379,-0.001938,-0.000320,-0.000024,17,-0.208581,0.152474,10.303652,0.189610,0.078058,-0.025790,10.308711,0.210259,0.111288,0.133193
3.793038,1.227000,0.044000,0.477000,1.168858,-0.011715,0.341752,1.163211,0.001222,0.367399,0.012881,0.009522,-0.018984,0.999691,-0.019437,0.050584,0.448312,0.000073,0.000455,0.005410,-0.001997,-0.000343,-0.000023,17,-0.098323,0.019127,10.314785,0.036708,0.139485,-0.027198,10.315645,0.151612,0.157406,0.133833
3.809566,1.227000,0.044000,0.484000,1.184735,-0.030687,0.475070,1.163857,0.000280,0.377512,0.012253,0.009875,-0.019129,0.999693,-0.015665,0.046914,0.455015,0.000069,0.000465,0.005299,-0.002109,-0.000384,-0.000022,16,-0.067421,0.236518,10.044675,-0.102487,0.036420,0.094473,10.049403,0.194767,0.086280,0.131294
3.826276,1.228000,0.045000,0.493000,1.132795,0.009876,0.323792,1.162096,0.001433,0.383132,0.012654,0.009421,-0.020338,0.999669,-0.016587,0.053058,0.460039,0.000076,0.000462,0.005366,-0.002093,-0.000301,-0.000018,17,-0.095146,0.588523,10.222360,0.041021,-0.043155,-0.059928,10.242633,0.143838,0.197304,0.135323
3.842832,1.227000,0.046000,0.501000,1.150494,-0.001775,0.386123,1.161215,0.002038,0.390528,0.012948,0.009223,-0.021237,0.999648,-0.018399,0.051552,0.462736,0.000079,0.000464,0.005371,-0.002111,-0.000269,-0.000016,17,-0.238168,0.202589,9.982298,0.032161,-0.018959,-0.037259,9.989472,0.087967,0.146056,0.135884
3.876010,1.227000,0.046000,0.518000,1.171098,-0.034043,0.441600,1.161072,0.001317,0.406660,0.012985,0.008947,-0.022524,0.999622,-0.014732,0.038481,0.465443,0.000076,0.000478,0.005331,-0.002250,-0.000300,-0.000013,33,-0.080088,-0.000541,9.867067,-0.010732,-0.018075,0.022778,9.870321,0.195993,0.123971,0.136893
3.892676,1.227000,0.045000,0.526000,1.207610,-0.037524,0.512181,1.163196,-0.000262,0.417125,0.013003,0.009929,-0.023687,0.999586,-0.007132,0.032071,0.468873,0.000063,0.000492,0.005220,-0.002376,-0.000430,-0.000016,17,0.039927,0.110247,9.842256,-0.028538,0.091810,-0.091877,9.844465,0.174998,0.085891,0.134065
3.909384,1.227000,0.046000,0.533000,1.188473,-0.025077,0.582166,1.164190,-0.001009,0.429664,0.012394,0.010329,-0.023609,0.999591,-0.004151,0.024684,0.476816,0.000059,0.000499,0.005037,-0.002437,-0.000483,-0.000017,17,-0.124872,-0.072056,10.001562,-0.089972,0.040405,0.039647,10.003565,0.126276,0.094624,0.129744
3.925971,1.227000,0.046000,0.543000,1.143157,-0.016745,0.499202,1.162842,-0.001554,0.439457,0.012218,0.010600,-0.025520,0.999543,-0.006039,0.020339,0.482106,0.000066,0.000504,0.004964,-0.002490,-0.000416,-0.000011,17,-0.177567,0.090605,10.015472,-0.033867,0.044920,-0.051285,10.017859,0.142239,0.113512,0.130762
3.942563,1.227000,0.046000,0.550000,1.225181,-0.020881,0.437189,1.166127,-0.002283,0.446678,0.012472,0.010740,-0.024351,0.999568,0.004606,0.021440,0.485285,0.000047,0.000513,0.004980,-0.002556,-0.000600,-0.000020,16,0.056725,0.456163,10.037504,0.020064,-0.015022,0.020570,10.049823,0.150722,0.131159,0.129276
3.959174,1.227000,0.046000,0.558000,1.153673,-0.027188,0.574448,1.165310,-0.003330,0.458196,0.010337,0.010593,-0.026174,0.999548,0.004219,0.016278,0.493062,0.000053,0.000519,0.004840,-0.002625,-0.000551,-0.000014,17,-0.106726,0.076200,10.070467,-0.275891,-0.023345,-0.027706,10.074479,0.319283,0.104900,0.127279
3.975865,1.227000,0.046000,0.568000,1.205630,-0.019834,0.575724,1.167371,-0.003752,0.469620,0.009257,0.012281,-0.026335,0.999535,0.008270,0.022737,0.505152,0.000043,0.000524,0.004715,-0.002659,-0.000651,-0.000019,17,-0.241914,0.652744,10.332086,-0.149328,0.187572,-0.098602,10.361633,0.271812,0.069646,0.125337
3.992453,1.227000,0.046000,0.576000,1.195858,0.009377,0.536560,1.169084,-0.002387,0.479751,0.009760,0.012090,-0.023777,0.999597,0.017865,0.028399,0.512505,0.000037,0.000520,0.004647,-0.002602,-0.000718,-0.000024,17,0.168611,0.451139,10.158315,0.070490,-0.030315,0.104252,10.180797,0.172579,0.062182,0.122309
4.009069,1.227000,0.046000,0.586000,1.189746,-0.029746,0.622402,1.170213,-0.003402,0.491948,0.009829,0.011734,-0.024855,0.999574,0.018485,0.020706,0.521446,0.000033,0.000528,0.004493,-0.002671,-0.000760,-0.000023,16,-0.277632,-0.141666,10.116610,-0.005047,-0.054428,-0.050397,10.121970,0.112434,0.091926,0.120462
4.025631,1.227000,0.046000,0.594000,1.178912,-0.045163,0.631776,1.170666,-0.005367,0.504296,0.010183,0.012479,-0.027201,0.999500,0.019859,0.015521,0.533101,0.000032,0.000540,0.004344,-0.002788,-0.000772,-0.000020,17,-0.195774,0.150103,10.286884,0.014891,0.090479,-0.077376,10.292433,0.131469,0.109773,0.117724
4.042287,1.227000,0.046000,0.602000,1.154733,-0.040931,0.517967,1.170061,-0.007303,0.513073,0.010987,0.012011,-0.029295,0.999438,0.025228,0.007579,0.536591,0.000035,0.000551,0.004340,-0.002906,-0.000736,-0.000014,17,0.193381,-0.002964,10.036865,0.069040,-0.045071,0.032823,10.040162,0.109714,0.140858,0.118284
4.058931,1.228000,0.046000,0.613000,1.213587,0.016730,0.557784,1.172831,-0.005630,0.522994,0.010382,0.011883,-0.026838,0.999515,0.028540,0.005803,0.542671,0.000025,0.000544,0.004299,-0.002819,-0.000840,-0.000022,17,-0.264617,-0.094303,10.118115,-0.052269,-0.042943,-0.014563,10.122749,0.139192,0.064135,0.117517
4.075563,1.228000,0.045000,0.622000,1.162762,-0.018569,0.643369,1.172588,-0.006136,0.535466,0.009602,0.012223,-0.027962,0.999488,0.029670,0.008847,0.550880,0.000030,0.000546,0.004170,-0.002849,-0.000788,-0.000020,17,-0.106833,0.442970,10.088040,-0.103462,0.046525,-0.050537,10.101056,0.158584,0.093561,0.114776
4.092119,1.228000,0.046000,0.629000,1.217786,0.009804,0.700591,1.175299,-0.004688,0.548999,0.011347,0.012877,-0.025606,0.999525,0.036755,0.015389,0.557909,0.000022,0.000540,0.003990,-0.002778,-0.000873,-0.000026,16,-0.044990,0.451812,9.944182,0.233254,0.068541,0.013623,9.957913,0.246175,0.080868,0.108382
4.108783,1.228000,0.046000,0.640000,1.131539,0.010985,0.577704,1.173602,-0.003616,0.558672,0.011967,0.012064,-0.025585,0.999528,0.035165,0.008034,0.554273,0.000035,0.000533,0.003964,-0.002727,-0.000753,-0.000022,17,-0.058853,-0.300470,9.560217,0.095294,-0.070431,0.037967,9.570210,0.167728,0.120048,0.109705
4.125484,1.228000,0.045000,0.646000,1.195445,-0.024986,0.649119,1.175141,-0.004639,0.570128,0.010661,0.012063,-0.026418,0.999521,0.037625,0.001429,0.553585,0.000030,0.000539,0.003873,-0.002780,-0.000800,-0.000023,17,-0.174201,-0.080568,9.619854,-0.170039,-0.012282,-0.056752,9.624792,0.191003,0.077250,0.104951
4.142061,1.229000,0.045000,0.660000,1.163064,-0.006233,0.654777,1.175033,-0.004560,0.581605,0.010848,0.012076,-0.027340,0.999494,0.038991,0.008132,0.558857,0.000036,0.000538,0.003786,-0.002773,-0.000758,-0.000021,17,-0.096485,0.607476,9.974292,0.016187,0.008910,-0.085080,9.996037,0.153354,0.083664,0.107305
4.158696,1.230000,0.044000,0.668000,1.188294,0.008040,0.629758,1.176275,-0.003629,0.591604,0.012003,0.010633,-0.025762,0.999539,0.039606,0.007654,0.560390,0.000034,0.000533,0.003740,-0.002730,-0.000781,-0.000022,16,-0.251597,0.089894,9.828240,0.158553,-0.184283,0.092415,9.837686,0.269909,0.067045,0.104839
4.175240,1.230000,0.046000,0.679000,1.173128,0.010344,0.684066,1.176628,-0.002612,0.603107,0.011368,0.009547,-0.025007,0.999577,0.039397,0.005956,0.562085,0.000037,0.000527,0.003644,-0.002677,-0.000757,-0.000022,17,-0.164965,-0.004256,9.752519,-0.059447,-0.138067,0.018233,9.754264,0.177337,0.067316,0.104745
4.191999,1.231000,0.045000,0.687000,1.186537,-0.009272,0.731433,1.177583,-0.002664,0.615915,0.010621,0.009342,-0.025474,0.999575,0.040649,0.012682,0.567040,0.000037,0.000527,0.003508,-0.002679,-0.000764,-0.000022,17,-0.162064,0.621245,9.873280,-0.094056,-0.031464,-0.065594,9.896937,0.132214,0.083046,0.100888
4.208586,1.231000,0.045000,0.695000,1.184768,0.029988,0.662465,1.178603,-0.000505,0.626360,0.011722,0.008986,-0.024214,0.999598,0.043054,0.020326,0.571142,0.000038,0.000515,0.003464,-0.002585,-0.000762,-0.000023,17,-0.077344,0.469542,9.977388,0.145203,-0.046228,-0.032428,9.990008,0.188447,0.058492,0.097610
4.225197,1.232000,0.045000,0.703000,1.187508,-0.009149,0.640792,1.179724,-0.000699,0.635984,0.012348,0.009043,-0.024061,0.999593,0.043982,0.013244,0.572899,0.000035,0.000518,0.003459,-0.002610,-0.000783,-0.000023,17,-0.153423,-0.127519,9.916498,0.070100,0.005418,0.047277,9.922199,0.123832,0.093710,0.096500
4.241744,1.232000,0.045000,0.714000,1.181795,-0.018170,0.696445,1.180390,-0.001464,0.646624,0.011399,0.009251,-0.024675,0.999588,0.043315,0.004456,0.573277,0.000035,0.000523,0.003401,-0.002649,-0.000789,-0.000023,16,-0.204742,-0.219269,9.741290,-0.130956,0.023263,-0.000734,9.746890,0.190390,0.082578,0.096758
4.258412,1.233000,0.044000,0.723000,1.196404,-0.011535,0.700664,1.181822,-0.001880,0.657223,0.010661,0.008855,-0.025531,0.999578,0.046805,0.005729,0.575520,0.000031,0.000526,0.003352,-0.002671,-0.000821,-0.000024,17,-0.046132,0.334174,9.857295,-0.101024,-0.058931,-0.092473,9.865319,0.166954,0.070159,0.095136
4.275093,1.233000,0.044000,0.731000,1.173156,-0.017889,0.709304,1.182038,-0.002621,0.667945,0.011120,0.007948,-0.025804,0.999574,0.047323,0.005884,0.580882,0.000035,0.000530,0.003304,-0.002708,-0.000797,-0.000023,17,-0.093509,0.319547,10.050071,0.042806,-0.106564,0.049514,10.056671,0.151930,0.088782,0.093524
4.291642,1.234000,0.044000,0.742000,1.181116,0.009874,0.765857,1.182639,-0.001645,0.680271,0.009886,0.006339,-0.024531,0.999630,0.048369,0.010566,0.587062,0.000038,0.000524,0.003202,-0.002663,-0.000778,-0.000022,17,-0.066514,0.408308,10.008973,-0.133385,-0.192863,0.087446,10.022310,0.307160,0.067309,0.092368
4.308258,1.234000,0.044000,0.750000,1.223820,-0.061764,0.769357,1.185214,-0.004666,0.691911,0.009962,0.006051,-0.026867,0.999571,0.047649,0.012714,0.591607,0.000025,0.000544,0.003116,-0.002812,-0.000872,-0.000024,16,-0.405413,0.681720,9.935199,-0.021984,-0.054755,-0.101608,9.972085,0.156135,0.108001,0.090126
4.341548,1.235000,0.043000,0.770000,1.187478,-0.040927,0.809893,1.186630,-0.006206,0.714443,0.010298,0.006188,-0.027616,0.999546,0.048646,0.008513,0.593506,0.000026,0.000556,0.003001,-0.002900,-0.000868,-0.000024,34,-0.082450,0.196746,9.773130,0.013444,0.007531,0.025621,9.778751,0.135972,0.104372,0.088586
4.358158,1.236000,0.043000,0.778000,1.162061,-0.019487,0.846925,1.185880,-0.006661,0.728089,0.009969,0.005597,-0.028848,0.999518,0.046197,0.006700,0.596749,0.000038,0.000557,0.002854,-0.002918,-0.000794,-0.000023,17,-0.098046,0.143819,9.764246,-0.044102,-0.056146,-0.063230,9.767370,0.133364,0.118837,0.086426
4.374774,1.236000,0.043000,0.789000,1.174785,-0.010651,0.820964,1.185826,-0.006682,0.740079,0.010348,0.005333,-0.029305,0.999503,0.041079,0.004293,0.597461,0.000044,0.000557,0.002755,-0.002917,-0.000755,-0.000022,16,-0.340478,0.025397,9.681907,0.043863,-0.025682,-0.032393,9.689891,0.135127,0.087449,0.085901
4.391359,1.237000,0.043000,0.798000,1.156842,-0.004857,0.770063,1.184877,-0.006547,0.750245,0.009802,0.005066,-0.029444,0.999506,0.036100,-0.004035,0.597111,0.000054,0.000555,0.002729,-0.002908,-0.000684,-0.000020,17,-0.221002,-0.347071,9.744901,-0.058723,-0.022632,0.025727,9.754506,0.132733,0.097447,0.086326
4.408065,1.237000,0.042000,0.806000,1.183132,-0.038201,0.859514,1.185168,-0.008253,0.763053,0.009136,0.003801,-0.030220,0.999494,0.037866,-0.004914,0.605780,0.000057,0.000565,0.002614,-0.002977,-0.000671,-0.000022,17,0.027448,0.309360,10.140387,-0.089937,-0.149477,0.001493,10.149524,0.212417,0.110443,0.084003
4.424695,1.238000,0.042000,0.818000,1.138990,0.011583,0.809791,1.183274,-0.007142,0.774229,0.008025,0.004328,-0.030646,0.999489,0.030703,-0.001355,0.612904,0.000074,0.000556,0.002567,-0.002918,-0.000558,-0.000018,17,-0.267143,0.237673,10.161366,-0.132513,0.077943,-0.042373,10.169488,0.180353,0.103901,0.085591
4.441304,1.238000,0.043000,0.826000,1.208449,-0.008649,0.959730,1.184816,-0.006933,0.789908,0.007497,0.004789,-0.030446,0.999497,0.035961,0.002234,0.622795,0.000072,0.000551,0.002362,-0.002899,-0.000591,-0.000017,17,0.120563,0.347985,10.068855,-0.065439,0.045645,-0.021578,10.076270,0.096090,0.146371,0.081390
4.474520,1.239000,0.043000,0.846000,1.202683,-0.001943,0.910798,1.186789,-0.006481,0.813548,0.007340,0.004348,-0.030645,0.999494,0.040412,-0.001871,0.627737,0.000069,0.000546,0.002239,-0.002872,-0.000615,-0.000016,33,0.006484,-0.006562,9.861097,-0.008659,-0.030290,-0.034079,9.862954,0.150658,0.086819,0.078915
4.491210,1.239000,0.042000,0.854000,1.159956,-0.026400,0.903754,1.185763,-0.007561,0.826360,0.008299,0.004187,-0.031717,0.999454,0.032553,-0.004639,0.629933,0.000081,0.000552,0.002141,-0.002913,-0.000544,-0.000017,17,-0.389311,0.065817,9.783977,0.099364,-0.006105,-0.055394,9.792214,0.163739,0.115767,0.077811
4.507783,1.240000,0.042000,0.866000,1.187564,-0.006839,0.913231,1.186242,-0.007472,0.839180,0.008213,0.004540,-0.031319,0.999465,0.033212,-0.005212,0.632744,0.000083,0.000549,0.002048,-0.002901,-0.000537,-0.000017,17,-0.045793,0.108842,9.823169,-0.013103,0.045277,0.037181,9.825693,0.125002,0.085823,0.077825
4.524417,1.240000,0.043000,0.874000,1.166446,0.025351,0.831974,1.185736,-0.005656,0.848666,0.007392,0.004915,-0.031137,0.999476,0.033427,0.001442,0.634523,0.000091,0.000535,0.002066,-0.002818,-0.000489,-0.000012,16,0.014595,0.366855,9.948820,-0.091991,0.053538,-0.026642,9.956595,0.127870,0.086532,0.077160
4.541048,1.241000,0.043000,0.883000,1.239685,-0.020481,0.878594,1.189080,-0.006419,0.859365,0.007679,0.005257,-0.031419,0.999463,0.039653,0.006130,0.637676,0.000072,0.000541,0.002045,-0.002855,-0.000607,-0.000013,17,-0.035489,0.535087,9.959385,0.025822,0.016428,-0.049590,9.976519,0.122361,0.063647,0.075476
4.557671,1.241000,0.042000,0.894000,1.198525,-0.032330,0.919310,1.190100,-0.007738,0.871215,0.007316,0.006194,-0.031636,0.999453,0.040164,0.003663,0.637785,0.000070,0.000551,0.001987,-0.002914,-0.000624,-0.000016,17,-0.124151,0.136314,9.726865,-0.059743,0.104617,0.019049,9.729531,0.151668,0.089273,0.074725
4.574336,1.242000,0.043000,0.902000,1.219545,0.012968,0.905376,1.192266,-0.006426,0.882403,0.008138,0.006673,-0.031605,0.999445,0.045212,0.012193,0.637738,0.000061,0.000540,0.001959,-0.002861,-0.000681,-0.000013,17,0.004270,0.539422,9.751331,0.106000,0.049058,-0.063735,9.767366,0.145778,0.037650,0.072804
4.590909,1.242000,0.042000,0.914000,1.232390,-0.014925,0.917789,1.195027,-0.006684,0.893706,0.008909,0.006636,-0.031661,0.999437,0.048097,0.010440,0.637761,0.000048,0.000543,0.001931,-0.002879,-0.000763,-0.000013,17,-0.159411,0.106440,9.763776,0.088392,-0.017117,-0.012920,9.767093,0.113134,0.057854,0.070629
4.607498,1.243000,0.043000,0.922000,1.203684,-0.017328,0.969126,1.196071,-0.007063,0.905859,0.009740,0.006146,-0.031770,0.999429,0.046694,0.006991,0.637135,0.000046,0.000546,0.001854,-0.002897,-0.000773,-0.000013,16,-0.233779,0.008220,9.636903,0.100005,-0.061494,0.002592,9.642159,0.162657,0.086059,0.070492
4.624170,1.243000,0.043000,0.930000,1.214803,0.007301,0.996475,1.197619,-0.006025,0.918666,0.010507,0.006812,-0.031517,0.999425,0.046345,0.011299,0.638507,0.000043,0.000536,0.001759,-0.002855,-0.000799,-0.000011,17,-0.231772,0.331277,9.722007,0.094361,0.079055,-0.020982,9.733387,0.137236,0.080551,0.067759
4.640802,1.243000,0.043000,0.938000,1.186555,0.007940,0.965272,1.197723,-0.005047,0.930191,0.011781,0.006478,-0.031191,0.999423,0.046443,0.010178,0.634666,0.000049,0.000529,0.001715,-0.002820,-0.000768,-0.000010,17,-0.048131,0.052823,9.498708,0.162404,-0.027622,0.009239,9.500473,0.172740,0.071827,0.066480
4.657444,1.244000,0.044000,0.949000,1.229780,-0.021991,0.884844,1.200166,-0.005984,0.938814,0.011296,0.005880,-0.031524,0.999422,0.048220,-0.000997,0.627059,0.000036,0.000538,0.001783,-0.002864,-0.000840,-0.000010,17,-0.152430,-0.336035,9.470484,-0.065398,-0.087954,-0.003058,9.480065,0.129202,0.093129,0.067257
4.673976,1.244000,0.044000,0.957000,1.180788,-0.008043,0.960504,1.199835,-0.006118,0.949046,0.011417,0.005924,-0.032271,0.999396,0.041799,-0.002779,0.626181,0.000043,0.000539,0.001768,-0.002868,-0.000799,-0.000011,16,-0.410005,0.085916,9.722858,0.009930,0.011975,-0.085740,9.738653,0.144901,0.081954,0.067273
4.690674,1.245000,0.043000,0.966000,1.232310,-0.034048,0.987712,1.202056,-0.007679,0.959909,0.011421,0.006079,-0.032166,0.999399,0.043959,-0.010336,0.625379,0.000031,0.000550,0.001738,-0.002926,-0.000862,-0.000013,17,-0.130462,-0.063840,9.707433,-0.006326,0.012145,0.052479,9.710432,0.202769,0.081049,0.066706
4.707326,1.245000,0.043000,0.977000,1.188335,-0.001687,0.933655,1.202088,-0.007601,0.968936,0.011196,0.006113,-0.032305,0.999397,0.043044,-0.013101,0.626769,0.000036,0.000549,0.001780,-0.002916,-0.000837,-0.000013,17,-0.112301,-0.001466,9.955877,-0.037733,0.008183,-0.019343,9.962460,0.146289,0.084182,0.066835
4.723912,1.246000,0.044000,0.985000,1.235118,0.012057,0.947428,1.204457,-0.006773,0.978212,0.011721,0.006143,-0.032269,0.999392,0.043887,-0.011611,0.628896,0.000024,0.000540,0.001817,-0.002876,-0.000901,-0.000009,17,-0.239210,0.209102,9.998297,0.072508,-0.010455,-0.038365,10.005581,0.119877,0.050502,0.065953
4.740548,1.246000,0.043000,0.993000,1.201311,0.025026,1.019070,1.204922,-0.005210,0.989693,0.012396,0.006097,-0.031520,0.999408,0.041412,-0.006615,0.633662,0.000028,0.000524,0.001780,-0.002804,-0.000886,-0.000006,17,-0.259591,0.336570,10.025037,0.093529,-0.000047,0.027187,10.044071,0.120748,0.054771,0.063424
4.757101,1.246000,0.044000,1.004000,1.195119,-0.008189,0.975936,1.205094,-0.005472,0.999062,0.011846,0.005692,-0.031508,0.999417,0.040146,-0.003491,0.636537,0.000031,0.000527,0.001807,-0.002813,-0.000869,-0.000007,16,-0.172120,0.458748,10.027013,-0.072745,-0.050422,0.008383,10.040904,0.153378,0.078104,0.064383
4.773783,1.247000,0.043000,1.013000,1.210207,-0.026727,1.087344,1.205837,-0.006506,1.011778,0.011801,0.005815,-0.032322,0.999391,0.039621,0.001400,0.640181,0.000031,0.000534,0.001718,-0.002850,-0.000871,-0.000009,17,-0.188290,0.637818,9.869923,-0.015303,0.012820,-0.074167,9.893163,0.106672,0.108364,0.064395
4.790389,1.247000,0.044000,1.023000,1.200343,0.006643,1.049663,1.206145,-0.005758,1.023093,0.013791,0.005311,-0.031951,0.999380,0.039015,-0.000584,0.638972,0.000034,0.000527,0.001685,-0.002820,-0.000855,-0.000008,17,-0.101743,0.054654,9.684454,0.244568,-0.049718,0.025141,9.687334,0.260924,0.065447,0.064382
4.806996,1.247000,0.044000,1.031000,1.215201,-0.020794,1.085349,1.207120,-0.006588,1.035231,0.013331,0.005026,-0.031740,0.999395,0.037914,-0.011165,0.634643,0.000032,0.000532,0.001626,-0.002847,-0.000867,-0.000009,17,-0.165593,-0.312391,9.463154,-0.061604,-0.039699,0.041585,9.471949,0.107931,0.090351,0.064556
4.823656,1.248000,0.045000,1.039000,1.153031,-0.019149,1.011293,1.205071,-0.007445,1.044202,0.011958,0.004339,-0.032514,0.999390,0.032980,-0.011966,0.629335,0.000051,0.000540,0.001663,-0.002876,-0.000771,-0.000015,16,-0.136131,0.259474,9.532544,-0.180529,-0.073746,-0.088353,9.540785,0.219856,0.117906,0.067974
4.856936,1.248000,0.044000,1.058000,1.218165,-0.019700,1.062522,1.206739,-0.008420,1.064686,0.012840,0.003720,-0.032259,0.999390,0.031047,-0.010777,0.624085,0.000046,0.000546,0.001668,-0.002903,-0.000795,-0.000016,34,-0.178282,0.311547,9.643884,0.046091,-0.040395,0.016724,9.653349,0.117827,0.070485,0.067045
4.873518,1.249000,0.044000,1.070000,1.218255,-0.022707,1.156994,1.207689,-0.009314,1.077542,0.014308,0.004218,-0.032528,0.999359,0.032712,-0.017865,0.625636,0.000044,0.000550,0.001569,-0.002925,-0.000809,-0.000018,17,-0.002376,-0.091728,9.747047,0.169076,0.062694,-0.026369,9.749134,0.185867,0.113855,0.067867
4.890141,1.249000,0.044000,1.077000,1.242685,0.015392,1.092631,1.209974,-0.008275,1.087523,0.014125,0.004885,-0.032755,0.999352,0.037016,-0.020943,0.623923,0.000031,0.000536,0.001563,-0.002870,-0.000871,-0.000011,16,0.019952,-0.067858,9.695493,-0.015016,0.068999,-0.040297,9.697130,0.115926,0.033206,0.066079
4.923375,1.250000,0.044000,1.096000,1.222098,-0.027022,1.074577,1.211773,-0.010211,1.106787,0.014990,0.005400,-0.032836,0.999334,0.036907,-0.036075,0.619787,0.000024,0.000547,0.001607,-0.002913,-0.000897,-0.000014,34,-0.126900,-0.116896,9.724089,0.045274,0.032424,0.000319,9.728454,0.103937,0.079257,0.067204
4.940030,1.250000,0.044000,1.104000,1.208106,0.003186,1.091862,1.212185,-0.010104,1.116152,0.014754,0.005011,-0.032829,0.999340,0.035290,-0.043312,0.617519,0.000025,0.000540,0.001638,-0.002885,-0.000890,-0.000011,17,-0.153529,-0.238721,9.728701,-0.022253,-0.046591,-0.004125,9.733929,0.071703,0.059734,0.067119
4.956635,1.250000,0.043000,1.113000,1.190681,-0.026671,1.055509,1.211726,-0.011853,1.124026,0.013899,0.004390,-0.032865,0.999354,0.035221,-0.051263,0.611620,0.000031,0.000553,0.001726,-0.002926,-0.000857,-0.000017,17,0.018499,-0.089030,9.602937,-0.112944,-0.072033,-0.000742,9.603708,0.140062,0.108065,0.067789
4.973199,1.250000,0.043000,1.123000,1.265175,-0.017418,1.175996,1.214976,-0.012936,1.135036,0.013900,0.004213,-0.033026,0.999349,0.037964,-0.057252,0.611060,0.000010,0.000552,0.001677,-0.002931,-0.000950,-0.000014,16,-0.171755,-0.094586,9.694862,-0.002447,-0.044216,-0.016334,9.698279,0.086089,0.081787,0.067085
4.989848,1.251000,0.043000,1.131000,1.183103,0.018607,1.080148,1.214000,-0.012174,1.142848,0.013510,0.004453,-0.032841,0.999359,0.034702,-0.061515,0.606775,0.000023,0.000538,0.001753,-0.002870,-0.000895,-0.000011,17,-0.115929,-0.174918,9.676671,-0.037493,0.040710,0.010861,9.680729,0.068223,0.088266,0.067480
5.006505,1.251000,0.044000,1.139000,1.208507,-0.023739,1.156125,1.214235,-0.013825,1.152821,0.012588,0.004585,-0.032985,0.999366,0.032779,-0.071790,0.602649,0.000025,0.000544,0.001749,-0.002892,-0.000885,-0.000013,17,-0.145881,-0.322212,9.560890,-0.120438,0.013316,-0.019909,9.567780,0.137341,0.081777,0.069903
5.023147,1.251000,0.043000,1.149000,1.229265,0.001459,1.112475,1.215585,-0.014213,1.161084,0.011878,0.004203,-0.033237,0.999368,0.032313,-0.073891,0.593523,0.000018,0.000536,0.001810,-0.002862,-0.000914,-0.000009,17,-0.186184,0.003148,9.359983,-0.082903,-0.054296,-0.027838,9.363285,0.125331,0.059432,0.068364
5.039702,1.251000,0.043000,1.157000,1.224665,0.018819,1.169088,1.216521,-0.013539,1.170386,0.011989,0.003951,-0.033547,0.999357,0.032878,-0.073714,0.587707,0.000016,0.000517,0.001810,-0.002793,-0.000927,-0.000002,16,-0.079116,0.028841,9.439837,0.027275,-0.035138,-0.035255,9.440688,0.083575,0.037740,0.067562
5.056402,1.251000,0.042000,1.168000,1.250311,-0.006816,1.211434,1.218675,-0.014279,1.180757,0.012772,0.004047,-0.033522,0.999348,0.035649,-0.074924,0.581741,0.000003,0.000510,0.001773,-0.002774,-0.000981,0.000002,17,-0.076490,0.095407,9.376396,0.098126,0.003384,0.013718,9.379776,0.125766,0.065346,0.066143
