timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,tc_x,tc_y,tc_z,tc_qx,tc_qy,tc_qz,tc_qw,tc_vx,tc_vy,tc_vz,tc_bias_ax,tc_bias_ay,tc_bias_az,tc_bias_gx,tc_bias_gy,tc_bias_gz,imu_n,imu_mean_ax,imu_mean_ay,imu_mean_az,imu_mean_gx,imu_mean_gy,imu_mean_gz,imu_accel_norm_mean,imu_gyro_norm_mean,wls_gt_err,tc_gt_err,integ_used,integ_input_count,integ_factor_count,integ_excluded_count,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_ring_closed_loops,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,integ_chi2_after_fde,integ_hal,integ_val,integ_p_fa,integ_tdoa_noise_sigma,integ_soft_gate,integ_hard_gate,integ_sigma_inflation,integ_input_pairs,integ_factor_pairs,integ_excluded_pairs,integ_residuals,integ_std_resid,integ_input_sigmas,integ_factor_sigmas,integ_factor_std_resid,integ_factor_labels
0.007920,1.487072,-0.067000,0.080000,1.433186,-0.072074,-0.147431,1.425667,-0.080833,-0.103779,-0.002768,-0.006919,0.015221,0.999856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,0.228986,0.121740,9.804961,0.000015,0.003333,0.001320,9.808393,0.004023,0.233783,0.194260,1,7,7,0,3.166314,18.466827,4,0,0.000000,1,0,0.577295,0.879320,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,6-7|7-0|0-1|1-2|3-4|4-5|5-6,6-7|7-0|0-1|1-2|3-4|4-5|5-6,none,-0.001685|0.060620|-0.132442|0.125689|0.012576|-0.044135|0.161150,-0.032877|0.634998|-0.886899|0.871226|0.211609|-0.531096|0.943157,0.051264|0.095465|0.149331|0.144267|0.059432|0.083101|0.170863,0.051264|0.095465|0.149331|0.144267|0.059432|0.083101|0.170863,-0.032877|0.634998|-0.886899|0.871226|0.211609|-0.531096|0.943157,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.024636,1.487487,-0.067000,0.080000,1.548114,-0.016529,-0.132137,1.458268,-0.046422,-0.109847,-0.003670,-0.004897,0.030659,0.999511,0.340959,0.167070,0.001224,-0.004264,-0.001895,0.000041,-0.000078,0.000149,-0.000017,16,0.222007,0.126177,9.820577,0.000570,-0.000332,0.000356,9.823902,0.003135,0.226330,0.193181,1,8,8,0,4.588212,20.515006,5,0,0.000000,1,0,0.437872,0.681042,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,6-7|7-0|0-1|1-2|2-3|3-4|4-5|5-6,6-7|7-0|0-1|1-2|2-3|3-4|4-5|5-6,none,-0.034037|0.178851|-0.206358|0.112389|-0.027118|0.034617|-0.110076|0.108034,-0.450658|0.971287|-1.007763|0.836903|-0.385538|0.455712|-0.830406|0.824526,0.075528|0.184138|0.204769|0.134292|0.070339|0.075963|0.132557|0.131025,0.075528|0.184138|0.204769|0.134292|0.070339|0.075963|0.132557|0.131025,-0.450658|0.971287|-1.007763|0.836903|-0.385538|0.455712|-0.830406|0.824526,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.068270,1.488000,-0.067000,0.080000,1.503935,-0.000566,-0.094351,1.473306,-0.015679,-0.101675,-0.005199,-0.016074,0.084575,0.996274,0.018171,0.228404,0.006700,0.011583,-0.004797,-0.000288,-0.000400,0.000275,0.000015,15,0.224067,0.109235,9.821375,-0.001798,-0.001469,0.000273,9.824541,0.004226,0.187258,0.189356,1,8,8,0,2.269420,20.515006,5,0,0.000000,1,0,0.296987,0.527376,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,0.005937|-0.028661|0.050448|-0.021542|0.131199|-0.080561|0.007540|-0.050286,0.109036|-0.400875|0.574344|-0.325619|0.884096|-0.729583|0.135478|-0.573290,0.054453|0.071496|0.087836|0.066156|0.148400|0.110421|0.055655|0.087714,0.054453|0.071496|0.087836|0.066156|0.148400|0.110421|0.055655|0.087714,0.109036|-0.400875|0.574344|-0.325619|0.884096|-0.729583|0.135478|-0.573290,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.084871,1.488000,-0.067000,0.080000,1.519867,-0.032964,-0.067780,1.492347,-0.027077,-0.086878,0.006381,-0.010430,-0.185297,0.982607,0.120176,-0.039677,0.012348,0.007650,0.009337,-0.000322,-0.000678,-0.000731,0.000477,17,0.219865,0.101151,9.810214,0.000731,-0.001108,-0.001005,9.813204,0.002934,0.154960,0.171642,1,8,8,0,3.536691,20.515006,5,0,0.000000,1,0,0.345655,0.723521,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,0.044118|-0.118802|0.027696|-0.048418|0.178882|-0.047398|0.084145|-0.040463,0.530977|-0.854067|0.391342|-0.560958|0.971332|-0.554049|0.743930|-0.503601,0.083089|0.139101|0.070772|0.086314|0.184161|0.085549|0.113109|0.080347,0.083089|0.139101|0.070772|0.086314|0.184161|0.085549|0.113109|0.080347,0.530977|-0.854067|0.391342|-0.560958|0.971332|-0.554049|0.743930|-0.503601,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.101520,1.488000,-0.067000,0.080000,1.525377,0.003026,-0.113777,1.503360,-0.009257,-0.083136,-0.004768,-0.008517,0.033350,0.999396,0.143477,0.182056,0.011660,0.005288,-0.003444,-0.000343,0.000449,-0.001257,-0.000006,17,0.230403,0.132823,9.811199,0.000592,-0.000093,-0.000859,9.814808,0.003866,0.209404,0.173734,1,8,8,0,3.453205,20.515006,5,0,0.000000,1,0,0.336522,0.624076,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.002925|-0.136791|0.030818|-0.029428|0.228049|-0.072903|0.014636|-0.111217,-0.056033|-0.896442|0.421512|-0.408317|1.031725|-0.696455|0.240027|-0.833632,0.052193|0.152593|0.073114|0.072071|0.221037|0.104677|0.060977|0.133413,0.052193|0.152593|0.073114|0.072071|0.221037|0.104677|0.060977|0.133413,-0.056033|-0.896442|0.421512|-0.408317|1.031725|-0.696455|0.240027|-0.833632,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.117122,1.488000,-0.067000,0.080000,1.479215,-0.007865,-0.150660,1.495151,-0.009990,-0.084386,-0.003776,-0.014804,0.091199,0.995715,-0.056826,0.117274,0.010991,0.019784,-0.001460,-0.000741,-0.000118,-0.001257,-0.000091,16,0.218676,0.110299,9.826926,0.000190,-0.000097,0.000228,9.829981,0.002732,0.238282,0.174138,1,7,7,0,2.817980,18.466827,4,0,0.000000,1,0,0.388681,0.940570,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2,3-4|4-5|5-6|6-7|7-0|0-1|1-2,none,0.114267|-0.023058|0.037827|-0.060879|0.002042|-0.212020|0.049527,0.842053|-0.342643|0.482670|-0.636417|0.039620|-1.014377|0.568327,0.135700|0.067293|0.078370|0.095659|0.051531|0.209015|0.087145,0.135700|0.067293|0.078370|0.095659|0.051531|0.209015|0.087145,0.842053|-0.342643|0.482670|-0.636417|0.039620|-1.014377|0.568327,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.134785,1.488000,-0.067000,0.080000,1.560195,-0.052159,-0.004025,1.512829,-0.017129,-0.065247,0.001583,-0.008339,-0.016625,0.999826,0.105803,0.018671,0.025764,0.007804,0.008922,-0.000816,-0.000437,-0.003312,0.000145,18,0.219105,0.123105,9.800013,0.000144,-0.003857,-0.001029,9.803244,0.004583,0.111770,0.155564,1,8,8,0,3.182010,20.515006,5,0,0.000000,1,0,0.311802,0.617031,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.094709|-0.084512|0.037615|0.000417|0.171066|-0.051184|0.002154|-0.079375,-0.782513|-0.745361|0.480944|0.008284|0.959431|-0.579082|0.041730|-0.724678,0.121032|0.113384|0.078211|0.050313|0.178300|0.088388|0.051615|0.109531,0.121032|0.113384|0.078211|0.050313|0.178300|0.088388|0.051615|0.109531,-0.782513|-0.745361|0.480944|0.008284|0.959431|-0.579082|0.041730|-0.724678,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.150310,1.487151,-0.067849,0.080000,1.536105,-0.071704,-0.093537,1.513899,-0.029099,-0.065726,-0.000557,-0.013822,0.346644,0.937895,0.025055,-0.117749,0.024271,0.017929,0.018208,-0.001197,-0.000144,-0.003071,-0.000615,15,0.220765,0.097721,9.793335,0.000594,-0.000739,-0.001389,9.796314,0.004576,0.180351,0.153144,1,7,7,0,1.955867,18.466827,4,0,0.000000,1,0,0.416862,0.834210,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2,3-4|4-5|5-6|6-7|7-0|0-1|1-2,none,-0.040917|-0.021128|0.105440|0.021140|0.017275|-0.097808|0.023595,-0.507104|-0.320867|0.816857|0.321009|0.274398|-0.792893|0.348541,0.080688|0.065846|0.129080|0.065855|0.062956|0.123356|0.067696,0.080688|0.065846|0.129080|0.065855|0.062956|0.123356|0.067696,-0.507104|-0.320867|0.816857|0.321009|0.274398|-0.792893|0.348541,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.167982,1.487562,-0.067000,0.080000,1.536819,-0.049182,-0.212780,1.515129,-0.021465,-0.083555,-0.000753,-0.012669,-0.167488,0.985792,0.001414,0.073632,0.000304,0.018609,0.000021,-0.000217,0.001823,-0.004648,0.000456,18,0.232574,0.106690,9.817387,0.000854,0.001188,-0.000671,9.820722,0.003491,0.297429,0.171999,1,8,8,0,3.179803,20.515006,5,0,0.000000,1,0,0.321371,0.654413,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.129835|-0.060539|0.098620|0.019588|0.073695|-0.100626|0.014625|-0.018746,-0.880977|-0.634554|0.795547|0.302798|0.700050|-0.801997|0.239872|-0.292635,0.147376|0.095404|0.123965|0.064691|0.105271|0.125470|0.060968|0.064060,0.147376|0.095404|0.123965|0.064691|0.105271|0.125470|0.060968|0.064060,-0.880977|-0.634554|0.795547|0.302798|0.700050|-0.801997|0.239872|-0.292635,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.184711,1.488000,-0.067000,0.080000,1.500196,-0.033965,-0.036396,1.505311,-0.016975,-0.075310,-0.005539,-0.015802,0.076638,0.996918,-0.129367,0.112807,0.012493,0.029197,-0.003686,-0.001150,0.003338,-0.003275,-0.000427,17,0.231781,0.108414,9.811997,-0.000350,0.002486,-0.000017,9.815337,0.005587,0.121606,0.164083,1,8,8,0,3.154828,20.515006,5,0,0.000000,1,0,0.349377,0.542682,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,0.009060|-0.077431|0.069582|-0.017164|0.188180|-0.081927|0.050947|-0.038028,0.159518|-0.716467|0.680931|-0.272990|0.984540|-0.735134|0.577561|-0.484302,0.056795|0.108073|0.102186|0.062873|0.191135|0.111446|0.088210|0.078521,0.056795|0.108073|0.102186|0.062873|0.191135|0.111446|0.088210|0.078521,0.159518|-0.716467|0.680931|-0.272990|0.984540|-0.735134|0.577561|-0.484302,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.201317,1.488000,-0.067000,0.080000,1.568718,-0.053826,-0.063388,1.520428,-0.022099,-0.067497,0.000382,-0.009397,-0.182144,0.983227,0.021116,0.049887,0.024844,0.014846,0.005705,-0.001003,0.004154,-0.006330,0.000318,17,0.221471,0.106886,9.808755,-0.000325,-0.000668,-0.001286,9.811852,0.002940,0.165073,0.157553,1,8,8,0,3.147331,20.515006,5,0,0.000000,1,0,0.373736,0.552181,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.014120|-0.054072|0.131396|0.004998|0.225017|-0.067405|0.052253|-0.020020,-0.233040|-0.597125|0.884542|0.092997|1.028589|-0.670340|0.585861|-0.307926,0.060590|0.090554|0.148547|0.053749|0.218763|0.100554|0.089189|0.065015,0.060590|0.090554|0.148547|0.053749|0.218763|0.100554|0.089189|0.065015,-0.233040|-0.597125|0.884542|0.092997|1.028589|-0.670340|0.585861|-0.307926,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.220453,1.487930,-0.067000,0.080000,1.468073,-0.056214,-0.184298,1.508575,-0.024482,-0.071475,0.001846,-0.014375,-0.189221,0.981828,-0.104743,0.045208,0.015301,0.027630,0.011114,-0.000937,0.003330,-0.003769,0.000587,19,0.222230,0.097264,9.817299,-0.000503,-0.000539,0.002064,9.820302,0.002795,0.265262,0.158678,1,7,7,0,2.322249,18.466827,4,0,0.000000,1,0,0.468852,0.770051,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|7-0|0-1|1-2|2-3|3-4,4-5|5-6|7-0|0-1|1-2|2-3|3-4,none,-0.060995|0.073313|0.036280|-0.072693|0.115534|-0.001326|0.005032,-0.637047|0.698321|0.469890|-0.695497|0.845472|-0.026007|0.093574,0.095746|0.104985|0.077210|0.104520|0.136651|0.050995|0.053774,0.095746|0.104985|0.077210|0.104520|0.136651|0.050995|0.053774,-0.637047|0.698321|0.469890|-0.695497|0.845472|-0.026007|0.093574,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.236573,1.488000,-0.067000,0.080000,1.491993,-0.019469,-0.186142,1.504782,-0.022043,-0.080844,-0.009117,-0.008228,0.433427,0.901105,-0.009138,0.049031,-0.006018,0.021811,0.001160,-0.000006,0.008083,-0.002473,-0.001015,16,0.215468,0.115289,9.807752,-0.000407,-0.000950,-0.000417,9.810798,0.003965,0.270382,0.167850,1,8,8,0,2.015489,20.515006,5,0,0.000000,1,0,0.267213,0.582421,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,0.015242|0.021151|-0.057529|0.052478|-0.047633|-0.033118|-0.051268|0.044377,0.248114|0.321133|-0.617615|0.587273|-0.555651|-0.442528|-0.579622|0.532844,0.061432|0.065863|0.093147|0.089358|0.085725|0.074839|0.088451|0.083282,0.061432|0.065863|0.093147|0.089358|0.085725|0.074839|0.088451|0.083282,0.248114|0.321133|-0.617615|0.587273|-0.555651|-0.442528|-0.579622|0.532844,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.252509,1.488000,-0.067000,0.080000,1.557773,-0.065249,-0.059179,1.523783,-0.026550,-0.076263,-0.002763,-0.003851,0.480728,0.876857,0.034693,0.077787,0.001616,0.012925,0.005527,-0.000037,-0.007964,-0.005690,-0.000836,16,0.225211,0.103122,9.820544,-0.000197,0.000552,-0.000110,9.823672,0.003736,0.155699,0.165333,1,7,7,0,3.237878,18.466827,4,0,0.000000,1,0,0.498272,0.952055,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,-0.097765|0.112443|0.020560|0.028564|-0.120467|0.094136|-0.047016,-0.792749|0.837050|0.314278|0.399925|-0.858330|0.780551|-0.551428,0.123323|0.134332|0.065420|0.071423|0.140350|0.120602|0.085262,0.123323|0.134332|0.065420|0.071423|0.140350|0.120602|0.085262,-0.792749|0.837050|0.314278|0.399925|-0.858330|0.780551|-0.551428,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.269890,1.488000,-0.067000,0.080000,1.538955,-0.035491,-0.036539,1.520636,-0.018470,-0.068043,-0.010727,-0.001717,0.659865,0.751306,-0.027604,0.169363,0.017047,0.005781,-0.001879,-0.000835,-0.005114,-0.007885,-0.001879,18,0.218831,0.106735,9.811842,0.001307,-0.001156,-0.001416,9.814865,0.002954,0.131036,0.159176,1,8,8,0,3.464254,20.515006,5,0,0.000000,1,0,0.346354,0.604276,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.162499|0.068652|0.005988|0.132166|-0.071739|0.084179|-0.017558|-0.034497,-0.945452|0.676447|0.109883|0.886279|-0.691098|0.744063|-0.277960|-0.454666,0.171874|0.101489|0.054491|0.149124|0.103804|0.113134|0.063169|0.075872,0.171874|0.101489|0.054491|0.149124|0.103804|0.113134|0.063169|0.075872,-0.945452|0.676447|0.109883|0.886279|-0.691098|0.744063|-0.277960|-0.454666,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.286503,1.487381,-0.067000,0.080000,1.524735,-0.006827,-0.090824,1.523826,-0.009052,-0.065823,-0.013481,0.001973,0.498765,0.866630,-0.053040,0.236612,0.016877,-0.008969,-0.006778,-0.001357,-0.006752,-0.008151,-0.000689,17,0.227589,0.114496,9.823178,-0.001846,-0.002183,-0.000021,9.826489,0.004194,0.184924,0.161092,1,8,8,0,3.937374,20.515006,5,0,0.000000,1,0,0.373785,0.615926,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.091205|0.047342|-0.065630|0.187636|-0.168718|0.018504|-0.088149|0.014775,-0.770286|0.553665|-0.661445|0.983793|-0.955700|0.289672|-0.759173|0.241896,0.118403|0.085506|0.099223|0.190727|0.176538|0.063878|0.116112|0.061082,0.118403|0.085506|0.099223|0.190727|0.176538|0.063878|0.116112|0.061082,-0.770286|0.553665|-0.661445|0.983793|-0.955700|0.289672|-0.759173|0.241896,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.302321,1.488000,-0.067000,0.080000,1.520104,-0.018496,-0.106052,1.517363,-0.006882,-0.068452,-0.007938,0.001438,0.687225,0.726400,-0.227868,0.176518,0.013633,0.012532,0.010098,-0.000777,0.002306,-0.005665,-0.003184,16,0.218327,0.092161,9.821583,-0.001020,-0.001570,-0.000566,9.824446,0.002763,0.194933,0.162832,1,7,7,0,1.580215,18.466827,4,0,0.000000,1,0,0.321703,0.792564,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,0.013702|0.031200|0.007542|-0.032918|-0.096432|-0.034863|-0.047027,0.227321|0.425070|0.135511|-0.440740|-0.788333|-0.457832|-0.551508,0.060277|0.073400|0.055657|0.074689|0.122324|0.076147|0.085271,0.060277|0.073400|0.055657|0.074689|0.122324|0.076147|0.085271,0.227321|0.425070|0.135511|-0.440740|-0.788333|-0.457832|-0.551508,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.318974,1.488000,-0.067000,0.080000,1.530289,-0.093272,0.036698,1.518657,-0.020864,-0.057984,-0.008729,-0.006471,0.922401,0.386081,-0.125544,0.065978,0.044283,0.025543,0.003738,-0.001894,-0.007589,-0.000637,-0.005247,16,0.215377,0.104273,9.808526,-0.000001,-0.001222,-0.001645,9.811450,0.003738,0.065982,0.148687,1,7,7,0,3.517497,18.466827,4,0,0.000000,1,0,0.566167,0.873547,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,-0.048753|0.187364|0.004141|0.117017|-0.100899|0.152204|0.001862,-0.563199|0.983419|0.077972|0.849409|-0.802863|0.927208|0.036230,0.086565|0.190523|0.053106|0.137763|0.125675|0.164153|0.051397,0.086565|0.190523|0.053106|0.137763|0.125675|0.164153|0.051397,-0.563199|0.983419|0.077972|0.849409|-0.802863|0.927208|0.036230,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.336041,1.488000,-0.067000,0.080000,1.515446,-0.068018,0.034213,1.511230,-0.017340,-0.051218,-0.011261,0.001303,0.823197,0.567643,-0.200806,0.055000,0.058601,0.018693,-0.006640,-0.002525,-0.003953,-0.004903,-0.004336,18,0.215188,0.110839,9.824729,0.000360,-0.001471,0.000170,9.827712,0.003191,0.053393,0.142211,1,6,6,0,1.966405,16.266236,3,0,0.000000,1,0,0.551998,1.061945,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|7-0|0-1|1-2|3-4,4-5|5-6|7-0|0-1|1-2|3-4,none,-0.073380|0.048055|0.017883|-0.074199|0.091126|0.001353,-0.698626|0.558514|0.282011|-0.702315|0.770005|0.026514,0.105035|0.086042|0.063412|0.105649|0.118344|0.051014,0.105035|0.086042|0.063412|0.105649|0.118344|0.051014,-0.698626|0.558514|0.282011|-0.702315|0.770005|0.026514,nominal|nominal|nominal|nominal|nominal|nominal
0.352224,1.487329,-0.067000,0.080000,1.514769,-0.082494,-0.040434,1.513437,-0.028444,-0.048121,-0.009440,-0.002116,0.887240,0.461207,-0.252697,-0.071578,0.063276,0.019316,0.003545,-0.002609,-0.009601,-0.001434,-0.005945,16,0.204506,0.104982,9.827095,0.000572,-0.002918,-0.000314,9.829785,0.003970,0.124488,0.136320,1,7,7,0,2.641127,18.466827,4,0,0.000000,1,0,0.416519,0.862497,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,-0.045767|0.117437|0.023597|0.079976|-0.049133|0.088473|-0.017189,-0.542745|0.850512|0.348564|0.727173|-0.565726|0.760372|-0.273305,0.084325|0.138077|0.067698|0.109982|0.086850|0.116354|0.062891,0.084325|0.138077|0.067698|0.109982|0.086850|0.116354|0.062891,-0.542745|0.850512|0.348564|0.727173|-0.565726|0.760372|-0.273305,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.369562,1.488000,-0.067000,0.080000,1.503033,-0.032880,-0.069151,1.506405,-0.018371,-0.048106,-0.012200,0.005412,0.956928,0.290019,-0.274084,0.002820,0.057935,0.004084,-0.004637,-0.002496,-0.006335,-0.003027,-0.005062,17,0.207268,0.103777,9.813046,0.000674,-0.000477,0.000151,9.815784,0.004246,0.153740,0.138256,1,8,8,0,3.227403,20.515006,5,0,0.000000,1,0,0.374759,0.591857,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.066039|0.110171|-0.008564|0.119096|-0.159031|0.052322|-0.022615|0.002811,-0.663512|0.830676|-0.151785|0.854826|-0.939494|0.586297|-0.337736|0.053941,0.099529|0.132628|0.056423|0.139322|0.169274|0.089242|0.066961|0.052108,0.099529|0.132628|0.056423|0.139322|0.169274|0.089242|0.066961|0.052108,-0.663512|0.830676|-0.151785|0.854826|-0.939494|0.586297|-0.337736|0.053941,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.386185,1.488000,-0.067000,0.080000,1.486941,-0.004604,-0.123828,1.500514,-0.005469,-0.053537,-0.009587,0.006495,0.936434,0.350653,-0.339417,0.059648,0.037116,-0.008396,-0.007092,-0.001881,-0.005321,-0.006828,-0.004200,17,0.213034,0.101238,9.783806,0.000700,0.000434,0.000366,9.786649,0.003282,0.213167,0.147563,1,8,8,0,3.026578,20.515006,5,0,0.000000,1,0,0.375745,0.619349,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.030281|0.126942|-0.012488|0.113393|-0.147486|0.050130|-0.014586|0.022287,-0.416459|0.874216|-0.210353|0.839669|-0.918261|0.572280|-0.239358|0.334058,0.072711|0.145206|0.059366|0.135045|0.160614|0.087598|0.060940|0.066715,0.072711|0.145206|0.059366|0.135045|0.160614|0.087598|0.060940|0.066715,-0.416459|0.874216|-0.210353|0.839669|-0.918261|0.572280|-0.239358|0.334058,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.402829,1.488000,-0.067000,0.080000,1.507729,-0.050645,-0.078155,1.505975,-0.018493,-0.056254,-0.007928,-0.001547,0.963047,0.269214,-0.268131,0.020543,0.027214,0.005738,0.004154,-0.001272,-0.008265,0.003163,-0.003684,17,0.219111,0.107714,9.811316,0.001573,0.002137,0.000434,9.814357,0.003965,0.160218,0.145743,1,8,8,0,2.612031,20.515006,5,0,0.000000,1,0,0.288304,0.556962,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.074386|0.012381|-0.034073|0.157705|-0.044488|0.001373|-0.111596|-0.005442,-0.703150|0.208832|-0.450974|0.937166|-0.533650|0.026901|-0.834692|-0.100631,0.105789|0.059286|0.075555|0.168279|0.083366|0.051030|0.133697|0.054082,0.105789|0.059286|0.075555|0.168279|0.083366|0.051030|0.133697|0.054082,-0.703150|0.208832|-0.450974|0.937166|-0.533650|0.026901|-0.834692|-0.100631,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.419528,1.488000,-0.067000,0.080000,1.535804,-0.019480,-0.149195,1.511926,-0.007363,-0.065226,-0.009384,0.003690,0.876319,0.481626,-0.193145,0.120237,-0.001747,-0.001697,0.010311,0.000070,-0.013719,-0.005065,-0.001490,17,0.220969,0.100702,9.795891,-0.000117,-0.000326,-0.000607,9.798902,0.003595,0.238901,0.158807,1,8,8,0,2.124922,20.515006,5,0,0.000000,1,0,0.292341,0.570306,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.060463|0.026393|-0.012026|0.110393|-0.017147|0.088402|-0.009942|0.029219,-0.634137|0.378153|-0.203763|0.831305|-0.272785|0.760112|-0.173039|0.406301,0.095348|0.069795|0.059020|0.132795|0.062861|0.116302|0.057457|0.071914,0.095348|0.069795|0.059020|0.132795|0.062861|0.116302|0.057457|0.071914,-0.634137|0.378153|-0.203763|0.831305|-0.272785|0.760112|-0.173039|0.406301,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
