timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,nlos_rejected_count,nlos_rejected_pairs
0.008942,1.474000,-0.071000,0.079000,1.486238,-0.107461,0.027792,1.486238,-0.107461,0.027792,-0.002768,-0.006919,0.015221,0.999856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064042,0.064042,9.572025,20.515006,5,0,0.000000,1,0.472351,0.777433,1,-1,0,none
0.025482,1.474000,-0.071000,0.079000,1.478597,-0.080740,0.075041,1.482421,-0.094087,0.051418,-0.002807,-0.006943,0.015214,0.999856,0.000913,0.003021,0.000327,0.000000,-0.000000,-0.000000,0.011475,0.036942,0.422221,20.515006,5,0,0.000000,1,0.471038,0.774145,1,-1,0,none
0.042023,1.474000,-0.071000,0.079000,1.496294,-0.105565,0.117839,1.487111,-0.097956,0.073591,-0.001291,-0.006184,0.015029,0.999867,0.002337,0.004816,0.000926,-0.000000,0.000000,-0.000000,0.056571,0.030460,2.266975,18.466827,4,0,0.000000,1,0.469338,0.926261,1,3,0,none
0.058686,1.474000,-0.071000,0.079000,1.440107,-0.139415,0.117937,1.475176,-0.108420,0.084682,0.000929,-0.008615,0.015152,0.999848,0.000768,0.004446,0.001636,0.000000,0.000000,-0.000000,0.085705,0.037867,3.868550,20.515006,5,0,0.000000,1,0.468706,0.764826,1,-1,0,none
0.091874,1.474000,-0.071000,0.079000,1.508674,-0.175072,0.192033,1.482348,-0.122061,0.106288,0.004264,-0.005765,0.015910,0.999848,0.006748,0.001260,0.004348,-0.000000,0.000001,-0.000001,0.157510,0.058494,-12848045674608398.000000,20.515006,5,0,0.000000,1,0.569956,0.960274,1,-1,0,none
0.108500,1.474000,-0.071000,0.079000,1.524644,-0.137276,0.270050,1.489494,-0.123422,0.134129,-0.000206,-0.003593,0.016492,0.999858,0.013003,0.009902,0.008219,-0.000001,0.000001,-0.000004,0.208465,0.077636,2.080082,18.466827,4,0,0.000000,1,0.655400,1.085654,1,1,0,none
0.125187,1.474000,-0.071000,0.079000,1.472753,-0.098936,0.183781,1.487057,-0.119592,0.141454,-0.001897,-0.004663,0.016458,0.999852,0.012065,0.016063,0.009665,-0.000000,0.000001,-0.000005,0.108448,0.080200,10.504110,18.466827,4,0,0.000000,1,0.466979,0.919389,1,3,0,none
0.143813,1.474000,-0.071000,0.079000,1.390029,-0.139071,0.041962,1.474057,-0.122029,0.128917,-0.000521,-0.010160,0.016093,0.999819,-0.003108,0.014660,0.007103,0.000002,0.000001,-0.000002,0.114266,0.071384,2.212432,18.466827,4,0,0.000000,1,0.413239,0.822336,1,5,0,none
0.160448,1.474000,-0.071000,0.079000,1.390029,-0.139071,0.041962,1.474057,-0.122029,0.128917,-0.000521,-0.010160,0.016093,0.999819,-0.003108,0.014660,0.007103,0.000002,0.000001,-0.000002,0.114266,0.071384,-12194561935935486.000000,20.515006,5,0,0.000000,1,1.329751,1.242189,0,-1,0,none
0.177042,1.474000,-0.071000,0.079000,1.468120,-0.099055,0.052161,1.473060,-0.118701,0.120398,-0.001633,-0.010928,0.015954,0.999812,-0.006058,0.023428,0.004634,0.000002,0.000000,0.000001,0.039268,0.063167,-3654543929574970.000000,20.515006,5,0,0.000000,1,0.653881,0.829977,1,-1,0,none
0.193709,1.474000,-0.071000,0.079000,1.520332,-0.124142,0.046573,1.478377,-0.118995,0.112829,-0.001157,-0.008642,0.016052,0.999833,0.003634,0.024101,0.001560,-0.000000,0.000000,0.000005,0.077604,0.058882,5.559756,18.466827,4,0,0.000000,1,0.658986,0.806753,1,3,0,none
0.210321,1.474000,-0.071000,0.079000,1.520332,-0.124142,0.046573,1.478377,-0.118995,0.112829,-0.001157,-0.008642,0.016052,0.999833,0.003634,0.024101,0.001560,-0.000000,0.000000,0.000005,0.077604,0.058882,-317237016678906.500000,20.515006,5,0,0.000000,1,0.371559,2.430806,0,-1,0,none
0.226978,1.474000,-0.071000,0.079000,1.480376,-0.178418,0.116733,1.478740,-0.125158,0.113216,0.002772,-0.008581,0.016130,0.999829,0.004939,0.009441,0.002134,-0.000000,0.000004,0.000005,0.114031,0.064236,4.679217,18.466827,4,0,0.000000,1,0.595483,0.835247,1,7,0,none
0.243561,1.474000,-0.071000,0.079000,1.475072,-0.121004,0.200148,1.478440,-0.124455,0.121068,0.002222,-0.008710,0.016117,0.999830,0.004601,0.013016,0.006699,0.000000,0.000004,-0.000002,0.131067,0.068168,4.543472,18.466827,4,0,0.000000,1,0.413236,0.806502,1,5,0,none
0.276847,1.474000,-0.071000,0.079000,1.447050,-0.139871,0.167618,1.474788,-0.125866,0.125211,0.003331,-0.011118,0.016058,0.999804,-0.008593,0.009192,0.009759,0.000003,0.000005,-0.000007,0.115424,0.071738,2.066969,20.515006,5,0,0.000000,1,0.467805,0.759996,1,-1,0,none
0.293453,1.474000,-0.071000,0.079000,1.504096,-0.136402,0.216245,1.478258,-0.126870,0.132718,0.003952,-0.008738,0.016148,0.999824,0.005416,0.006366,0.015734,0.000000,0.000006,-0.000018,0.154982,0.077623,-101514168779766.312500,20.515006,5,0,0.000000,1,0.577981,1.434151,1,-1,0,none
0.310063,1.474000,-0.071000,0.079000,1.519693,-0.127318,0.213285,1.483240,-0.126728,0.139107,0.003864,-0.005623,0.016232,0.999845,0.025654,0.007819,0.020584,-0.000004,0.000007,-0.000028,0.152618,0.082485,6.999056,20.515006,5,0,0.000000,1,0.469066,0.757631,1,-1,0,none
0.326668,1.474000,-0.071000,0.079000,1.491881,-0.119971,0.067942,1.484628,-0.125902,0.134252,0.003524,-0.004973,0.016252,0.999849,0.031159,0.011040,0.015999,-0.000004,0.000006,-0.000018,0.053293,0.078612,1.429177,20.515006,5,0,0.000000,1,0.471509,0.772266,1,-1,0,none
0.343318,1.474000,-0.071000,0.079000,1.461631,-0.112879,0.023716,1.482547,-0.124349,0.126797,0.002765,-0.006456,0.016258,0.999843,0.022043,0.017301,0.008522,-0.000002,0.000005,-0.000001,0.070449,0.072137,-3070842617753854.500000,20.515006,5,0,0.000000,1,0.541517,0.935285,1,-1,0,none
0.359944,1.474000,-0.071000,0.079000,1.473745,-0.022255,-0.097138,1.481942,-0.112961,0.111856,-0.003614,-0.006903,0.016358,0.999836,0.019264,0.065500,-0.007155,-0.000001,-0.000006,0.000036,0.182759,0.053882,2.550743,16.266236,3,0,0.000000,1,0.674462,1.690806,1,-1,2,anchor2:1-2;2-3
0.376591,1.474000,-0.071000,0.079000,1.469195,-0.168692,-0.017034,1.480870,-0.117740,0.103470,-0.000414,-0.007723,0.016350,0.999836,0.014466,0.043765,-0.015676,0.000001,0.000000,0.000060,0.137074,0.053204,6.743188,18.466827,4,0,0.000000,1,0.596961,0.851271,1,7,0,none
0.393155,1.474000,-0.071000,0.079000,1.492146,-0.125730,0.068301,1.482258,-0.117954,0.101039,0.000078,-0.007109,0.016344,0.999841,0.020019,0.042048,-0.018022,0.000000,0.000001,0.000067,0.058644,0.052522,3.954141,20.515006,5,0,0.000000,1,0.471488,0.771806,1,-1,0,none
0.409820,1.474000,-0.071000,0.079000,1.475559,-0.188415,0.133178,1.481845,-0.124763,0.102730,0.004020,-0.007566,0.016298,0.999830,0.017646,0.011316,-0.015147,0.000001,0.000010,0.000060,0.129321,0.059288,-4289039121451527.000000,20.515006,5,0,0.000000,1,0.690155,0.808996,1,-1,0,none
0.426454,1.474000,-0.071000,0.079000,1.479665,-0.147641,0.155109,1.481874,-0.126997,0.105662,0.005241,-0.007738,0.016269,0.999824,0.017208,0.001443,-0.011016,0.000001,0.000013,0.000048,0.108160,0.062519,5.101167,18.466827,4,0,0.000000,1,0.468396,0.924190,1,2,0,none
0.443070,1.474000,-0.071000,0.079000,1.493008,-0.247265,0.112527,1.483337,-0.139967,0.105686,0.011643,-0.007264,0.016219,0.999774,0.022878,-0.055219,-0.011233,0.000001,0.000027,0.000046,0.180429,0.074537,12.389402,18.466827,4,0,0.000000,1,0.595671,0.840902,1,7,0,none
0.459663,1.474000,-0.071000,0.079000,1.493008,-0.247265,0.112527,1.483337,-0.139967,0.105686,0.011643,-0.007264,0.016219,0.999774,0.022878,-0.055219,-0.011233,0.000001,0.000027,0.000046,0.180429,0.074537,-3667237029351955.000000,20.515006,5,0,0.000000,1,1.207300,-nan,0,-1,0,none
0.509580,1.474000,-0.071000,0.079000,1.532425,-0.141785,0.090496,1.492505,-0.143583,0.104030,0.011574,-0.004045,0.016396,0.999790,0.059082,-0.061289,-0.012573,-0.000007,0.000027,0.000051,0.092500,0.078976,-1268935170099193.250000,20.515006,5,0,0.000000,1,0.456712,1.934029,1,-1,0,none
0.542821,1.474000,-0.071000,0.079000,1.467084,-0.159945,0.081204,1.489928,-0.148106,0.102007,0.012514,-0.005848,0.016287,0.999772,0.044483,-0.074850,-0.015454,-0.000002,0.000029,0.000060,0.089241,0.082026,4.034098,20.515006,5,0,0.000000,1,0.470284,0.767489,1,-1,0,none
0.559442,1.474000,-0.071000,0.079000,1.455494,-0.186296,-0.032123,1.485266,-0.155491,0.092722,0.014849,-0.007847,0.016155,0.999728,0.024501,-0.102454,-0.029092,0.000005,0.000034,0.000117,0.161196,0.086336,5.906719,18.466827,4,0,0.000000,1,0.596847,0.850308,1,7,0,none
0.592670,1.474000,-0.071000,0.079000,1.482274,-0.193858,0.177699,1.485425,-0.164375,0.097766,0.016600,-0.008128,0.016118,0.999699,0.023628,-0.128879,-0.019028,0.000005,0.000041,0.000076,0.157810,0.095925,1.969185,18.466827,4,0,0.000000,1,0.593041,1.118194,1,4,0,none
0.609268,1.474000,-0.071000,0.079000,1.463824,-0.153459,0.104295,1.482413,-0.164415,0.097821,0.015916,-0.009216,0.016055,0.999702,0.011444,-0.124498,-0.019110,0.000008,0.000039,0.000073,0.086850,0.095663,9.159738,20.515006,5,0,0.000000,1,0.469674,0.765538,1,-1,0,none
0.659175,1.474000,-0.071000,0.079000,1.501213,-0.126418,0.239704,1.486299,-0.162358,0.107394,0.013419,-0.008263,0.016069,0.999747,0.024340,-0.102905,-0.002934,0.000004,0.000033,-0.000011,0.172155,0.096456,-6141678142366197.000000,20.515006,5,0,0.000000,1,0.649286,0.702954,1,-1,0,none
0.692403,1.474000,-0.071000,0.079000,1.481250,-0.121985,0.020301,1.486064,-0.158053,0.100955,0.011412,-0.008496,0.016071,0.999770,0.022255,-0.081080,-0.012397,0.000005,0.000025,0.000046,0.078087,0.090586,-12194551941046272.000000,20.515006,5,0,0.000000,1,0.820219,1.289936,1,-1,0,none
0.709049,1.474000,-0.071000,0.079000,1.447928,-0.109108,0.031773,1.480049,-0.151142,0.095828,0.009341,-0.010088,0.016096,0.999776,0.001528,-0.055352,-0.019916,0.000011,0.000017,0.000090,0.066048,0.082113,5.264972,20.515006,5,0,0.000000,1,0.471056,0.776216,1,-1,0,none
0.725676,1.474000,-0.071000,0.079000,1.456943,-0.126361,0.043606,1.476494,-0.148144,0.091858,0.008380,-0.010958,0.016130,0.999775,-0.010343,-0.043559,-0.025545,0.000015,0.000013,0.000124,0.067886,0.078248,4.546115,18.466827,4,0,0.000000,1,0.596012,0.849151,1,7,0,none
0.758871,1.474000,-0.071000,0.079000,1.458554,-0.122106,0.140265,1.473401,-0.145230,0.094543,0.007378,-0.011580,0.016143,0.999775,-0.019296,-0.031303,-0.020192,0.000017,0.000009,0.000090,0.081263,0.075842,11.224947,20.515006,5,0,0.000000,1,0.468802,0.764154,1,-1,0,none
0.775553,1.474000,-0.071000,0.079000,1.462485,-0.161561,0.229155,1.471603,-0.148068,0.103742,0.007871,-0.011900,0.016189,0.999767,-0.024146,-0.038888,-0.005694,0.000018,0.000010,-0.000005,0.175729,0.080977,-511807250732799.500000,20.515006,5,0,0.000000,1,0.384429,0.862362,1,-1,0,none
0.808795,1.474000,-0.071000,0.079000,1.534168,-0.137210,0.244852,1.480580,-0.147450,0.113783,0.007513,-0.009886,0.016024,0.999795,0.004712,-0.034526,0.009826,0.000008,0.000008,-0.000111,0.188443,0.084248,13.701341,18.466827,4,0,0.000000,1,0.656444,1.089187,1,0,0,none
0.825397,1.474000,-0.071000,0.079000,1.487724,-0.127564,0.101271,1.481649,-0.145080,0.113071,0.006917,-0.009680,0.016015,0.999801,0.007844,-0.026222,0.008736,0.000007,0.000006,-0.000102,0.062321,0.081897,12.584239,20.515006,5,0,0.000000,1,0.470565,0.768150,1,-1,0,none
0.842019,1.474000,-0.071000,0.079000,1.522136,-0.133463,0.167754,1.487235,-0.143882,0.116949,0.006630,-0.008644,0.015913,0.999814,0.024178,-0.021777,0.014490,0.000002,0.000004,-0.000143,0.118726,0.083229,5.930645,20.515006,5,0,0.000000,1,0.470110,0.761549,1,-1,0,none
0.875282,1.474000,-0.071000,0.079000,1.458839,-0.125908,0.197293,1.483932,-0.142010,0.123049,0.006138,-0.009407,0.016020,0.999809,0.013457,-0.015209,0.023050,0.000004,0.000000,-0.000208,0.131293,0.084151,-4625305692160004.000000,20.515006,5,0,0.000000,1,0.490815,1.159567,1,-1,0,none
0.891878,1.474000,-0.071000,0.079000,1.473037,-0.102048,0.154557,1.482672,-0.136942,0.125541,0.005195,-0.009667,0.016073,0.999811,0.009333,-0.000336,0.026000,0.000005,-0.000005,-0.000233,0.081693,0.081176,-22384151814883324.000000,20.515006,5,0,0.000000,1,0.877285,1.495019,1,-1,0,none
0.908519,1.474000,-0.071000,0.079000,1.548850,-0.133702,0.177728,1.491151,-0.136561,0.129407,0.005138,-0.008235,0.015881,0.999827,0.032667,0.001160,0.030892,-0.000004,-0.000006,-0.000275,0.138857,0.084459,15.354679,18.466827,4,0,0.000000,1,0.659057,1.099860,1,0,0,none
0.925216,1.474000,-0.071000,0.079000,1.519268,-0.092529,0.021604,1.495047,-0.131189,0.122807,0.004225,-0.007645,0.015860,0.999836,0.042637,0.016304,0.020796,-0.000005,-0.000010,-0.000185,0.076203,0.077361,10.495909,16.266236,3,0,0.000000,1,0.668932,1.679455,1,-1,2,anchor2:1-2;2-3
0.941815,1.474000,-0.071000,0.079000,1.498451,-0.176775,0.079280,1.496091,-0.136181,0.120367,0.005081,-0.007588,0.015785,0.999834,0.044309,0.002617,0.017000,-0.000005,-0.000003,-0.000149,0.108565,0.080298,-13425424013169412.000000,20.515006,5,0,0.000000,1,0.727120,0.708591,1,-1,0,none
0.958425,1.474000,-0.071000,0.079000,1.491950,-0.158890,0.170963,1.496235,-0.138681,0.123803,0.005478,-0.007685,0.015756,0.999831,0.043615,-0.003732,0.021509,-0.000005,-0.000001,-0.000192,0.128468,0.084157,7.458597,20.515006,5,0,0.000000,1,0.469003,0.758901,1,-1,0,none
0.975018,1.474000,-0.071000,0.079000,1.473064,-0.108439,0.087746,1.494384,-0.135470,0.121908,0.004945,-0.008060,0.015855,0.999830,0.037658,0.005444,0.018479,-0.000001,-0.000004,-0.000160,0.038458,0.080081,-114204467572794.343750,20.515006,5,0,0.000000,1,0.391056,0.848337,1,-1,0,none
0.991690,1.474000,-0.071000,0.079000,1.473064,-0.108439,0.087746,1.494384,-0.135470,0.121908,0.004945,-0.008060,0.015855,0.999830,0.037658,0.005444,0.018479,-0.000001,-0.000004,-0.000160,0.038458,0.080081,-2144518250910837.000000,20.515006,5,0,0.000000,1,1.162785,1.481920,0,-1,0,none
1.027043,1.474000,-0.071000,0.079000,1.488997,-0.073319,0.058596,1.495483,-0.127515,0.118588,0.003804,-0.008199,0.015913,0.999833,0.036767,0.026653,0.012955,0.000001,-0.000013,-0.000096,0.025429,0.072269,5.928014,18.466827,4,0,0.000000,1,0.470338,0.935888,1,1,0,none
1.060185,1.474000,-0.071000,0.079000,1.500848,-0.182883,0.182197,1.497207,-0.133770,0.123316,0.004841,-0.008182,0.015857,0.999829,0.039354,0.009588,0.018961,-0.000001,-0.000005,-0.000164,0.154559,0.080265,-18323543311033464.000000,20.515006,5,0,0.000000,1,0.827738,0.942294,1,-1,0,none
1.076836,1.474000,-0.071000,0.079000,1.470674,-0.124776,0.148172,1.494578,-0.132554,0.125248,0.004689,-0.008644,0.015926,0.999825,0.031995,0.012644,0.021168,0.000003,-0.000007,-0.000190,0.087680,0.079695,1.965058,18.466827,4,0,0.000000,1,0.468125,0.925936,1,1,0,none
1.093530,1.474000,-0.071000,0.079000,1.469242,-0.133661,0.193062,1.492119,-0.132521,0.129938,0.004699,-0.009065,0.015967,0.999820,0.025016,0.012601,0.026857,0.000006,-0.000008,-0.000262,0.130228,0.081901,-14618220453423888.000000,20.515006,5,0,0.000000,1,0.630632,0.971745,1,-1,0,none
1.110174,1.474000,-0.071000,0.079000,1.423265,-0.152737,0.123047,1.484863,-0.134568,0.129929,0.004989,-0.010108,0.016083,0.999807,0.006216,0.007514,0.026159,0.000017,-0.000005,-0.000255,0.105807,0.082174,-5181512431294544.000000,20.515006,5,0,0.000000,1,0.354392,0.947871,1,-1,0,none
1.126690,1.474000,-0.071000,0.079000,1.509550,-0.069776,-0.006081,1.487562,-0.127529,0.121942,0.004044,-0.009755,0.016009,0.999816,0.012583,0.024755,0.015042,0.000015,-0.000013,-0.000107,0.092217,0.072273,5.204516,16.266236,3,0,0.000000,1,0.670819,1.681753,1,-1,2,anchor2:1-2;2-3
1.143372,1.474000,-0.071000,0.079000,1.450372,-0.132744,0.073560,1.483933,-0.127673,0.119263,0.004088,-0.010258,0.016063,0.999810,0.003383,0.024024,0.011293,0.000022,-0.000011,-0.000054,0.066334,0.070225,7.346631,18.466827,4,0,0.000000,1,0.414423,0.819898,1,4,0,none
1.176591,1.474000,-0.071000,0.079000,1.470126,-0.139965,0.108093,1.482553,-0.128241,0.118935,0.004245,-0.010457,0.016093,0.999807,-0.000267,0.022380,0.010459,0.000025,-0.000008,-0.000041,0.074951,0.070317,-3965445580142653.000000,20.515006,5,0,0.000000,1,0.382874,0.949234,1,-1,0,none
1.193224,1.474000,-0.071000,0.079000,1.470126,-0.139965,0.108093,1.482553,-0.128241,0.118935,0.004245,-0.010457,0.016093,0.999807,-0.000267,0.022380,0.010459,0.000025,-0.000008,-0.000041,0.074951,0.070317,-1268945245575197.000000,20.515006,5,0,0.000000,1,1.079300,1.166137,0,-1,0,none
1.209875,1.474000,-0.071000,0.079000,1.565732,-0.134506,0.163003,1.491747,-0.128286,0.122028,0.004374,-0.009314,0.015992,0.999819,0.021132,0.021412,0.014154,0.000007,-0.000007,-0.000095,0.139658,0.073811,7.866793,18.466827,4,0,0.000000,1,0.656698,0.793797,1,2,0,none
1.243151,1.474000,-0.071000,0.079000,1.476869,-0.108682,0.120550,1.490672,-0.125404,0.122375,0.004090,-0.009568,0.016021,0.999817,0.017218,0.027534,0.014067,0.000011,-0.000011,-0.000093,0.056165,0.071548,2.438201,18.466827,4,0,0.000000,1,0.427811,0.764070,1,0,0,none
1.259691,1.474000,-0.071000,0.079000,1.530425,-0.156737,0.132924,1.495241,-0.128428,0.123248,0.004517,-0.009072,0.015965,0.999821,0.027309,0.020323,0.014985,0.000002,-0.000005,-0.000107,0.115941,0.075545,17.482743,20.515006,5,0,0.000000,1,0.471059,0.763346,1,-1,0,none
1.276305,1.474000,-0.071000,0.079000,1.471999,-0.140685,0.152813,1.493201,-0.129422,0.125277,0.004663,-0.009402,0.015971,0.999817,0.021965,0.017840,0.017481,0.000006,-0.000003,-0.000146,0.101531,0.076964,2.280677,20.515006,5,0,0.000000,1,0.468867,0.761751,1,-1,0,none
1.292975,1.474000,-0.071000,0.079000,1.482184,-0.131575,0.045450,1.492418,-0.129356,0.120812,0.004674,-0.009547,0.015983,0.999816,0.019576,0.017565,0.012071,0.000011,-0.000001,-0.000039,0.069728,0.074115,4.471965,20.515006,5,0,0.000000,1,0.471707,0.773659,1,-1,0,none
1.309608,1.474000,-0.071000,0.079000,1.439195,-0.104752,0.130109,1.487516,-0.126694,0.121533,0.004393,-0.010138,0.016015,0.999811,0.007877,0.023478,0.012809,0.000022,-0.000006,-0.000051,0.070446,0.071369,2.145718,20.515006,5,0,0.000000,1,0.468497,0.766108,1,-1,0,none
1.342851,1.474000,-0.071000,0.079000,1.419190,-0.115642,0.068251,1.480829,-0.124863,0.118767,0.004236,-0.010913,0.015910,0.999805,-0.007969,0.026369,0.009484,0.000039,-0.000008,0.000026,0.071502,0.067300,3.062507,18.466827,4,0,0.000000,1,0.426458,0.768781,1,0,0,none
1.359440,1.474000,-0.071000,0.079000,1.474373,-0.071289,0.027690,1.480060,-0.119218,0.113622,0.003716,-0.011006,0.016091,0.999803,-0.009894,0.038652,0.003338,0.000042,-0.000018,0.000158,0.051312,0.059669,-101516264478783.406250,20.515006,5,0,0.000000,1,0.504379,0.953421,1,-1,0,none
1.392729,1.474000,-0.071000,0.079000,1.477315,-0.131781,0.166078,1.479475,-0.119348,0.116836,0.003677,-0.010954,0.016332,0.999800,-0.011592,0.036022,0.007428,0.000041,-0.000016,0.000077,0.106245,0.061637,-7930905265971197.000000,20.515006,5,0,0.000000,1,0.460705,0.764081,1,-1,0,none
1.425971,1.474000,-0.071000,0.079000,1.473503,-0.143559,0.134431,1.478541,-0.120810,0.118158,0.002558,-0.009446,0.015692,0.999829,-0.010535,0.032062,0.011625,0.000043,-0.000009,0.000049,0.091311,0.063522,6.359119,20.515006,5,0,0.000000,1,0.469314,0.763379,1,-1,0,none
1.442595,1.474000,-0.071000,0.079000,1.508875,-0.081854,0.092750,1.481419,-0.116438,0.116837,0.001225,-0.008901,0.015704,0.999836,-0.006382,0.039258,0.008781,0.000035,-0.000019,0.000091,0.039027,0.059593,15.264310,18.466827,4,0,0.000000,1,0.659676,0.806898,1,2,0,none
1.509089,1.473000,-0.071000,0.082000,1.521827,-0.130103,0.223178,1.484848,-0.115627,0.126045,-0.006702,0.018759,0.018871,0.999623,-0.013267,0.048041,0.103974,0.000018,-0.000017,-0.000110,0.160650,0.063812,-203029788423183.562500,20.515006,5,0,0.000000,1,0.465038,0.970287,1,-1,0,none
1.525697,1.473000,-0.071000,0.084000,1.502795,-0.157536,0.152626,1.486764,-0.119553,0.129602,-0.003439,0.027053,0.019134,0.999445,0.006030,0.044500,0.141637,0.000011,-0.000003,-0.000157,0.114393,0.068018,12.835228,20.515006,5,0,0.000000,1,0.469746,0.760944,1,-1,0,none
1.542345,1.473000,-0.070000,0.086000,1.469018,-0.145080,0.175214,1.485043,-0.121615,0.134826,0.000235,0.032893,0.020892,0.999240,0.014269,0.037250,0.174802,0.000016,0.000003,-0.000239,0.116670,0.072064,-1624244755686392.500000,20.515006,5,0,0.000000,1,0.530535,0.712555,1,-1,0,none
1.558907,1.474000,-0.070000,0.089000,1.469018,-0.145080,0.175214,1.485043,-0.121615,0.134826,0.000235,0.032893,0.020892,0.999240,0.014269,0.037250,0.174802,0.000016,0.000003,-0.000239,0.114432,0.069901,-14668950172805002.000000,20.515006,5,0,0.000000,1,4.484414,-nan,0,-1,0,none
1.575542,1.475000,-0.070000,0.092000,1.396131,-0.199664,0.073102,1.476264,-0.129231,0.136959,0.003443,0.039540,0.022087,0.998968,0.030843,0.005258,0.199280,0.000048,0.000030,-0.000103,0.152939,0.074372,4.037064,16.266236,3,0,0.000000,1,0.640924,1.650741,1,-1,2,anchor2:1-2;2-3
1.610908,1.478000,-0.070000,0.099000,1.393282,-0.056177,-0.089826,1.468787,-0.120975,0.129509,0.003536,0.033863,0.023650,0.999140,0.062159,0.020201,0.183653,0.000083,0.000010,0.000391,0.207421,0.060117,0.813850,18.466827,4,0,0.000000,1,0.426949,0.786635,1,7,0,none
1.627526,1.480000,-0.069000,0.102000,1.369524,-0.050524,-0.140512,1.459179,-0.113222,0.115827,0.003935,0.028137,0.023916,0.999310,0.051070,0.033756,0.160269,0.000122,-0.000008,0.000961,0.267130,0.050796,1.303932,18.466827,4,0,0.000000,1,0.664521,0.835104,1,1,0,none
1.644119,1.482000,-0.070000,0.105000,1.295628,-0.099479,-0.287228,1.443373,-0.111264,0.094364,0.004337,0.021128,0.024904,0.999457,0.023506,0.034112,0.126436,0.000184,-0.000001,0.001801,0.435255,0.057514,5.614051,16.266236,3,0,0.000000,1,0.659105,1.422518,1,-1,2,anchor6:5-6;6-7
1.660763,1.485000,-0.070000,0.108000,1.382041,-0.029850,-0.120099,1.437704,-0.102890,0.083852,0.003286,0.015504,0.025326,0.999554,0.015692,0.047675,0.105126,0.000205,-0.000023,0.002247,0.253459,0.062464,-57102445371452.437500,20.515006,5,0,0.000000,1,0.514913,0.922513,1,-1,0,none
1.677424,1.488000,-0.070000,0.110000,1.308189,-0.109828,-0.243215,1.425839,-0.102699,0.066867,0.002337,0.009648,0.025854,0.999616,-0.002779,0.046862,0.076850,0.000250,-0.000009,0.002921,0.398346,0.082424,9.317595,16.266236,3,0,0.000000,1,0.657124,1.405728,1,-1,2,anchor6:5-6;6-7
1.727235,1.496000,-0.071000,0.117000,1.381656,-0.058540,-0.053599,1.421284,-0.096285,0.062494,-0.000438,-0.004413,0.027104,0.999623,-0.010589,0.049248,0.031427,0.000267,-0.000022,0.003201,0.205752,0.095879,1.356478,18.466827,4,0,0.000000,1,0.661402,0.823806,1,1,0,none
1.743905,1.499000,-0.071000,0.119000,1.346196,-0.097364,-0.115610,1.413227,-0.095292,0.053124,-0.000013,-0.010455,0.028044,0.999552,-0.023700,0.053118,0.005786,0.000293,-0.000009,0.003615,0.281222,0.110846,7.248310,20.515006,5,0,0.000000,1,0.471853,0.792029,1,-1,0,none
1.760556,1.502000,-0.072000,0.120000,1.427602,-0.148071,0.105188,1.414233,-0.099411,0.056075,0.001374,-0.016222,0.028530,0.999460,-0.023165,0.047275,-0.003454,0.000288,0.000011,0.003498,0.107430,0.111986,1.626665,16.266236,3,0,0.000000,1,0.738130,1.605607,1,-1,2,anchor3:2-3;3-4
1.793738,1.508000,-0.072000,0.123000,1.427602,-0.148071,0.105188,1.414233,-0.099411,0.056075,0.001374,-0.016222,0.028530,0.999460,-0.023165,0.047275,-0.003454,0.000288,0.000011,0.003498,0.112106,0.118417,-203030433253145.500000,20.515006,5,0,0.000000,1,1.750719,0.671498,0,-1,0,none
1.810389,1.511000,-0.072000,0.123000,1.437915,-0.079927,-0.134155,1.414963,-0.095489,0.043728,0.001014,-0.030810,0.030056,0.999073,-0.048570,0.044580,-0.058098,0.000278,0.000011,0.003968,0.267456,0.126723,4.966406,18.466827,4,0,0.000000,1,0.664674,0.832216,1,1,0,none
1.827047,1.512000,-0.073000,0.124000,1.443549,-0.161662,0.152508,1.417020,-0.101299,0.049009,0.001764,-0.035066,0.030333,0.998923,-0.052810,0.033041,-0.063246,0.000268,0.000037,0.003697,0.115582,0.124280,6.148030,16.266236,3,0,0.000000,1,0.742967,1.606335,1,-1,2,anchor3:2-3;3-4
1.843671,1.512000,-0.073000,0.124000,1.357169,-0.053525,-0.066934,1.410443,-0.096299,0.041374,0.001717,-0.039700,0.030863,0.998733,-0.075076,0.038543,-0.083833,0.000291,0.000020,0.003979,0.246592,0.132980,2.255172,18.466827,4,0,0.000000,1,0.664789,1.157736,1,6,0,none
1.860242,1.518000,-0.073000,0.124000,1.458456,-0.149960,0.083181,1.413655,-0.100651,0.042355,0.002645,-0.042674,0.031501,0.998589,-0.079005,0.025718,-0.093532,0.000272,0.000042,0.003874,0.105521,0.135345,3.052929,16.266236,3,0,0.000000,1,0.740119,1.616111,1,-1,2,anchor3:2-3;3-4
