timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,wls_clean_x,wls_clean_y,wls_clean_z,tc_x,tc_y,tc_z,tc_qx,tc_qy,tc_qz,tc_qw,tc_vx,tc_vy,tc_vz,tc_bias_ax,tc_bias_ay,tc_bias_az,tc_bias_gx,tc_bias_gy,tc_bias_gz,imu_n,imu_mean_ax,imu_mean_ay,imu_mean_az,imu_mean_gx,imu_mean_gy,imu_mean_gz,imu_accel_norm_mean,imu_gyro_norm_mean,wls_gt_err,wls_clean_gt_err,tc_gt_err,nlos_anchor_id,nlos_anchor_removed,clean_meas_count,clean_excluded_anchors,integ_used,integ_input_count,integ_factor_count,integ_excluded_count,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_ring_closed_loops,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,integ_chi2_after_fde,integ_hal,integ_val,integ_p_fa,integ_tdoa_noise_sigma,integ_soft_gate,integ_hard_gate,integ_sigma_inflation,integ_input_pairs,integ_factor_pairs,integ_excluded_pairs,integ_residuals,integ_std_resid,integ_input_sigmas,integ_factor_sigmas,integ_factor_std_resid,integ_factor_labels
0.025578,1.501000,0.005000,0.078000,1.400570,-0.275276,0.502841,1.400570,-0.275276,0.502841,1.396155,-0.287689,0.588239,-0.002768,-0.006919,0.015221,0.999856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25,0.172813,0.149219,9.793084,0.001052,0.000815,0.000325,9.795760,0.004055,0.518778,0.518778,0.597497,-1,0,7,none,1,7,7,0,5.388798,18.466827,4,0,0.000000,1,0,0.740719,1.884498,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.013425|0.352498|-0.003210|0.239387|0.111822|0.231193|-0.322924,-0.223488|1.121271|-0.061257|1.042898|0.835325|1.034908|-1.105174,0.060068|0.314374|0.052408|0.229540|0.133867|0.223395|0.292193,0.060068|0.314374|0.052408|0.229540|0.133867|0.223395|0.292193,-0.223488|1.121271|-0.061257|1.042898|0.835325|1.034908|-1.105174,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.041323,1.501000,0.005000,0.078679,1.343344,-0.354940,0.865618,1.343344,-0.354940,0.865618,1.372848,-0.335324,0.777778,0.000004,-0.008907,0.011306,0.999896,-0.217538,-0.301702,0.003702,0.002634,0.003579,-0.000065,0.000015,-0.000012,0.000002,16,0.177713,0.140291,9.794537,-0.001080,0.000631,-0.000127,9.797155,0.002972,0.879594,0.879594,0.788025,-1,0,8,none,1,8,8,0,6.849446,20.515006,5,0,0.000000,1,0,0.812070,1.587891,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.049402|-0.427969|0.057251|-0.126262|0.537400|0.076706|0.176288|-0.309697,-0.567501|-1.153628|0.616010|-0.872598|1.186183|0.713349|0.967467|-1.097155,0.087051|0.370977|0.092938|0.144696|0.453050|0.107530|0.182216|0.282273,0.087051|0.370977|0.092938|0.144696|0.453050|0.107530|0.182216|0.282273,-0.567501|-1.153628|0.616010|-0.872598|1.186183|0.713349|0.967467|-1.097155,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.058753,1.501000,0.005000,0.078000,1.495033,-0.060725,0.083017,1.495033,-0.060725,0.083017,1.440046,-0.187485,0.453237,-0.006211,-0.004971,0.034969,0.999357,-0.025168,0.049897,-0.010878,-0.002702,-0.004737,0.000088,0.000332,-0.000277,-0.000030,18,0.179765,0.140346,9.801040,-0.000532,0.002789,-0.000260,9.803694,0.004132,0.066185,0.066185,0.426109,-1,0,7,none,1,7,7,0,2.195326,18.466827,4,0,0.000000,1,0,0.352962,0.588798,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.102818|0.001436|-0.056886|0.001976|0.160499|0.039786|0.009205,-0.808869|0.028118|-0.613895|0.038384|0.942038|0.498321|0.161763,0.127114|0.051077|0.092665|0.051482|0.170374|0.079839|0.056904,0.127114|0.051077|0.092665|0.051482|0.170374|0.079839|0.056904,-0.808869|0.028118|-0.613895|0.038384|0.942038|0.498321|0.161763,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.074651,1.501000,0.005000,0.078000,1.481568,-0.062584,0.190038,1.481568,-0.062584,0.190038,1.451709,-0.136148,0.347949,-0.004909,-0.008767,0.014145,0.999849,-0.185756,0.029435,-0.019222,0.002990,-0.004532,0.000173,-0.000031,0.000141,0.000026,16,0.179335,0.132078,9.788304,0.000994,0.000184,-0.000799,9.790845,0.004050,0.132279,0.132279,0.308585,-1,0,8,none,1,8,8,0,2.424979,20.515006,5,0,0.000000,1,0,0.295801,0.496516,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.126114|-0.083661|-0.002726|-0.038079|0.050360|0.076554|0.008576|-0.006896,-0.872246|-0.742031|-0.052374|-0.484719|0.573771|0.712692|0.151971|-0.124992,0.144586|0.112746|0.052044|0.078559|0.087770|0.107416|0.056432|0.055172,0.144586|0.112746|0.052044|0.078559|0.087770|0.107416|0.056432|0.055172,-0.872246|-0.742031|-0.052374|-0.484719|0.573771|0.712692|0.151971|-0.124992,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.092000,1.501000,0.005000,0.078000,1.323555,-0.247236,0.517211,1.323555,-0.247236,0.517211,1.431931,-0.143150,0.353528,-0.000941,-0.010792,0.067090,0.997688,-0.291735,-0.132056,-0.016091,0.008993,0.003897,0.000076,-0.000728,0.000129,-0.000069,17,0.165796,0.145414,9.808384,0.000974,-0.000909,-0.000292,9.810865,0.003143,0.536672,0.536672,0.320366,-1,0,7,none,1,7,7,0,5.202099,18.466827,4,0,0.000000,1,0,0.716575,1.748923,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.019488|0.325177|0.010669|0.321223|0.140555|0.113011|-0.252471,-0.301596|1.106485|0.183943|1.104173|0.904377|0.838621|-1.054805,0.064616|0.293882|0.058002|0.290917|0.155416|0.134758|0.239353,0.064616|0.293882|0.058002|0.290917|0.155416|0.134758|0.239353,-0.301596|1.106485|0.183943|1.104173|0.904377|0.838621|-1.054805,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.108587,1.501000,0.005000,0.078726,1.503686,-0.019712,0.050454,1.503686,-0.019712,0.050454,1.444356,-0.120750,0.304548,-0.005425,-0.005802,0.040474,0.999149,-0.133176,0.038665,-0.031465,-0.000796,-0.005660,0.000474,0.000279,-0.001178,-0.000026,17,0.165655,0.161206,9.800887,0.000841,0.001361,0.000015,9.803616,0.003349,0.037646,0.037646,0.264608,-1,0,7,none,1,7,7,0,2.300660,18.466827,4,0,0.000000,1,0,0.365833,0.563230,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.144889|-0.034640|0.008564|-0.004982|0.092320|-0.017830|0.083335,-0.913165|-0.455907|0.151779|-0.092707|0.774236|-0.281358|0.740746,0.158666|0.075980|0.056423|0.053736|0.119240|0.063373|0.112501,0.158666|0.075980|0.056423|0.053736|0.119240|0.063373|0.112501,-0.913165|-0.455907|0.151779|-0.092707|0.774236|-0.281358|0.740746,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.125209,1.501000,0.005000,0.078217,1.457695,-0.061040,0.097550,1.457695,-0.061040,0.097550,1.439924,-0.116665,0.271209,-0.001973,-0.009129,0.078272,0.996888,-0.225573,-0.074416,-0.049748,0.006843,0.001799,0.000900,-0.000961,-0.000254,-0.000116,17,0.170384,0.144483,9.801876,-0.001564,0.003181,-0.000828,9.804425,0.004362,0.081304,0.081304,0.236174,-1,0,7,none,1,7,7,0,1.833698,18.466827,4,0,0.000000,1,0,0.318104,0.523784,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.121542|-0.015574|-0.000954|-0.002272|0.114206|-0.002194|0.048552,-0.861045|-0.252497|-0.018812|-0.043944|0.841888|-0.042483|0.561853,0.141157|0.061681|0.050716|0.051704|0.135654|0.051646|0.086414,0.141157|0.061681|0.050716|0.051704|0.135654|0.051646|0.086414,-0.861045|-0.252497|-0.018812|-0.043944|0.841888|-0.042483|0.561853,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.141147,1.501000,0.005000,0.078000,1.466178,-0.119514,0.124223,1.466178,-0.119514,0.124223,1.451910,-0.117059,0.232476,0.001798,-0.008886,0.114450,0.993388,-0.206620,-0.212477,-0.060119,0.009985,0.009793,0.001161,-0.002261,0.000241,-0.000092,16,0.179572,0.147607,9.795716,0.000066,-0.000023,-0.000023,9.798476,0.003993,0.137306,0.137306,0.202906,-1,0,8,none,1,8,8,0,3.232473,20.515006,5,0,0.000000,1,0,0.327681,0.624550,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.093088|-0.035142|0.020606|-0.065694|0.076848|0.126653|0.065456|-0.029955,-0.776923|-0.460233|0.314810|-0.661769|0.713963|0.873530|0.660559|-0.413363,0.119816|0.076356|0.065454|0.099271|0.107636|0.144990|0.099092|0.072466,0.119816|0.076356|0.065454|0.099271|0.107636|0.144990|0.099092|0.072466,-0.776923|-0.460233|0.314810|-0.661769|0.713963|0.873530|0.660559|-0.413363,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.159171,1.501000,0.005000,0.078000,1.436115,-0.064700,0.031085,1.436115,-0.064700,0.031085,1.443716,-0.106058,0.214544,-0.005661,-0.006779,0.350310,0.936592,-0.254569,-0.062032,-0.073395,0.005823,0.000080,0.001486,0.000719,0.000015,-0.000482,18,0.188175,0.157608,9.813617,0.000173,-0.000862,-0.000076,9.816690,0.003867,0.106156,0.106156,0.185093,-1,0,6,none,1,6,6,0,2.168951,16.266236,3,0,0.000000,1,0,0.520754,0.920456,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|3-4|4-5|5-6|6-7|7-0,0-1|3-4|4-5|5-6|6-7|7-0,none,-0.102733|0.160127|0.013964|0.027588|-0.061744|-0.006032,-0.808605|0.941396|0.230918|0.390259|-0.641107|-0.110625,0.127050|0.170095|0.060473|0.070691|0.096308|0.054524,0.127050|0.170095|0.060473|0.070691|0.096308|0.054524,-0.808605|0.941396|0.230918|0.390259|-0.641107|-0.110625,nominal|nominal|nominal|nominal|nominal|nominal
0.175124,1.501000,0.005000,0.078000,1.468445,-0.289697,0.505776,1.468445,-0.289697,0.505776,1.452146,-0.121091,0.227606,0.000046,-0.007653,0.207398,0.978227,-0.203503,-0.179593,-0.052037,0.010335,0.009556,0.001025,-0.001874,-0.000493,0.000078,16,0.183033,0.151481,9.796096,-0.000390,0.000518,-0.000819,9.798985,0.003434,0.520479,0.520479,0.201662,-1,0,7,none,1,7,7,0,5.434334,18.466827,4,0,0.000000,1,0,0.714541,1.809167,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.018067|0.306413|-0.003617|0.235794|0.153805|0.231997|-0.262893,-0.284293|1.095076|-0.068609|1.039447|0.930157|1.035711|-1.063613,0.063550|0.279809|0.052712|0.226845|0.165354|0.223998|0.247170,0.063550|0.279809|0.052712|0.226845|0.165354|0.223998|0.247170,-0.284293|1.095076|-0.068609|1.039447|0.930157|1.035711|-1.063613,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.192367,1.501000,0.005000,0.078000,1.490136,-0.043212,-0.007544,1.490136,-0.043212,-0.007544,1.449556,-0.110286,0.215938,-0.007001,0.000297,0.687048,0.726579,-0.196303,0.010733,-0.074422,-0.002584,0.002456,0.001596,0.000530,-0.003070,-0.001491,18,0.165384,0.168182,9.808195,-0.002752,0.000129,0.000626,9.811033,0.004404,0.098793,0.098793,0.186987,-1,0,6,none,1,6,6,0,1.942424,16.266236,3,0,0.000000,1,0,0.560372,1.082313,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|3-4|4-5|5-6|6-7|7-0,0-1|3-4|4-5|5-6|6-7|7-0,none,-0.044588|0.120720|0.043531|0.070969|-0.014517|0.022357,-0.534362|0.858972|0.526705|0.687504|-0.238426|0.334847,0.083441|0.140540|0.082649|0.103226|0.060888|0.066768,0.083441|0.140540|0.082649|0.103226|0.060888|0.066768,-0.534362|0.858972|0.526705|0.687504|-0.238426|0.334847,nominal|nominal|nominal|nominal|nominal|nominal
0.208392,1.501000,0.005000,0.079000,1.447679,-0.091579,-0.064894,1.447679,-0.091579,-0.064894,1.450829,-0.113430,0.190541,-0.006346,-0.007932,0.905914,0.423340,-0.263299,-0.135328,-0.104297,0.005536,-0.002505,0.002504,-0.000225,-0.000556,-0.002371,16,0.170105,0.152328,9.795628,-0.000947,-0.000870,-0.001168,9.798289,0.004239,0.181318,0.181318,0.170247,-1,0,7,none,1,7,7,0,3.300038,18.466827,4,0,0.000000,1,0,0.464547,0.712996,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.213040|0.052910|0.003375|0.048068|0.162471|0.012077|-0.105772,-1.015540|0.589970|0.064245|0.558597|0.945405|0.204498|-0.817853,0.209780|0.089683|0.052531|0.086051|0.171853|0.059058|0.129329,0.209780|0.089683|0.052531|0.086051|0.171853|0.059058|0.129329,-1.015540|0.589970|0.064245|0.558597|0.945405|0.204498|-0.817853,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.223934,1.501000,0.005000,0.078000,1.532651,-0.333912,0.815887,1.532651,-0.333912,0.815887,1.449552,-0.115681,0.188480,-0.014863,-0.006725,0.907441,0.419862,-0.285940,-0.121029,-0.102677,0.005901,-0.002697,0.002357,-0.000569,-0.000705,-0.002403,15,0.180666,0.149968,9.787352,0.000277,-0.001384,-0.001047,9.790171,0.003097,0.812613,0.812613,0.171513,-1,0,6,none,1,6,6,0,4.566499,16.266236,3,0,0.000000,1,0,1.015131,2.347520,0,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7,0-1|2-3|3-4|4-5|5-6|6-7,none,0.131898|0.166762|0.001338|0.344736|0.055746|0.352359,0.885675|0.952536|0.026227|1.117270|0.607191|1.121201,0.148923|0.175071|0.051003|0.308552|0.091809|0.314269,0.446770|0.525214|0.153010|0.925655|0.275428|0.942808,0.885675|0.952536|0.026227|1.117270|0.607191|1.121201,unavailable|unavailable|unavailable|unavailable|unavailable|unavailable
0.242301,1.501000,0.005000,0.078000,1.512898,-0.061293,0.012619,1.512898,-0.061293,0.012619,1.451011,-0.104113,0.178112,-0.011231,0.006105,0.748818,0.662653,-0.227760,0.042480,-0.121919,-0.005677,0.002807,0.002872,-0.002800,-0.004975,-0.002302,19,0.181651,0.154783,9.823015,-0.000452,0.002021,0.000009,9.825916,0.003260,0.093867,0.093867,0.156292,-1,0,6,none,1,6,6,0,1.662715,16.266236,3,0,0.000000,1,0,0.499623,1.005791,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|3-4|4-5|5-6|6-7|7-0,0-1|3-4|4-5|5-6|6-7|7-0,none,-0.078198|-0.019197|0.006456|0.143124|0.021620|0.021797,-0.719732|-0.298105|0.117728|0.909631|0.326517|0.328531,0.108648|0.064398|0.054842|0.157343|0.066215|0.066348,0.108648|0.064398|0.054842|0.157343|0.066215|0.066348,-0.719732|-0.298105|0.117728|0.909631|0.326517|0.328531,nominal|nominal|nominal|nominal|nominal|nominal
0.258231,1.501000,0.005000,0.078927,1.563062,-0.070597,0.033099,1.563062,-0.070597,0.033099,1.461769,-0.094964,0.161699,0.001052,0.004040,0.774261,0.632852,-0.110639,0.129728,-0.148272,-0.011234,0.011853,0.003790,-0.002551,-0.004858,-0.002465,16,0.177020,0.154703,9.830408,-0.000113,0.001016,0.000488,9.833221,0.002727,0.108012,0.108012,0.135584,-1,0,7,none,1,7,7,0,2.041693,18.466827,4,0,0.000000,1,0,0.351220,0.566875,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.086122|0.006021|-0.046570|0.008095|0.149373|0.045288|0.002511,-0.751557|0.110443|-0.548347|0.144374|0.921887|0.539363|0.048389,0.114592|0.054516|0.084927|0.056071|0.162030|0.083966|0.051883,0.114592|0.054516|0.084927|0.056071|0.162030|0.083966|0.051883,-0.751557|0.110443|-0.548347|0.144374|0.921887|0.539363|0.048389,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.274262,1.501000,0.005000,0.078000,1.454110,-0.010392,0.041018,1.454110,-0.010392,0.041018,1.446722,-0.086629,0.149436,-0.001818,-0.002643,0.310697,0.950504,-0.175007,0.445768,-0.172907,0.002395,0.003375,0.004504,0.002890,-0.002596,-0.002152,16,0.162730,0.171789,9.790967,-0.001414,-0.000570,-0.000167,9.793829,0.003476,0.061671,0.061671,0.128239,-1,0,7,none,1,7,7,0,2.528155,18.466827,4,0,0.000000,1,0,0.396871,0.696024,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|1-2|2-3|4-5|5-6|6-7|7-0,0-1|1-2|2-3|4-5|5-6|6-7|7-0,none,-0.095078|0.123502|0.027426|-0.021777|0.136801|0.020941|-0.000119,-0.783772|0.865911|0.388640|-0.328298|0.896464|0.318714|-0.002380,0.121309|0.142626|0.070570|0.066333|0.152601|0.065706|0.050089,0.121309|0.142626|0.070570|0.066333|0.152601|0.065706|0.050089,-0.783772|0.865911|0.388640|-0.328298|0.896464|0.318714|-0.002380,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.291408,1.501000,0.005000,0.078000,1.246025,-0.340252,0.847751,1.246025,-0.340252,0.847751,1.429358,-0.116239,0.206071,-0.001896,-0.005464,0.384700,0.923024,-0.230637,0.167511,-0.040382,0.005878,0.013369,0.000355,-0.003941,-0.001621,-0.001456,17,0.171728,0.163320,9.795813,-0.000678,-0.000868,-0.000548,9.798683,0.003174,0.881322,0.881322,0.190352,-1,0,6,none,1,6,6,0,2.091074,16.266236,3,0,0.000000,1,0,0.668930,1.377097,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|5-6|6-7|7-0,0-1|2-3|3-4|5-6|6-7|7-0,none,-0.047766|0.039659|-0.048430|0.011470|0.037340|-0.181802,-0.556556|0.497328|-0.561038|0.195731|0.478687|-0.975586,0.085825|0.079744|0.086323|0.058603|0.078005|0.186351,0.085825|0.079744|0.086323|0.058603|0.078005|0.186351,-0.556556|0.497328|-0.561038|0.195731|0.478687|-0.975586,nominal|nominal|nominal|nominal|nominal|nominal
0.307837,1.501000,0.005000,0.078157,1.331879,-0.128364,0.326877,1.331879,-0.128364,0.326877,1.419671,-0.108019,0.215744,-0.002196,-0.004372,0.077355,0.996992,-0.238749,0.322114,-0.032090,-0.002835,0.002244,0.000077,0.003574,-0.005021,-0.000176,17,0.178508,0.161754,9.800987,-0.000649,-0.000020,-0.000569,9.803963,0.002328,0.329013,0.329013,0.195749,-1,0,7,none,1,7,7,0,5.161989,18.466827,4,0,0.000000,1,0,0.915111,1.651513,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|1-2|3-4|4-5|5-6|6-7|7-0,0-1|1-2|3-4|4-5|5-6|6-7|7-0,none,-0.074587|-0.703901|-0.237274|0.248994|0.013433|0.027499|-0.133721,-0.704046|-1.217978|-1.040878|1.051737|0.223604|0.389369|-0.889748,0.105940|0.577925|0.227955|0.236746|0.060075|0.070624|0.150291,0.105940|0.577925|0.227955|0.236746|0.060075|0.070624|0.150291,-0.704046|-1.217978|-1.040878|1.051737|0.223604|0.389369|-0.889748,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.325434,1.501000,0.005000,0.078000,1.500033,-0.021820,0.016977,1.500033,-0.021820,0.016977,1.429108,-0.094912,0.205083,-0.005336,-0.002827,-0.148158,0.988945,-0.144853,0.358237,-0.063644,-0.004624,-0.014004,0.001011,0.009570,-0.005157,0.001220,18,0.163778,0.154723,9.798064,0.001272,0.001413,-0.000498,9.800657,0.003580,0.066664,0.066664,0.176921,-1,0,6,none,1,6,6,0,2.180594,16.266236,3,0,0.000000,1,0,0.512030,0.971684,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|3-4|4-5|5-6|6-7|7-0,0-1|3-4|4-5|5-6|6-7|7-0,none,-0.095476|-0.130872|-0.005642|0.081317|0.038156|0.001347,-0.785120|-0.883351|-0.104032|0.732666|0.485337|0.026399,0.121607|0.148154|0.054231|0.110988|0.078617|0.051010,0.121607|0.148154|0.054231|0.110988|0.078617|0.051010,-0.785120|-0.883351|-0.104032|0.732666|0.485337|0.026399,nominal|nominal|nominal|nominal|nominal|nominal
0.341006,1.501000,0.005000,0.078000,1.490988,-0.064449,0.046945,1.490988,-0.064449,0.046945,1.431177,-0.101228,0.192201,0.001041,-0.002470,-0.323195,0.946329,-0.085272,0.210023,-0.083429,-0.009989,-0.010907,0.002064,0.006836,-0.008785,0.002111,16,0.171411,0.167779,9.799009,-0.000162,0.000318,0.000216,9.801950,0.002973,0.076732,0.076732,0.170885,-1,0,7,none,1,7,7,0,2.664931,18.466827,4,0,0.000000,1,0,0.452051,1.098938,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|1-2|3-4|4-5|5-6|6-7|7-0,0-1|1-2|3-4|4-5|5-6|6-7|7-0,none,-0.111280|0.003088|-0.126564|-0.004449|0.144020|0.051461|0.009659,-0.833809|0.059033|-0.873318|-0.083414|0.911433|0.580851|0.168729,0.133460|0.052316|0.144923|0.053337|0.158015|0.088596|0.057244,0.133460|0.052316|0.144923|0.053337|0.158015|0.088596|0.057244,-0.833809|0.059033|-0.873318|-0.083414|0.911433|0.580851|0.168729,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.358004,1.501000,0.005000,0.078000,1.421811,-0.296844,0.505147,1.534686,-0.017585,-0.080555,1.438233,-0.084066,0.171614,-0.006265,-0.006488,-0.533916,0.845489,0.003889,0.282809,-0.126540,0.006514,-0.020813,0.003195,0.011513,0.000586,0.001151,17,0.173612,0.165470,9.796613,0.000918,0.001725,-0.001135,9.799551,0.002957,0.528994,0.163660,0.143652,3,1,5,3,1,5,5,0,1.653050,13.815511,2,0,0.000000,1,0,0.615656,1.243769,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|4-5|5-6|6-7|7-0,0-1|4-5|5-6|6-7|7-0,none,-0.155315|0.006617|0.125642|0.002186|0.004672,-0.932900|0.120386|0.871114|0.042338|0.087320,0.166486|0.054963|0.144232|0.051640|0.053504,0.166486|0.054963|0.144232|0.051640|0.053504,-0.932900|0.120386|0.871114|0.042338|0.087320,nominal|nominal|nominal|nominal|nominal
0.373958,1.501000,0.005000,0.079000,1.287033,-0.303828,0.740118,1.287033,-0.303828,0.740118,1.399098,-0.098444,0.216264,0.008170,-0.010655,-0.567688,0.823134,-0.110606,0.201445,-0.015157,0.002027,-0.007881,-0.000386,0.005917,-0.004317,-0.000497,16,0.179811,0.164130,9.801368,0.000272,0.000851,-0.001492,9.804393,0.004323,0.760417,0.760417,0.199815,-1,0,8,none,1,8,8,0,5.335814,20.515006,5,0,0.000000,1,0,0.598377,1.404079,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,0-1|1-2|2-3|3-4|4-5|5-6|6-7|7-0,none,0.040956|-0.388398|0.075152|-0.016875|0.596252|-0.009210|0.105767|-0.234739,0.507400|-1.138001|0.706553|-0.269332|1.199246|-0.161844|0.817837|-1.038419,0.080717|0.341299|0.106364|0.062657|0.497189|0.056908|0.129325|0.226054,0.080717|0.341299|0.106364|0.062657|0.497189|0.056908|0.129325|0.226054,0.507400|-1.138001|0.706553|-0.269332|1.199246|-0.161844|0.817837|-1.038419,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.391896,1.501000,0.005000,0.078000,1.503418,-0.014203,0.124265,1.503418,-0.014203,0.124265,1.411015,-0.083916,0.219463,-0.004744,-0.006910,-0.602634,0.797974,-0.037566,0.255156,-0.013586,0.014836,-0.009361,-0.000609,0.006160,0.002649,-0.001140,18,0.179662,0.155602,9.813988,-0.000175,-0.000354,-0.000789,9.816866,0.004016,0.050151,0.050151,0.189776,-1,0,6,none,1,6,6,0,1.260556,16.266236,3,0,0.000000,1,0,0.394024,0.810317,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|3-4|4-5|5-6|6-7|7-0,0-1|3-4|4-5|5-6|6-7|7-0,none,-0.173056|0.003328|-0.000346|0.041224|-0.008091|-0.013376,-0.962535|0.063402|-0.006885|0.509454|-0.144312|-0.222813,0.179792|0.052496|0.050260|0.080918|0.056069|0.060032,0.179792|0.052496|0.050260|0.080918|0.056069|0.060032,-0.962535|0.063402|-0.006885|0.509454|-0.144312|-0.222813,nominal|nominal|nominal|nominal|nominal|nominal
0.407819,1.501000,0.005000,0.078000,1.469179,-0.036855,0.106587,1.469179,-0.036855,0.106587,1.404287,-0.085714,0.208297,0.008212,-0.012372,-0.635316,0.772109,-0.107919,0.163253,-0.032094,0.007864,-0.007926,0.000111,0.004556,-0.006551,-0.000933,16,0.170577,0.146669,9.800448,0.000075,-0.001358,0.000364,9.803034,0.004196,0.059847,0.059847,0.185903,-1,0,7,none,1,7,7,0,1.947064,18.466827,4,0,0.000000,1,0,0.336505,0.557074,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,0-1|2-3|3-4|4-5|5-6|6-7|7-0,0-1|2-3|3-4|4-5|5-6|6-7|7-0,none,-0.094657|-0.003730|-0.060795|-0.003232|0.114968|0.025460|0.017052,-0.782338|-0.070643|-0.635958|-0.061651|0.843951|0.368474|0.271573,0.120993|0.052797|0.095596|0.052424|0.136226|0.069095|0.062789,0.120993|0.052797|0.095596|0.052424|0.136226|0.069095|0.062789,-0.782338|-0.070643|-0.635958|-0.061651|0.843951|0.368474|0.271573,nominal|nominal|nominal|nominal|nominal|nominal|nominal
