timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,nlos_rejected_count,nlos_rejected_pairs
23.371249,1.477000,0.111000,1.502000,1.409327,0.117862,1.376557,1.368708,0.128164,1.442500,-0.013404,-0.036832,0.002445,0.999229,-0.273610,0.724759,-0.100083,0.001235,-0.000417,0.012128,0.142698,0.124748,-8222755035230467.000000,20.515006,5,0,0.000000,1,0.415375,1.038527,1,-1,0,none
23.387857,1.477000,0.121000,1.502000,1.364336,0.142478,1.280543,1.364218,0.139797,1.434293,-0.014316,-0.037788,0.002675,0.999180,-0.277291,0.726370,-0.109700,0.001265,-0.000448,0.013000,0.249394,0.132881,2.574425,18.466827,4,0,0.000000,1,0.646914,1.031183,1,6,0,none
23.404525,1.475000,0.135000,1.502000,1.351139,0.165336,1.457891,1.359157,0.152431,1.433527,-0.014436,-0.038975,0.003018,0.999131,-0.286962,0.733811,-0.113655,0.001264,-0.000448,0.012859,0.134935,0.135691,5.051832,18.466827,4,0,0.000000,1,0.646437,1.032819,1,6,0,none
23.423200,1.475000,0.145000,1.502000,1.346410,0.093633,1.216756,1.353168,0.161067,1.422594,-0.013489,-0.040137,0.003424,0.999097,-0.297478,0.727561,-0.127575,0.001306,-0.000458,0.014023,0.317078,0.146310,6.909514,16.266236,3,0,0.000000,1,0.642131,1.246654,1,-1,2,anchor6:5-6;6-7
23.439849,1.474000,0.159000,1.502000,1.403256,0.155153,1.379521,1.351768,0.171826,1.418850,-0.013379,-0.040516,0.003667,0.999083,-0.299038,0.723425,-0.131811,0.001292,-0.000460,0.014262,0.141495,0.148388,-1082828547463207.000000,20.515006,5,0,0.000000,1,0.412817,0.598613,1,-1,0,none
23.456464,1.473000,0.169000,1.502000,1.362569,0.131043,1.205960,1.347564,0.180397,1.407995,-0.013248,-0.040335,0.003784,0.999091,-0.308435,0.717939,-0.147101,0.001325,-0.000478,0.015401,0.318238,0.157166,3.737300,16.266236,3,0,0.000000,1,0.645815,1.255369,1,-1,2,anchor6:5-6;6-7
23.473023,1.472000,0.182000,1.502000,1.442932,0.202123,1.311253,1.348954,0.192421,1.401929,-0.013695,-0.039757,0.004424,0.999106,-0.304071,0.717864,-0.153821,0.001302,-0.000502,0.015950,0.193996,0.158944,5.379448,18.466827,4,0,0.000000,1,0.438821,0.823318,1,7,0,none
23.506361,1.469000,0.202000,1.501000,1.427373,0.244877,1.395793,1.344710,0.218103,1.396819,-0.014049,-0.040154,0.004329,0.999085,-0.308482,0.727732,-0.157596,0.001264,-0.000516,0.015979,0.120995,0.162975,8.057023,20.515006,5,0,0.000000,1,0.461309,0.725597,1,-1,0,none
23.522970,1.468000,0.215000,1.501000,1.415334,0.213636,1.326069,1.344571,0.229041,1.391443,-0.013530,-0.040250,0.004453,0.999088,-0.306508,0.728390,-0.158178,0.001246,-0.000523,0.016383,0.182692,0.165634,5.727624,20.515006,5,0,0.000000,1,0.460819,0.724163,1,-1,0,none
23.539525,1.467000,0.222000,1.501000,1.425730,0.207578,1.287014,1.345327,0.238332,1.384812,-0.012904,-0.039705,0.004945,0.999116,-0.302489,0.725513,-0.159403,0.001233,-0.000529,0.016978,0.218406,0.169029,2.197857,18.466827,4,0,0.000000,1,0.652688,1.033402,1,5,0,none
23.556184,1.464000,0.236000,1.500000,1.428660,0.242781,1.356441,1.346161,0.249511,1.381254,-0.012415,-0.038876,0.005367,0.999152,-0.303632,0.726303,-0.159210,0.001201,-0.000532,0.017147,0.148000,0.167836,2.870049,20.515006,5,0,0.000000,1,0.461183,0.725440,1,-1,0,none
23.572876,1.462000,0.250000,1.501000,1.370350,0.270195,1.438737,1.343116,0.261897,1.381194,-0.012380,-0.038361,0.005489,0.999172,-0.304828,0.725760,-0.152054,0.001174,-0.000525,0.016824,0.112625,0.169199,12.372249,20.515006,5,0,0.000000,1,0.460759,0.725883,1,-1,0,none
23.606029,1.459000,0.271000,1.500000,1.419127,0.273719,1.434857,1.338965,0.284579,1.378852,-0.011248,-0.037474,0.005508,0.999219,-0.310480,0.727315,-0.143524,0.001122,-0.000510,0.016508,0.076425,0.171084,-3806837751825064.000000,20.515006,5,0,0.000000,1,0.463146,0.900074,1,-1,0,none
23.655961,1.453000,0.304000,1.500000,1.436106,0.314837,1.377534,1.331590,0.320327,1.372117,-0.008094,-0.038487,0.005844,0.999209,-0.321158,0.729131,-0.138190,0.001067,-0.000508,0.016503,0.124100,0.177091,2.019077,18.466827,4,0,0.000000,1,0.435100,0.816339,1,7,0,none
23.672524,1.451000,0.319000,1.500000,1.384398,0.309554,1.542155,1.330998,0.330020,1.377761,-0.007014,-0.038391,0.006222,0.999219,-0.319481,0.723649,-0.129235,0.000991,-0.000466,0.015473,0.079385,0.171651,2.340438,18.466827,4,0,0.000000,1,0.597517,0.825107,1,4,0,none
23.689137,1.449000,0.329000,1.500000,1.297888,0.307677,1.314830,1.323739,0.339025,1.372889,-0.006122,-0.039414,0.006463,0.999183,-0.331943,0.719693,-0.133493,0.001020,-0.000461,0.015818,0.239953,0.178740,1.765907,16.266236,3,0,0.000000,1,0.655763,1.311758,1,-1,2,anchor6:5-6;6-7
23.705784,1.447000,0.340000,1.501000,1.464102,0.348448,1.546947,1.329068,0.350785,1.378701,-0.005493,-0.039292,0.006690,0.999190,-0.320833,0.723095,-0.123137,0.000907,-0.000434,0.014549,0.049749,0.170239,3.908650,18.466827,4,0,0.000000,1,0.402174,0.701286,1,2,0,none
23.722464,1.445000,0.353000,1.500000,1.389182,0.388482,1.392888,1.328477,0.364442,1.377450,-0.004679,-0.039848,0.006761,0.999172,-0.320770,0.726462,-0.123080,0.000876,-0.000443,0.014474,0.125888,0.169491,4.630733,20.515006,5,0,0.000000,1,0.461216,0.729351,1,-1,0,none
23.739048,1.444000,0.364000,1.500000,1.407338,0.382554,1.450190,1.329087,0.376872,1.378696,-0.004111,-0.039808,0.007087,0.999174,-0.323442,0.729908,-0.119771,0.000821,-0.000433,0.014055,0.064571,0.167587,-25378703401982.031250,20.515006,5,0,0.000000,1,0.538582,0.896242,1,-1,0,none
23.755631,1.440000,0.378000,1.501000,1.435791,0.362644,1.515807,1.331813,0.386600,1.382878,-0.003320,-0.039348,0.007345,0.999193,-0.317137,0.729944,-0.112010,0.000735,-0.000401,0.013276,0.021744,0.160410,-20303085239317004.000000,20.515006,5,0,0.000000,1,0.429749,0.889739,1,-1,0,none
23.788961,1.436000,0.398000,1.500000,1.346623,0.392347,1.480342,1.323118,0.409154,1.383717,-0.001777,-0.039796,0.007458,0.999178,-0.328192,0.723704,-0.108427,0.000691,-0.000375,0.012674,0.091688,0.162445,-2144510915954686.500000,20.515006,5,0,0.000000,1,0.665403,1.362362,1,-1,0,none
23.805593,1.432000,0.412000,1.501000,1.274101,0.405179,1.319442,1.314500,0.419860,1.379139,-0.000491,-0.041222,0.007627,0.999121,-0.341159,0.721648,-0.113119,0.000728,-0.000380,0.013035,0.240711,0.169465,10.933914,16.266236,3,0,0.000000,1,0.661654,1.342146,1,-1,2,anchor6:5-6;6-7
23.855390,1.423000,0.443000,1.500000,1.413080,0.458625,1.509037,1.306310,0.455354,1.379838,0.000923,-0.042907,0.008071,0.999046,-0.356037,0.708130,-0.109769,0.000634,-0.000358,0.012201,0.020597,0.167953,0.842737,18.466827,4,0,0.000000,1,0.398551,0.684368,1,2,0,none
23.888654,1.417000,0.469000,1.500000,1.286159,0.434968,1.340843,1.293447,0.475131,1.374412,-0.000039,-0.043572,0.008016,0.999018,-0.379563,0.696744,-0.118072,0.000650,-0.000346,0.012429,0.208827,0.176281,0.148428,16.266236,3,0,0.000000,1,0.664234,1.349063,1,-1,2,anchor6:5-6;6-7
23.955171,1.402000,0.510000,1.500000,1.366122,0.541218,1.478852,1.293447,0.475131,1.374412,-0.000039,-0.043572,0.008016,0.999018,-0.379563,0.696744,-0.118072,0.000650,-0.000346,0.012429,0.052048,0.169623,-114204648931327.500000,20.515006,5,0,0.000000,1,0.714757,-nan,0,-1,0,none
24.088158,1.368000,0.597000,1.500000,1.378861,0.613883,1.521673,1.230817,0.611260,1.363829,0.003048,-0.041301,0.009294,0.999099,-0.463905,0.658309,-0.099490,0.000459,-0.000308,0.010898,0.029542,0.193817,-513920920190973.625000,20.515006,5,0,0.000000,1,0.525677,1.416298,1,-1,0,none
24.104840,1.364000,0.606000,1.500000,1.371813,0.610795,1.477918,1.243110,0.620659,1.370234,0.002557,-0.039161,0.008961,0.999189,-0.437083,0.655413,-0.089111,0.000317,-0.000276,0.009921,0.023909,0.177956,3.055927,20.515006,5,0,0.000000,1,0.462270,0.732990,1,-1,0,none
24.121360,1.358000,0.619000,1.500000,1.361573,0.630475,1.415524,1.251757,0.630865,1.371941,0.002564,-0.037227,0.008952,0.999263,-0.414938,0.650690,-0.086052,0.000231,-0.000267,0.009562,0.085327,0.166816,-913637191450620.500000,20.515006,5,0,0.000000,1,0.458597,1.003475,1,-1,0,none
24.187892,1.338000,0.656000,1.500000,1.705603,0.691270,1.420697,1.287894,0.675566,1.370870,0.001524,-0.028152,0.009547,0.999557,-0.331506,0.641879,-0.081133,-0.000074,-0.000268,0.009178,0.377710,0.139885,0.315814,13.815511,2,0,0.000000,1,0.788649,1.390755,1,3,2,anchor2:1-2;2-3
24.221171,1.327000,0.678000,1.500000,1.332247,0.687251,1.421584,1.284084,0.695393,1.372230,0.002577,-0.025598,0.009222,0.999626,-0.325054,0.639609,-0.076363,-0.000136,-0.000251,0.008719,0.079134,0.135903,7.302595,20.515006,5,0,0.000000,1,0.461850,0.732379,1,-1,0,none
24.254417,1.319000,0.694000,1.500000,1.609400,0.726600,1.449709,1.315589,0.717870,1.376426,0.004023,-0.020201,0.009055,0.999747,-0.256031,0.639023,-0.067838,-0.000374,-0.000250,0.008421,0.296520,0.125905,1.450866,13.815511,2,0,0.000000,1,0.774905,1.363594,1,3,2,anchor2:1-2;2-3
24.270975,1.312000,0.706000,1.500000,1.331382,0.687102,1.323284,1.314489,0.721489,1.372161,0.004831,-0.019141,0.008960,0.999765,-0.253003,0.627710,-0.070742,-0.000351,-0.000243,0.008864,0.178778,0.128798,7.209466,18.466827,4,0,0.000000,1,0.392440,0.676001,1,2,0,none
24.323004,1.296000,0.734000,1.501000,1.581848,0.807778,1.536767,1.334926,0.760484,1.381036,0.004847,-0.018244,0.009365,0.999778,-0.199844,0.632578,-0.050741,-0.000584,-0.000229,0.007328,0.297375,0.128872,0.360907,13.815511,2,0,0.000000,1,0.918753,1.323993,1,5,2,anchor6:5-6;6-7
24.339564,1.290000,0.744000,1.502000,1.266651,0.776720,1.464924,1.324481,0.771022,1.386027,0.003918,-0.019792,0.009412,0.999752,-0.207016,0.628792,-0.042177,-0.000606,-0.000217,0.006613,0.054685,0.123971,10.317128,20.515006,5,0,0.000000,1,0.492006,0.868863,1,-1,0,none
24.356167,1.286000,0.753000,1.502000,1.260531,0.749419,1.382079,1.314733,0.777624,1.385117,0.002830,-0.021173,0.009534,0.999726,-0.221190,0.619809,-0.045387,-0.000580,-0.000205,0.006628,0.122648,0.122856,-3316168633100972.000000,20.515006,5,0,0.000000,1,0.428881,0.764413,1,-1,0,none
24.372841,1.281000,0.762000,1.502000,1.314836,0.771647,1.425358,1.311533,0.786028,1.386948,0.001389,-0.022383,0.009568,0.999703,-0.220480,0.616728,-0.044686,-0.000603,-0.000192,0.006310,0.084332,0.121435,2.461128,18.466827,4,0,0.000000,1,0.415376,0.791772,1,6,0,none
24.389524,1.274000,0.770000,1.503000,1.397854,0.839670,1.248081,1.316518,0.800221,1.377774,-0.000643,-0.023527,0.009316,0.999680,-0.204597,0.619786,-0.056903,-0.000567,-0.000230,0.007362,0.291852,0.135656,12.345241,16.266236,3,0,0.000000,1,0.645447,1.468788,1,-1,2,anchor2:2-3;1-2
24.406109,1.270000,0.778000,1.503000,1.511179,0.792134,1.526493,1.331106,0.808728,1.384965,-0.002102,-0.024477,0.009081,0.999657,-0.176734,0.617875,-0.049325,-0.000751,-0.000194,0.006042,0.242732,0.136420,0.776566,13.815511,2,0,0.000000,1,0.760751,1.334870,1,3,2,anchor2:2-3;1-2
24.422667,1.266000,0.787000,1.503000,1.416408,0.908942,1.239568,1.336272,0.826523,1.376020,-0.003376,-0.025858,0.009407,0.999616,-0.167050,0.632618,-0.065764,-0.000682,-0.000253,0.007407,0.326939,0.150414,14.732863,16.266236,3,0,0.000000,1,0.651611,1.467355,1,-1,2,anchor2:2-3;1-2
24.439306,1.260000,0.797000,1.502000,1.496201,0.816530,1.424888,1.347256,0.834898,1.377804,-0.004564,-0.026180,0.009216,0.999604,-0.147454,0.624093,-0.066027,-0.000774,-0.000240,0.007084,0.249236,0.156443,5.212397,13.815511,2,0,0.000000,1,0.770504,1.321570,1,3,2,anchor2:2-3;1-2
24.455977,1.255000,0.805000,1.502000,1.316239,0.797366,1.289802,1.342525,0.841100,1.371944,-0.006218,-0.026933,0.008896,0.999578,-0.151449,0.614260,-0.072499,-0.000723,-0.000235,0.007668,0.220990,0.160867,4.413366,16.266236,3,0,0.000000,1,0.613449,0.893326,1,-1,2,anchor1:0-1;1-2
24.472604,1.250000,0.813000,1.502000,1.280691,0.860046,1.294743,1.335326,0.851881,1.366652,-0.008112,-0.027736,0.009135,0.999541,-0.163079,0.616634,-0.078908,-0.000668,-0.000248,0.008169,0.214734,0.164656,14.774894,16.266236,3,0,0.000000,1,0.630709,1.437376,1,-1,2,anchor2:2-3;1-2
24.489166,1.243000,0.824000,1.502000,1.541445,0.798648,1.422879,1.348751,0.856728,1.368392,-0.009172,-0.027363,0.009156,0.999542,-0.142280,0.612165,-0.079642,-0.000763,-0.000217,0.007806,0.309794,0.173509,0.563825,13.815511,2,0,0.000000,1,0.652039,1.267476,1,4,2,anchor1:0-1;1-2
24.505797,1.236000,0.834000,1.502000,1.319093,0.908459,1.300899,1.344453,0.869652,1.363741,-0.010495,-0.027802,0.009024,0.999518,-0.143929,0.619907,-0.081064,-0.000725,-0.000240,0.008231,0.229979,0.179301,11.379180,16.266236,3,0,0.000000,1,0.636660,1.442852,1,-1,2,anchor2:2-3;1-2
24.539092,1.226000,0.850000,1.501000,1.238820,0.846280,1.284767,1.331799,0.886822,1.357058,-0.010525,-0.028552,0.008696,0.999499,-0.166186,0.620052,-0.085475,-0.000654,-0.000235,0.008720,0.216645,0.182397,8.879264,16.266236,3,0,0.000000,1,0.611605,0.900871,1,-1,2,anchor1:0-1;1-2
24.555701,1.220000,0.858000,1.501000,1.185382,0.827306,1.496735,1.318241,0.891885,1.362891,-0.009916,-0.029441,0.008676,0.999480,-0.185430,0.612684,-0.077018,-0.000662,-0.000194,0.007800,0.046462,0.172840,15.733907,20.515006,5,0,0.000000,1,0.488541,0.870938,1,-1,0,none
24.572266,1.213000,0.869000,1.500000,1.313871,0.853694,1.296402,1.315157,0.898064,1.358395,-0.009192,-0.029392,0.008808,0.999487,-0.191671,0.610676,-0.078296,-0.000635,-0.000186,0.008210,0.227731,0.177010,6.961805,16.266236,3,0,0.000000,1,0.615381,0.901762,1,-1,2,anchor1:0-1;1-2
24.588949,1.208000,0.877000,1.501000,1.547138,0.897991,1.398924,1.328968,0.907212,1.359233,-0.008682,-0.028267,0.009193,0.999520,-0.162612,0.610686,-0.073393,-0.000731,-0.000174,0.007960,0.354789,0.188796,0.304710,13.815511,2,0,0.000000,1,0.659694,1.289701,1,4,2,anchor1:0-1;1-2
24.622183,1.195000,0.897000,1.500000,1.288248,0.841220,1.287896,1.320927,0.920993,1.353383,-0.007181,-0.029152,0.009549,0.999504,-0.169280,0.600236,-0.072194,-0.000688,-0.000152,0.008394,0.238317,0.194756,4.807131,13.815511,2,0,0.000000,1,0.621303,1.178980,1,3,2,anchor1:0-1;1-2
24.655425,1.181000,0.915000,1.500000,1.451845,0.956335,1.483592,1.325841,0.941885,1.357955,-0.005316,-0.027847,0.009707,0.999551,-0.157234,0.604432,-0.058165,-0.000796,-0.000136,0.007532,0.274471,0.204642,2.106389,13.815511,2,0,0.000000,1,0.656774,1.317685,1,4,2,anchor1:0-1;1-2
24.688741,1.170000,0.932000,1.500000,1.516656,0.893179,1.389773,1.336081,0.956488,1.357777,-0.003755,-0.025849,0.010354,0.999605,-0.134789,0.597640,-0.051372,-0.000885,-0.000101,0.007303,0.365824,0.220022,0.375647,13.815511,2,0,0.000000,1,0.657428,1.292884,1,4,2,anchor1:0-1;1-2
24.705278,1.162000,0.942000,1.501000,1.472564,0.955081,1.407759,1.344655,0.965024,1.359460,-0.003273,-0.025100,0.010494,0.999625,-0.116107,0.595926,-0.047503,-0.000962,-0.000085,0.006943,0.324523,0.232221,0.949224,13.815511,2,0,0.000000,1,0.658387,1.313597,1,4,2,anchor1:0-1;1-2
24.738585,1.150000,0.959000,1.500000,1.106063,0.953311,1.565198,1.322112,0.982129,1.368741,-0.001116,-0.027723,0.010929,0.999555,-0.149134,0.595578,-0.036105,-0.000974,-0.000048,0.005545,0.078826,0.217684,8.397012,18.466827,4,0,0.000000,1,0.394587,0.800337,1,2,0,none
24.755249,1.142000,0.971000,1.501000,1.213154,0.945669,1.312077,1.311405,0.988194,1.365294,0.000719,-0.029044,0.011130,0.999516,-0.162716,0.586880,-0.040112,-0.000911,-0.000042,0.005911,0.203462,0.217738,15.890744,16.266236,3,0,0.000000,1,0.613687,0.916247,1,-1,2,anchor1:0-1;1-2
24.771824,1.135000,0.978000,1.501000,1.221565,0.979671,1.252773,1.302096,0.996412,1.359028,0.002337,-0.029844,0.011257,0.999488,-0.175355,0.582654,-0.045926,-0.000833,-0.000055,0.006639,0.262893,0.220036,10.805317,16.266236,3,0,0.000000,1,0.615408,0.919529,1,-1,2,anchor1:0-1;1-2
24.788397,1.127000,0.989000,1.501000,1.098854,1.030971,1.456480,1.284571,1.007464,1.363157,0.003391,-0.030910,0.011420,0.999451,-0.208550,0.585997,-0.044318,-0.000748,-0.000062,0.006024,0.067349,0.210167,14.911919,18.466827,4,0,0.000000,1,0.389019,0.671724,1,5,0,none
24.838319,1.106000,1.017000,1.500000,1.192747,0.997247,1.252934,1.267324,1.033039,1.355153,0.005495,-0.031503,0.011910,0.999418,-0.229156,0.565315,-0.056372,-0.000675,-0.000065,0.006759,0.262597,0.217401,12.304381,16.266236,3,0,0.000000,1,0.614601,0.922285,1,-1,2,anchor1:0-1;1-2
24.854871,1.099000,1.024000,1.500000,1.177040,1.020569,1.290952,1.256853,1.040174,1.350975,0.006438,-0.032143,0.011968,0.999391,-0.249325,0.562473,-0.063708,-0.000602,-0.000070,0.007189,0.223166,0.217687,15.379643,16.266236,3,0,0.000000,1,0.614450,0.926702,1,-1,2,anchor1:0-1;1-2
24.871504,1.093000,1.033000,1.500000,1.158965,1.027174,1.316912,1.245576,1.047417,1.348229,0.007741,-0.032922,0.012217,0.999353,-0.267289,0.553132,-0.066559,-0.000555,-0.000069,0.007405,0.194696,0.215689,10.900761,16.266236,3,0,0.000000,1,0.613746,0.928547,1,-1,2,anchor1:0-1;1-2
24.921378,1.070000,1.058000,1.499000,1.050171,1.096846,1.358159,1.245576,1.047417,1.348229,0.007741,-0.032922,0.012217,0.999353,-0.267289,0.553132,-0.066559,-0.000555,-0.000069,0.007405,0.147439,0.231669,-203032206540786.500000,20.515006,5,0,0.000000,1,0.747403,-nan,0,-1,0,none
24.954663,1.054000,1.074000,1.499000,1.030977,1.104763,1.415164,1.204298,1.093207,1.348075,0.011590,-0.032160,0.013511,0.999324,-0.320116,0.525678,-0.052033,-0.000466,-0.000066,0.006738,0.092222,0.213862,-7772287160651760.000000,20.515006,5,0,0.000000,1,0.599769,0.868226,1,-1,0,none
24.971307,1.046000,1.082000,1.499000,1.139212,1.102842,1.224082,1.193525,1.101772,1.340352,0.012387,-0.032166,0.013635,0.999313,-0.337027,0.521225,-0.061610,-0.000405,-0.000087,0.007648,0.291038,0.217540,6.694329,16.266236,3,0,0.000000,1,0.615280,0.937033,1,-1,2,anchor1:0-1;1-2
24.987909,1.037000,1.092000,1.498000,1.040301,1.124610,1.465204,1.175211,1.111639,1.346086,0.013257,-0.032509,0.013661,0.999290,-0.363332,0.515423,-0.053632,-0.000372,-0.000080,0.006742,0.046367,0.206315,10.777175,20.515006,5,0,0.000000,1,0.479094,0.862691,1,-1,0,none
25.004476,1.030000,1.100000,1.498000,1.027525,1.109570,1.422850,1.157716,1.118883,1.349246,0.013766,-0.033117,0.013608,0.999264,-0.385378,0.505548,-0.048046,-0.000288,-0.000075,0.006181,0.075797,0.196967,2.110949,18.466827,4,0,0.000000,1,0.600816,0.846795,1,3,0,none
25.021147,1.023000,1.106000,1.499000,1.109664,1.163381,1.196668,1.147917,1.129844,1.340563,0.013940,-0.032808,0.013625,0.999272,-0.395180,0.503435,-0.055122,-0.000242,-0.000112,0.007244,0.319700,0.203162,7.742842,16.266236,3,0,0.000000,1,0.633557,1.360065,1,-1,2,anchor2:2-3;1-2
25.037777,1.013000,1.116000,1.498000,1.184996,1.189171,1.230147,1.144766,1.141989,1.334137,0.013685,-0.031801,0.013716,0.999306,-0.398550,0.504662,-0.061898,-0.000241,-0.000145,0.008003,0.326622,0.211870,15.042740,16.266236,3,0,0.000000,1,0.641297,1.378207,1,-1,2,anchor2:2-3;1-2
25.071006,0.996000,1.131000,1.498000,1.047486,1.121682,1.401029,1.125091,1.155032,1.335684,0.013816,-0.031561,0.013758,0.999312,-0.412531,0.481886,-0.053240,-0.000217,-0.000124,0.007512,0.110186,0.208779,-634462748839932.000000,20.515006,5,0,0.000000,1,0.521568,0.926146,1,-1,0,none
25.120923,0.971000,1.153000,1.498000,0.982634,1.140478,1.392757,1.093714,1.175041,1.336955,0.014189,-0.031999,0.013871,0.999291,-0.442931,0.454754,-0.042650,-0.000121,-0.000104,0.007160,0.106622,0.203666,2.783527,18.466827,4,0,0.000000,1,0.391233,0.807555,1,6,0,none
25.187494,0.937000,1.178000,1.499000,0.991419,1.192721,1.382622,1.056874,1.202857,1.337045,0.011933,-0.036327,0.013491,0.999178,-0.469114,0.420331,-0.038470,-0.000094,-0.000095,0.006763,0.129313,0.203020,7.798509,16.266236,3,0,0.000000,1,0.616693,1.326183,1,-1,2,anchor2:2-3;1-2
25.237190,0.911000,1.197000,1.500000,0.949731,1.235107,1.312386,1.024418,1.224212,1.333541,0.007413,-0.038641,0.013466,0.999135,-0.504386,0.401401,-0.045963,-0.000047,-0.000109,0.006950,0.195323,0.203255,5.115086,20.515006,5,0,0.000000,1,0.474197,0.856746,1,-1,0,none
25.253904,0.901000,1.205000,1.499000,1.049267,1.304203,1.019733,1.018900,1.237923,1.314101,0.005521,-0.038886,0.012959,0.999144,-0.506359,0.408900,-0.068539,-0.000001,-0.000185,0.009515,0.511392,0.221747,14.909002,16.266236,3,0,0.000000,1,0.647917,1.332102,1,-1,2,anchor2:2-3;1-2
25.287119,0.885000,1.216000,1.499000,0.919891,1.259710,1.369807,0.994197,1.251997,1.315156,0.003501,-0.039976,0.012485,0.999116,-0.529337,0.407651,-0.069040,0.000031,-0.000187,0.009030,0.140779,0.216837,0.520136,20.515006,5,0,0.000000,1,0.473064,0.856911,1,-1,0,none
25.303695,0.874000,1.223000,1.499000,0.950423,1.250305,1.338605,0.982347,1.257691,1.315487,0.003167,-0.040102,0.012553,0.999112,-0.545964,0.405638,-0.070045,0.000045,-0.000182,0.008838,0.179757,0.215915,-50758696470524.843750,20.515006,5,0,0.000000,1,0.607047,1.168791,1,-1,0,none
25.320339,0.865000,1.228000,1.499000,0.984075,1.234571,1.274699,0.974405,1.261427,1.312079,0.002786,-0.039836,0.012688,0.999122,-0.549508,0.396165,-0.071154,0.000047,-0.000172,0.009142,0.254034,0.219149,9.260744,18.466827,4,0,0.000000,1,0.656236,0.854178,1,7,0,none
25.337006,0.857000,1.233000,1.499000,0.884726,1.271749,1.397542,0.958357,1.268286,1.315688,0.002517,-0.039760,0.012758,0.999125,-0.565007,0.394572,-0.062049,0.000071,-0.000168,0.008474,0.112089,0.212419,-5335912127939580.000000,20.515006,5,0,0.000000,1,0.394071,0.633909,1,-1,0,none
25.353625,0.845000,1.240000,1.499000,0.912515,1.237981,1.395270,0.945919,1.271669,1.319028,0.002532,-0.039511,0.012893,0.999133,-0.578779,0.385619,-0.055888,0.000078,-0.000146,0.007865,0.123783,0.208752,0.539048,18.466827,4,0,0.000000,1,0.652792,0.850437,1,7,0,none
25.386852,0.829000,1.251000,1.499000,0.832279,1.287064,1.425934,0.918753,1.284550,1.323173,0.002303,-0.039707,0.012617,0.999129,-0.603713,0.384914,-0.042104,0.000104,-0.000139,0.007025,0.081548,0.200241,5.958251,20.515006,5,0,0.000000,1,0.470342,0.858152,1,-1,0,none
25.420148,0.809000,1.263000,1.499000,0.837255,1.293245,1.430132,0.893321,1.296968,1.327340,0.002764,-0.040391,0.012100,0.999107,-0.621240,0.381888,-0.028154,0.000115,-0.000126,0.006104,0.080349,0.194245,-9250607031706106.000000,20.515006,5,0,0.000000,1,0.658481,0.753954,1,-1,0,none
25.519826,0.749000,1.296000,1.500000,0.765836,1.299595,1.414224,0.822641,1.330447,1.330110,0.004799,-0.045298,0.011330,0.998898,-0.680176,0.359211,-0.032002,0.000126,-0.000103,0.005341,0.087486,0.188340,6.374510,20.515006,5,0,0.000000,1,0.468388,0.857990,1,-1,0,none
25.536470,0.737000,1.303000,1.500000,0.723481,1.380439,1.400240,0.802449,1.340981,1.333835,0.004302,-0.045161,0.010859,0.998911,-0.706833,0.364321,-0.030544,0.000154,-0.000119,0.004724,0.127010,0.182584,5.138355,18.466827,4,0,0.000000,1,0.371578,0.679350,1,5,0,none
25.553169,0.728000,1.309000,1.500000,0.742551,1.338441,1.476405,0.802449,1.340981,1.333835,0.004302,-0.045161,0.010859,0.998911,-0.706833,0.364321,-0.030544,0.000154,-0.000119,0.004724,0.040438,0.184868,-24566733848887792.000000,20.515006,5,0,0.000000,1,1.230384,1.982252,0,-1,0,none
25.569763,0.719000,1.313000,1.500000,0.734370,1.357279,1.440888,0.774271,1.353627,1.339463,0.004660,-0.042920,0.010165,0.999016,-0.729662,0.367639,-0.025872,0.000161,-0.000112,0.003780,0.075439,0.174578,-4080.922993,20.515006,5,0,0.000000,1,0.465118,1.012084,1,-1,0,none
25.586359,0.706000,1.320000,1.500000,0.810149,1.397572,1.315755,0.767491,1.363186,1.337758,0.005225,-0.041756,0.009668,0.999067,-0.724482,0.369454,-0.026612,0.000143,-0.000127,0.003994,0.225412,0.178798,10.765853,16.266236,3,0,0.000000,1,0.611670,1.249721,1,-1,2,anchor2:2-3;1-2
25.636275,0.675000,1.335000,1.500000,0.710954,1.347611,1.494768,0.729142,1.377937,1.346555,0.007402,-0.039934,0.009790,0.999127,-0.750368,0.357187,-0.012860,0.000133,-0.000100,0.002628,0.038459,0.168286,-634469197123576.500000,20.515006,5,0,0.000000,1,0.576809,0.863150,1,-1,0,none
25.652863,0.665000,1.340000,1.500000,0.874249,1.370217,1.547799,0.733599,1.382284,1.359156,0.007767,-0.038382,0.009576,0.999187,-0.728226,0.351318,0.003020,0.000047,-0.000069,0.000997,0.216756,0.162267,3.650176,13.815511,2,0,0.000000,1,0.749706,1.538339,1,3,2,anchor2:2-3;1-2
