timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,tc_x,tc_y,tc_z,tc_qx,tc_qy,tc_qz,tc_qw,tc_vx,tc_vy,tc_vz,tc_bias_ax,tc_bias_ay,tc_bias_az,tc_bias_gx,tc_bias_gy,tc_bias_gz,imu_n,imu_mean_ax,imu_mean_ay,imu_mean_az,imu_mean_gx,imu_mean_gy,imu_mean_gz,imu_accel_norm_mean,imu_gyro_norm_mean,wls_gt_err,tc_gt_err
0.023481,1.276000,0.020000,0.085000,1.272994,0.024120,-0.187541,1.271036,0.023162,-0.193436,-0.002768,-0.006919,0.015221,0.999856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23,0.241350,0.011699,9.804060,0.000804,0.003479,-0.000359,9.807048,0.004977,0.272589,0.278499
0.040115,1.276000,0.020000,0.085000,1.269786,0.033923,-0.039192,1.267029,0.034713,-0.125417,-0.004547,-0.007434,0.017898,0.999802,-0.059495,0.186381,0.003381,0.000701,-0.002362,-0.000046,-0.000015,-0.000007,0.000002,17,0.237577,0.000134,9.796478,-0.001028,0.000728,-0.000271,9.799363,0.002766,0.125124,0.211122
0.056814,1.276000,0.020000,0.085000,1.259977,0.028085,-0.013836,1.262276,0.033724,-0.086325,-0.002738,-0.009490,0.012146,0.999877,-0.186715,0.058741,0.008677,0.004104,0.000843,-0.000150,-0.000225,-0.000041,0.000003,17,0.233111,0.004183,9.803354,0.000870,-0.000094,0.000175,9.806130,0.003684,0.100452,0.172421
0.072330,1.276000,0.020000,0.085000,1.256188,0.002089,0.095362,1.256444,0.022796,-0.044820,0.003203,-0.008798,-0.011092,0.999895,-0.186267,-0.187981,0.020148,0.004358,0.009842,-0.000284,-0.000384,-0.000211,0.000027,15,0.246634,0.027497,9.810811,-0.000746,0.001201,0.000736,9.813952,0.003601,0.028648,0.131315
0.089962,1.276000,0.020000,0.085000,1.219883,0.007458,0.043133,1.243114,0.017648,-0.021618,0.000802,-0.012271,-0.012399,0.999848,-0.356528,-0.131665,0.028098,0.011656,0.008293,-0.000729,0.000514,-0.000010,0.000021,18,0.249801,0.018703,9.790315,-0.001720,-0.000911,-0.000136,9.793521,0.003009,0.071128,0.111600
0.106674,1.276000,0.020000,0.085000,1.321301,0.015255,0.029054,1.260325,0.016511,-0.013656,-0.001044,-0.004849,-0.009361,0.999944,-0.115611,-0.096120,0.029565,-0.001821,0.004997,-0.000412,0.001111,-0.001825,0.000005,17,0.247190,0.031482,9.796757,0.001107,0.000698,0.000116,9.799929,0.003809,0.072143,0.099954
0.123243,1.276000,0.020000,0.085000,1.267879,0.014357,-0.032475,1.253676,0.016330,-0.014805,-0.002002,-0.009715,0.016268,0.999818,-0.257150,-0.085243,0.026909,0.008399,0.004569,-0.000595,0.001333,-0.000554,-0.000026,17,0.252380,0.022335,9.804521,-0.001276,-0.001678,0.000637,9.807801,0.004448,0.117890,0.102337
0.139913,1.276000,0.020000,0.085000,1.255435,-0.019961,-0.064882,1.249896,0.002719,-0.020639,0.003670,-0.009244,-0.077432,0.996948,-0.273071,-0.223101,0.017980,0.007524,0.016071,-0.000437,0.000336,-0.000800,0.000140,17,0.231823,0.009434,9.798598,-0.000432,0.000551,0.000655,9.801345,0.003081,0.156475,0.110180
0.156453,1.276000,0.020000,0.085000,1.288106,-0.033523,-0.001535,1.258001,-0.005375,-0.019777,0.003437,-0.003388,-0.143542,0.989632,-0.117168,-0.262055,0.017559,-0.004168,0.017565,-0.000254,0.000766,-0.003386,0.000267,16,0.225431,0.011895,9.799697,-0.001254,0.000373,0.000824,9.802299,0.002278,0.102468,0.109299
0.172651,1.276000,0.020000,0.085000,1.241274,-0.016446,-0.070889,1.247704,-0.006265,-0.024037,-0.000824,-0.008167,0.095105,0.995433,-0.234242,-0.216762,0.006162,0.004142,0.011103,-0.000005,0.003178,-0.000271,-0.000398,17,0.236562,0.028210,9.813263,0.000306,0.001285,0.000481,9.816158,0.003656,0.163815,0.115670
0.189782,1.276000,0.020000,0.085000,1.276277,0.001144,0.061268,1.256520,-0.003482,-0.012567,-0.003156,-0.003819,-0.173537,0.984815,-0.066641,-0.123082,0.027261,-0.006177,0.002984,-0.000490,0.005017,-0.004126,0.000313,17,0.235467,0.030837,9.804803,-0.000910,-0.001811,-0.000426,9.807683,0.004423,0.030312,0.102226
0.206455,1.276000,0.020000,0.085000,1.262964,-0.014399,-0.023304,1.250593,-0.011690,-0.014259,0.000950,-0.005536,-0.246415,0.969148,-0.151006,-0.192514,0.022824,-0.003468,0.009279,-0.000357,0.002965,-0.000274,0.000869,17,0.227679,0.025511,9.799174,-0.000484,-0.001735,-0.000471,9.801857,0.002651,0.114381,0.107247
0.223008,1.276000,0.020000,0.085000,1.246323,0.009269,-0.027131,1.243759,-0.007113,-0.014381,-0.003036,-0.010198,-0.203665,0.978983,-0.219294,-0.126320,0.018024,0.008584,0.003590,-0.000397,0.003982,0.004547,0.001059,17,0.242765,0.031843,9.813892,-0.000728,0.001843,-0.000553,9.816951,0.004396,0.116487,0.107941
0.239577,1.276000,0.020000,0.085000,1.233052,-0.011667,0.011215,1.238751,-0.014881,-0.011669,-0.000128,-0.008626,-0.061587,0.998064,-0.256563,-0.168100,0.027753,0.002740,0.011963,-0.000722,0.000362,0.001066,0.000119,16,0.226633,0.011688,9.798038,-0.000998,-0.000651,-0.000245,9.800667,0.002482,0.091058,0.109312
0.256233,1.276000,0.020000,0.085000,1.242743,0.000140,0.069058,1.240443,-0.009466,-0.004513,-0.002160,-0.007661,-0.380199,0.924870,-0.192349,-0.061356,0.042718,0.002291,0.000622,-0.001151,0.006515,-0.000249,0.000819,17,0.240785,0.017146,9.798002,-0.000958,0.002863,-0.000308,9.800978,0.003891,0.041888,0.100723
0.271845,1.276000,0.020000,0.085000,1.270901,0.027560,0.004254,1.235251,-0.004670,-0.003035,-0.007905,0.001631,0.724108,0.689639,-0.214088,0.250103,0.034649,0.008766,-0.014028,-0.001114,0.007737,0.003672,-0.002323,16,0.242883,0.018970,9.809414,-0.001930,-0.000933,0.000264,9.812443,0.003594,0.081259,0.100096
0.289508,1.276000,0.020000,0.085000,1.247610,-0.001455,-0.072669,1.237593,-0.006995,-0.010450,-0.003198,-0.000108,0.850202,0.526447,-0.222324,0.228087,0.018106,0.000840,0.016849,-0.000203,-0.001541,-0.002099,-0.001783,18,0.245432,0.007679,9.821300,-0.000116,-0.002603,-0.000373,9.824371,0.003903,0.161635,0.106370
0.306076,1.276000,0.020000,0.085000,1.289339,0.038885,-0.020296,1.247023,0.005549,-0.011916,-0.001394,0.004735,0.800431,0.599405,-0.161424,0.339780,0.008011,-0.010374,0.024438,0.000086,-0.002701,-0.006162,-0.001465,16,0.244305,0.022917,9.806236,0.000219,0.001863,-0.000754,9.809306,0.003055,0.107804,0.102182
0.322730,1.276000,0.020000,0.085000,1.253866,0.009849,0.018449,1.239783,-0.001170,-0.010230,-0.003923,-0.001295,0.908261,0.418384,-0.191886,0.204574,0.018976,0.005335,0.022197,-0.000138,0.000129,0.001193,-0.001455,17,0.232790,0.021748,9.821087,-0.000006,-0.003236,-0.000978,9.823872,0.005633,0.070866,0.104061
0.339365,1.276000,0.020000,0.085000,1.209296,0.008762,-0.019343,1.226410,-0.002937,-0.010881,-0.008374,0.005733,0.998505,0.053715,-0.293078,0.167111,0.010214,0.011691,0.011390,-0.000088,0.005995,0.000460,-0.002823,17,0.247019,0.026867,9.812295,0.000632,0.000695,0.000691,9.815444,0.004706,0.124351,0.110356
0.355984,1.276000,0.020000,0.085000,1.260462,-0.020192,0.046461,1.237803,-0.006674,-0.004523,0.003277,-0.000264,0.990527,0.137276,-0.201322,0.091621,0.036906,0.022449,0.017477,-0.000644,0.000307,0.003676,-0.002277,17,0.242758,0.030507,9.800757,-0.001392,0.001389,-0.000785,9.803815,0.004319,0.057811,0.100920
0.372569,1.276000,0.020000,0.085000,1.253990,-0.003146,-0.050221,1.231564,-0.001304,-0.010679,-0.009251,-0.000331,0.986554,0.163172,-0.240163,0.125816,0.009102,0.013354,0.024062,0.000233,0.001060,-0.003780,-0.003586,16,0.236084,0.023889,9.816292,-0.001560,0.000628,-0.000355,9.819161,0.003113,0.138942,0.107624
0.389178,1.276000,0.020000,0.085000,1.251424,0.006526,0.051071,1.231702,0.004507,-0.006496,0.000924,0.012276,0.995933,0.089252,-0.226662,0.133690,0.017376,0.009566,0.022087,-0.000255,-0.001298,-0.005945,-0.004401,17,0.233104,0.024532,9.808205,-0.001203,-0.002904,-0.001271,9.811006,0.004303,0.044008,0.102829
0.405871,1.276000,0.020000,0.085000,1.282380,0.024920,0.034184,1.241330,0.007517,-0.002148,0.009829,-0.009224,0.998022,0.061400,-0.188946,0.131576,0.044396,0.006697,0.041594,-0.001280,-0.007861,-0.002068,-0.003782,17,0.236575,0.016514,9.825006,0.000762,0.001116,0.000412,9.827869,0.002958,0.051451,0.094618
0.422480,1.276000,0.020000,0.085000,1.316056,-0.035755,0.044565,1.245470,0.001300,0.000557,-0.021616,-0.004806,0.992602,0.119377,-0.136234,0.156856,0.045597,0.029584,0.043354,-0.000301,-0.002203,0.006669,-0.003026,17,0.230787,0.029186,9.806949,-0.002357,0.001426,-0.000768,9.809711,0.004433,0.079675,0.091719
0.439101,1.276000,0.020000,0.085000,1.254713,0.003653,-0.033850,1.245534,0.012366,-0.003453,0.011209,0.025443,0.998554,0.046021,-0.046042,0.185528,0.017665,0.014490,0.021177,-0.000067,-0.000070,-0.002607,-0.006616,17,0.234279,0.025139,9.814514,0.001388,-0.001615,-0.001849,9.817343,0.003411,0.121843,0.093863
0.455728,1.276000,0.020000,0.085000,1.276909,0.011143,0.043940,1.255335,-0.001372,0.003474,0.022910,-0.043737,0.996691,-0.064567,-0.063016,0.048484,0.068191,0.010035,0.054191,-0.002633,-0.004607,0.002857,-0.003329,16,0.228466,0.026789,9.810835,-0.000395,0.000808,-0.000581,9.813535,0.003361,0.042014,0.086777
0.470988,1.276000,0.020000,0.085000,1.334197,-0.016008,0.154442,1.288219,-0.027331,0.014716,0.075515,-0.147119,0.957213,-0.237481,0.093512,-0.325646,0.169575,0.000033,0.088020,-0.006918,0.007800,0.014862,-0.003031,16,0.245516,0.024890,9.797148,0.000753,0.002076,0.000106,9.800257,0.003152,0.097497,0.085612
0.488996,1.276000,0.020000,0.085000,1.285678,0.004481,-0.014082,1.285747,-0.002290,-0.000954,0.017872,0.014444,0.082396,0.996335,0.275234,0.619072,-0.018257,-0.040058,-0.009619,0.011046,0.004765,0.007581,-0.002865,18,0.242746,0.035418,9.819694,-0.000055,-0.000676,-0.000085,9.822762,0.003606,0.100756,0.089331
0.505618,1.276000,0.020000,0.085000,1.214952,0.005285,-0.064848,1.239957,0.011140,0.003177,-0.007510,-0.001202,0.597974,0.801480,-0.095960,0.026937,0.036982,-0.012705,0.010901,-0.000435,0.007098,0.007294,-0.001894,17,0.230453,0.022915,9.809197,-0.000284,0.000644,-0.000542,9.811940,0.003272,0.162474,0.089847
0.521230,1.276000,0.020000,0.085000,1.250917,0.015743,0.158579,1.254842,0.009248,0.017972,0.000205,0.001909,0.576709,0.816947,0.039440,0.066449,0.080101,-0.008717,0.030270,-0.002677,0.000774,-0.001758,-0.001412,15,0.239220,0.034482,9.809211,-0.000565,0.001113,-0.001714,9.812192,0.004113,0.077853,0.071106
0.537743,1.276000,0.020000,0.085000,1.243221,-0.003681,-0.054841,1.248669,0.005022,0.013231,-0.001916,-0.003627,0.602055,0.798444,-0.028690,0.045704,0.063343,-0.005295,0.028659,-0.001496,0.002441,0.010624,-0.002504,17,0.242581,0.032379,9.813126,-0.000858,0.001235,0.001663,9.816180,0.004348,0.145570,0.078244
0.555455,1.276000,0.020000,0.085000,1.280843,0.034810,0.062272,1.255741,0.014741,0.019055,0.000744,0.001608,0.729614,0.683856,0.040550,0.088113,0.076403,-0.007703,0.036577,-0.002248,0.000747,0.001953,-0.003020,18,0.239996,0.015302,9.804416,0.000219,0.001031,0.000395,9.807368,0.004417,0.027556,0.069187
0.572130,1.276000,0.020000,0.085000,1.240032,0.001220,0.050629,1.247655,0.007532,0.023291,0.001022,-0.005493,0.723558,0.690241,-0.035630,0.026259,0.085755,-0.000595,0.030118,-0.002662,0.009635,0.008794,-0.002892,17,0.242501,0.010227,9.802983,0.002064,-0.001254,-0.000431,9.805988,0.004121,0.053176,0.069042
0.589140,1.276000,0.020000,0.085000,1.324263,0.030456,-0.027132,1.261426,0.013241,0.020101,0.002911,-0.001603,0.731937,0.681364,0.056482,0.061122,0.073278,-0.003139,0.040037,-0.002009,0.001787,0.005700,-0.003301,17,0.236350,0.012404,9.821092,-0.000446,0.001344,-0.000275,9.823946,0.002828,0.122524,0.066858
0.605358,1.276000,0.020000,0.085000,1.244786,-0.026559,0.019667,1.251185,0.005650,0.020519,-0.002549,-0.007642,0.594641,0.803951,-0.019604,-0.000888,0.070070,0.000372,0.031103,-0.001787,0.009809,0.012393,-0.002308,16,0.239424,0.020170,9.802854,-0.001804,0.003288,-0.000248,9.805799,0.006057,0.086084,0.070566
0.621935,1.276000,0.020000,0.085000,1.245274,-0.018889,-0.081027,1.251983,0.008281,0.012425,-0.004171,-0.004824,0.575689,0.817644,-0.016115,0.045534,0.045396,-0.002278,0.030510,-0.000422,0.009015,0.009715,-0.002033,17,0.243931,0.027408,9.818441,0.000011,0.000444,-0.000093,9.821510,0.001864,0.173267,0.077339
0.638568,1.276000,0.020000,0.085000,1.266682,-0.016576,0.036812,1.264492,0.006016,0.014867,-0.000651,-0.001225,0.435529,0.900174,0.086896,0.044321,0.050314,-0.008162,0.033629,-0.000728,-0.002427,0.007406,-0.001311,17,0.247269,0.027571,9.815967,0.000317,0.002784,-0.001456,9.819121,0.004397,0.061210,0.072434
0.655230,1.276000,0.020000,0.085000,1.259335,0.004136,-0.003763,1.260918,0.016226,0.013948,-0.003091,-0.000235,0.595604,0.803272,0.052550,0.126753,0.044455,-0.012229,0.030967,-0.000461,0.006993,0.000878,-0.002980,17,0.233682,0.030355,9.811267,0.001245,-0.001079,-0.000331,9.814097,0.005016,0.091696,0.072733
0.671788,1.276000,0.020000,0.085000,1.306867,0.017023,-0.023132,1.270129,0.023030,0.012530,0.002219,0.002793,0.753620,0.657300,0.094078,0.126109,0.039945,-0.015484,0.042184,-0.000202,-0.001565,-0.001205,-0.003787,16,0.242433,0.026207,9.800431,0.002025,-0.000408,-0.001112,9.803467,0.004435,0.112490,0.072770
0.688422,1.276000,0.020000,0.085000,1.271977,0.007128,-0.030750,1.259434,0.013668,0.008357,-0.001090,-0.008694,0.909359,0.415920,-0.015027,0.075314,0.028507,0.005394,0.047369,0.000544,0.010761,-0.006245,-0.005880,17,0.244021,0.026793,9.804815,-0.001603,-0.000770,-0.000319,9.807890,0.005009,0.116533,0.078668
0.705100,1.276000,0.020000,0.085000,1.244043,-0.006692,-0.010467,1.248093,0.010279,0.005461,-0.009359,-0.009920,0.786946,0.616871,-0.079631,0.036402,0.018011,0.003549,0.036654,0.001105,0.019539,-0.005878,-0.003753,17,0.225624,0.009108,9.815729,-0.000113,0.002373,-0.000206,9.818332,0.003293,0.104152,0.084852
0.721700,1.276000,0.020000,0.085000,1.342955,0.010717,0.056204,1.268947,0.013949,0.007009,-0.001368,-0.000569,0.691119,0.722740,0.053152,0.076306,0.020904,0.000397,0.038156,0.000944,0.009092,0.003876,-0.002087,17,0.235158,0.003521,9.809303,0.000430,0.001978,-0.001629,9.812126,0.003737,0.073474,0.078543
0.738310,1.276000,0.020000,0.085000,1.282790,-0.024621,0.054244,1.258639,0.006657,0.010074,-0.004527,-0.011219,0.812911,0.582262,-0.053739,0.013783,0.027811,0.006084,0.037423,0.000553,0.025721,0.000419,-0.004554,16,0.237952,0.037294,9.803459,0.000019,-0.001173,-0.000397,9.806422,0.003552,0.054617,0.078060
0.754920,1.276000,0.020000,0.085000,1.276542,0.033749,-0.111586,1.259926,0.018386,-0.003212,-0.009208,-0.003758,0.723506,0.690246,-0.048499,0.116909,-0.006942,-0.000547,0.035452,0.002623,0.018440,-0.007387,-0.003168,17,0.247702,0.024567,9.820405,-0.000166,0.000210,-0.000174,9.823562,0.002921,0.197067,0.089679
0.771590,1.276000,0.020000,0.085000,1.269398,-0.021647,-0.051489,1.258368,0.008215,-0.006100,-0.006538,-0.007293,0.777236,0.629133,-0.059604,0.023144,-0.014216,0.009037,0.035309,0.003117,0.020855,0.001050,-0.004163,17,0.245969,0.013536,9.808023,-0.000219,-0.000459,-0.000123,9.811117,0.003096,0.142854,0.093536
0.788227,1.276000,0.020000,0.085000,1.228481,0.015784,-0.028436,1.248728,0.013668,-0.008758,-0.010839,-0.007185,0.768879,0.639262,-0.112048,0.079069,-0.020311,0.003904,0.030343,0.003322,0.026164,-0.007083,-0.003884,17,0.257675,0.014508,9.827507,-0.000542,0.000868,-0.000959,9.830896,0.002829,0.123059,0.097849
0.804377,1.276000,0.020000,0.085000,1.260256,0.023056,-0.003103,1.258141,0.017536,-0.006786,-0.007788,-0.004099,0.717764,0.696231,-0.029445,0.101369,-0.014091,0.002265,0.036460,0.003094,0.015279,-0.004315,-0.002996,16,0.238954,0.031040,9.815455,-0.000719,0.000512,0.000238,9.818417,0.003661,0.089551,0.093540
0.821432,1.276000,0.020000,0.085000,1.268811,0.018288,0.073807,1.262673,0.016209,-0.000710,-0.003661,-0.002907,0.750462,0.660897,0.004408,0.073033,0.001948,0.003954,0.038497,0.002114,0.011702,-0.000924,-0.003123,17,0.239493,0.029031,9.811629,0.000667,-0.002680,-0.000304,9.814596,0.004433,0.013413,0.086823
0.838080,1.276000,0.020000,0.085000,1.234269,-0.013397,0.046567,1.253458,0.008529,0.003062,-0.004171,-0.007874,0.719513,0.694421,-0.059903,0.011220,0.010804,0.008945,0.032402,0.001426,0.019943,0.004539,-0.002189,17,0.251936,0.011582,9.796915,0.000134,0.000657,0.000978,9.800166,0.002749,0.065833,0.085753
0.854723,1.276000,0.020000,0.085000,1.336713,0.009482,0.066733,1.265196,0.010158,0.009376,-0.000591,-0.007281,0.790141,0.612881,0.025264,0.022766,0.024247,0.007343,0.041351,0.000665,0.015280,0.006262,-0.003535,17,0.251124,0.007034,9.816684,-0.000016,-0.001498,-0.000461,9.819899,0.003799,0.064268,0.077023
0.871326,1.276000,0.020000,0.085000,1.218016,0.013518,-0.067163,1.251222,0.010401,0.002123,-0.004891,-0.010167,0.746332,0.665479,-0.074688,0.033343,0.005014,0.005997,0.034519,0.001862,0.021283,0.006125,-0.003066,17,0.244144,0.021464,9.798587,-0.001249,-0.000221,-0.000245,9.801658,0.003344,0.162965,0.087033
0.887925,1.276000,0.020000,0.085000,1.267009,-0.010908,0.008541,1.262321,0.005862,0.004079,-0.000482,-0.008926,0.836524,0.547857,-0.002570,-0.012789,0.008982,0.012082,0.042239,0.001673,0.014909,0.008705,-0.004814,16,0.241227,0.038049,9.806872,-0.000916,0.004063,-0.000164,9.809916,0.004819,0.082959,0.083278
0.904506,1.276000,0.020000,0.085000,1.222502,-0.003774,-0.033709,1.244920,0.007481,-0.000995,-0.007593,-0.013101,0.797876,0.602631,-0.109917,0.012330,-0.002393,0.010231,0.035396,0.002262,0.029196,0.001038,-0.003400,17,0.229185,0.045986,9.795352,-0.000288,0.000218,0.000289,9.798143,0.002098,0.132359,0.092293
0.923680,1.276000,0.020000,0.085000,1.253929,0.017954,0.043822,1.255580,0.014862,0.002433,-0.005284,-0.004072,0.726682,0.686942,-0.011830,0.069141,0.007279,0.007599,0.038330,0.001820,0.012530,-0.000954,-0.002558,19,0.254226,0.034638,9.795015,-0.000887,-0.001993,0.000430,9.798377,0.003897,0.046765,0.085210
0.939922,1.276000,0.020000,0.085000,1.220834,-0.033126,0.009662,1.248286,0.003918,0.003037,-0.004254,-0.008594,0.713181,0.700914,-0.060569,-0.010507,0.007852,0.013279,0.034418,0.001699,0.017832,0.008110,-0.002124,17,0.236761,0.038596,9.812399,0.001276,0.000747,-0.002073,9.815336,0.005046,0.107431,0.088004
0.956511,1.276000,0.020000,0.085000,1.299664,-0.022780,-0.029851,1.261904,0.001355,-0.001791,0.000016,-0.008911,0.797045,0.603854,0.024615,-0.015829,-0.004127,0.013666,0.042383,0.002633,0.014042,0.008560,-0.003353,17,0.240598,0.032019,9.805974,-0.001639,-0.001647,-0.002049,9.808981,0.004362,0.124823,0.089884
0.973152,1.276000,0.020000,0.085000,1.263468,-0.001183,0.003170,1.253034,0.005391,-0.003113,-0.004314,-0.009652,0.781860,0.623364,-0.050716,0.022968,-0.007257,0.009745,0.037806,0.002860,0.021148,0.002457,-0.003123,16,0.236800,0.012768,9.810171,0.001392,0.000658,0.000664,9.813038,0.002649,0.085451,0.092221
0.989719,1.276000,0.020000,0.085000,1.305922,0.004635,-0.014017,1.263971,0.006372,-0.003542,-0.001988,-0.006705,0.745923,0.665996,0.034899,0.039159,-0.007937,0.009820,0.043652,0.002993,0.011517,0.003570,-0.002391,17,0.235387,0.028183,9.797938,0.000762,0.000147,-0.001640,9.800808,0.004539,0.104574,0.090388
1.006445,1.276000,0.020000,0.085000,1.240371,-0.000407,-0.066299,1.252450,0.004740,-0.008107,-0.004537,-0.009880,0.765889,0.642881,-0.058145,0.024660,-0.018286,0.009743,0.037818,0.003663,0.020884,0.001719,-0.002840,17,0.240630,0.016178,9.817596,-0.001718,0.001288,0.000236,9.820562,0.003399,0.156771,0.097244
1.022995,1.276000,0.020000,0.085000,1.294321,0.019721,0.029947,1.263059,0.009735,-0.005498,-0.003422,-0.006291,0.696519,0.717503,0.028462,0.065900,-0.011547,0.006814,0.043458,0.003208,0.009500,0.000878,-0.002265,17,0.242700,0.031198,9.810936,0.001173,0.001128,-0.000502,9.813994,0.003215,0.058022,0.091993
1.039636,1.276000,0.020000,0.085000,1.255167,0.004986,0.082627,1.252486,0.008031,0.000557,-0.005936,-0.009681,0.732556,0.680613,-0.058035,0.035796,0.001830,0.009311,0.038484,0.002113,0.019047,0.000956,-0.002992,16,0.249124,0.024426,9.795844,-0.000218,-0.002089,-0.000944,9.799046,0.003402,0.025788,0.088469
1.056278,1.276000,0.020000,0.085000,1.292080,0.011723,-0.048040,1.264504,0.010460,-0.003605,-0.003674,-0.006348,0.704911,0.709258,0.030429,0.056021,-0.007072,0.008448,0.044126,0.002905,0.009782,0.000547,-0.002427,17,0.247939,0.031071,9.823493,0.000737,0.001124,0.000662,9.826673,0.004092,0.134264,0.089856
1.072903,1.276000,0.020000,0.085000,1.252552,0.022517,-0.068668,1.254259,0.013747,-0.009096,-0.007324,-0.008281,0.750777,0.660464,-0.056483,0.071829,-0.020036,0.007854,0.039635,0.003778,0.018783,-0.004235,-0.003451,17,0.240313,0.034550,9.825130,0.001810,-0.000203,-0.001518,9.828132,0.004012,0.155467,0.096778
1.089544,1.276000,0.020000,0.085000,1.229594,-0.050601,-0.016655,1.247229,0.002491,-0.007826,-0.008474,-0.011915,0.740752,0.671619,-0.085013,-0.009406,-0.016702,0.015115,0.037847,0.003480,0.024035,0.000808,-0.002817,17,0.231039,0.018914,9.816910,0.000539,-0.000231,0.000018,9.819655,0.002849,0.132181,0.098748
1.106127,1.276000,0.020000,0.085000,1.261186,0.007638,-0.024994,1.256253,0.009865,-0.009795,-0.005959,-0.005876,0.660769,0.750543,-0.028372,0.065501,-0.020405,0.009409,0.038498,0.003837,0.013041,-0.000648,-0.001810,17,0.233594,0.017880,9.795768,0.000216,0.000398,-0.001189,9.798575,0.003410,0.111674,0.097359
1.122754,1.276000,0.020000,0.085000,1.278540,0.000302,0.022094,1.266877,0.005574,-0.006241,-0.001014,-0.006933,0.608847,0.793257,0.052290,0.024017,-0.011099,0.007336,0.042720,0.003221,0.005738,0.007308,-0.001283,16,0.228243,0.019113,9.800619,0.000841,-0.000604,0.000634,9.803296,0.002889,0.065967,0.092823
1.139476,1.276000,0.020000,0.085000,1.250377,0.004848,-0.068151,1.256131,0.006646,-0.011578,-0.003876,-0.009777,0.616550,0.787245,-0.034238,0.035525,-0.022713,0.008294,0.037514,0.004092,0.014309,0.007971,-0.001382,17,0.224008,0.023015,9.823993,0.000134,0.001786,-0.000130,9.826578,0.003845,0.156017,0.099500
1.156003,1.276000,0.020000,0.085000,1.243220,0.017015,-0.066263,1.251388,0.012363,-0.015697,-0.006416,-0.009445,0.632943,0.774114,-0.066370,0.079820,-0.032240,0.006295,0.035381,0.004735,0.018229,0.003501,-0.001743,17,0.233371,0.045722,9.824714,0.000497,-0.001302,0.000483,9.827595,0.002957,0.154803,0.103943
1.172638,1.276000,0.020000,0.085000,1.254293,-0.000359,-0.050304,1.257345,0.005762,-0.016778,-0.003056,-0.009708,0.655302,0.755298,-0.021904,0.013100,-0.032751,0.010278,0.039874,0.004837,0.012743,0.008098,-0.002123,17,0.240936,0.012358,9.806603,-0.001130,0.000403,0.001222,9.809577,0.002886,0.138539,0.104449
1.190036,1.276000,0.020000,0.085000,1.297187,-0.004090,0.022887,1.266399,0.003142,-0.013666,-0.001061,-0.007818,0.556401,0.830876,0.062782,0.017936,-0.025353,0.008978,0.044370,0.004225,0.004603,0.009118,-0.000047,17,0.241889,0.016825,9.792116,-0.000107,0.001237,-0.000609,9.795121,0.004402,0.069909,0.100555
1.205727,1.276000,0.020000,0.085000,1.238501,0.003451,-0.034761,1.257753,0.005693,-0.016532,-0.004269,-0.009864,0.451750,0.892080,-0.015595,0.014863,-0.030122,0.007784,0.037446,0.004539,0.010201,0.010317,0.000300,16,0.235910,0.029046,9.807681,0.001819,-0.000524,-0.001914,9.810566,0.004529,0.126581,0.104146
1.222547,1.276000,0.020000,0.085000,1.312306,-0.006241,0.060897,1.270719,0.003377,-0.011673,-0.000981,-0.006985,0.430132,0.902739,0.073789,0.008172,-0.017459,0.004595,0.041195,0.003747,0.001506,0.008143,0.000358,17,0.230047,0.006091,9.813404,0.000653,0.000248,-0.000856,9.816107,0.003736,0.050869,0.098234
1.238954,1.276000,0.020000,0.085000,1.281214,0.023149,0.023295,1.264410,0.010977,-0.010599,-0.004714,-0.008464,0.483344,0.875377,0.009951,0.065405,-0.014740,0.004713,0.037034,0.003543,0.010694,0.006861,-0.000613,17,0.239020,0.016502,9.814570,-0.001243,-0.000316,-0.000576,9.817496,0.003665,0.062005,0.096721
1.255792,1.276000,0.020000,0.085000,1.256994,0.012692,0.076725,1.252392,0.010814,-0.005587,-0.007424,-0.011325,0.507568,0.861506,-0.074053,0.046031,-0.003237,0.009582,0.035201,0.002525,0.017989,0.008307,-0.000434,17,0.217920,-0.005071,9.811598,-0.000786,0.001226,-0.000978,9.814022,0.003230,0.021980,0.094062
1.272350,1.276000,0.020000,0.085000,1.258016,-0.007807,-0.020725,1.253331,0.001265,-0.004792,-0.004507,-0.012673,0.543296,0.839433,-0.067844,-0.034675,-0.001436,0.014192,0.038416,0.002367,0.014997,0.012981,-0.001118,16,0.241401,0.021423,9.782742,-0.000371,-0.000767,-0.000539,9.785763,0.003370,0.110790,0.094486
1.288997,1.276000,0.020000,0.085000,1.263188,0.013820,-0.060914,1.255562,0.009909,-0.009258,-0.006940,-0.009857,0.535914,0.844187,-0.045140,0.045391,-0.011613,0.009532,0.037711,0.003216,0.015865,0.005575,-0.001056,17,0.248245,0.051840,9.802264,0.000977,0.000349,-0.000800,9.805545,0.003625,0.146605,0.096975
1.305652,1.276000,0.020000,0.085000,1.259206,0.022224,0.050163,1.253168,0.015423,-0.005003,-0.008501,-0.009525,0.525577,0.850650,-0.057886,0.082605,-0.002749,0.008060,0.035974,0.002468,0.017709,0.003463,-0.000857,17,0.232715,0.030409,9.785940,0.001231,-0.000665,0.000919,9.788758,0.002978,0.038738,0.092967
