timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,tc_x,tc_y,tc_z,tc_qx,tc_qy,tc_qz,tc_qw,tc_vx,tc_vy,tc_vz,tc_bias_ax,tc_bias_ay,tc_bias_az,tc_bias_gx,tc_bias_gy,tc_bias_gz,imu_n,imu_mean_ax,imu_mean_ay,imu_mean_az,imu_mean_gx,imu_mean_gy,imu_mean_gz,imu_accel_norm_mean,imu_gyro_norm_mean,wls_gt_err,tc_gt_err,integ_used,integ_input_count,integ_factor_count,integ_excluded_count,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_ring_closed_loops,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,integ_chi2_after_fde,integ_hal,integ_val,integ_p_fa,integ_tdoa_noise_sigma,integ_soft_gate,integ_hard_gate,integ_sigma_inflation,integ_input_pairs,integ_factor_pairs,integ_excluded_pairs,integ_residuals,integ_std_resid,integ_input_sigmas,integ_factor_sigmas,integ_factor_std_resid,integ_factor_labels
0.007920,1.487072,-0.067000,0.080000,1.433186,-0.072074,-0.147431,1.423779,-0.082944,-0.081869,-0.002768,-0.006919,0.015221,0.999856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,0.228986,0.121740,9.804961,0.000015,0.003333,0.001320,9.808393,0.004023,0.233783,0.174533,1,7,7,0,3.166314,18.466827,4,0,0.000000,1,0,0.577295,0.879320,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,6-7|7-0|0-1|1-2|3-4|4-5|5-6,6-7|7-0|0-1|1-2|3-4|4-5|5-6,none,-0.001685|0.060620|-0.132442|0.125689|0.012576|-0.044135|0.161150,-0.032877|0.634998|-0.886899|0.871226|0.211609|-0.531096|0.943157,0.051264|0.095465|0.149331|0.144267|0.059432|0.083101|0.170863,0.051264|0.095465|0.149331|0.144267|0.059432|0.083101|0.170863,-0.032877|0.634998|-0.886899|0.871226|0.211609|-0.531096|0.943157,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.024636,1.487487,-0.067000,0.080000,1.548114,-0.016529,-0.132137,1.456984,-0.048356,-0.084637,-0.003239,-0.005675,0.033791,0.999408,0.340792,0.167030,0.001285,-0.004265,-0.001896,0.000041,-0.000123,0.000231,-0.000020,16,0.222007,0.126177,9.820577,0.000570,-0.000332,0.000356,9.823902,0.003135,0.226330,0.168474,1,8,8,0,4.588212,20.515006,5,0,0.000000,1,0,0.437872,0.681042,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,6-7|7-0|0-1|1-2|2-3|3-4|4-5|5-6,6-7|7-0|0-1|1-2|2-3|3-4|4-5|5-6,none,-0.034037|0.178851|-0.206358|0.112389|-0.027118|0.034617|-0.110076|0.108034,-0.450658|0.971287|-1.007763|0.836903|-0.385538|0.455712|-0.830406|0.824526,0.075528|0.184138|0.204769|0.134292|0.070339|0.075963|0.132557|0.131025,0.075528|0.184138|0.204769|0.134292|0.070339|0.075963|0.132557|0.131025,-0.450658|0.971287|-1.007763|0.836903|-0.385538|0.455712|-0.830406|0.824526,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.068270,1.488000,-0.067000,0.080000,1.503935,-0.000566,-0.094351,1.473912,-0.017118,-0.081930,-0.004854,-0.016857,0.088615,0.995911,0.017593,0.228073,0.005423,0.011568,-0.004803,-0.000261,-0.000290,0.000107,0.000016,15,0.224067,0.109235,9.821375,-0.001798,-0.001469,0.000273,9.824541,0.004226,0.187258,0.170023,1,8,8,0,2.269420,20.515006,5,0,0.000000,1,0,0.296987,0.527376,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,0.005937|-0.028661|0.050448|-0.021542|0.131199|-0.080561|0.007540|-0.050286,0.109036|-0.400875|0.574344|-0.325619|0.884096|-0.729583|0.135478|-0.573290,0.054453|0.071496|0.087836|0.066156|0.148400|0.110421|0.055655|0.087714,0.054453|0.071496|0.087836|0.066156|0.148400|0.110421|0.055655|0.087714,0.109036|-0.400875|0.574344|-0.325619|0.884096|-0.729583|0.135478|-0.573290,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.084871,1.488000,-0.067000,0.080000,1.519867,-0.032964,-0.067780,1.493347,-0.027433,-0.069153,0.006408,-0.010363,-0.179265,0.983725,0.120308,-0.040109,0.010559,0.007738,0.009288,-0.000305,-0.000665,-0.000740,0.000471,17,0.219865,0.101151,9.810214,0.000731,-0.001108,-0.001005,9.813204,0.002934,0.154960,0.154405,1,8,8,0,3.536691,20.515006,5,0,0.000000,1,0,0.345655,0.723521,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,0.044118|-0.118802|0.027696|-0.048418|0.178882|-0.047398|0.084145|-0.040463,0.530977|-0.854067|0.391342|-0.560958|0.971332|-0.554049|0.743930|-0.503601,0.083089|0.139101|0.070772|0.086314|0.184161|0.085549|0.113109|0.080347,0.083089|0.139101|0.070772|0.086314|0.184161|0.085549|0.113109|0.080347,0.530977|-0.854067|0.391342|-0.560958|0.971332|-0.554049|0.743930|-0.503601,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.101520,1.488000,-0.067000,0.080000,1.525377,0.003026,-0.113777,1.503453,-0.009989,-0.067299,-0.004782,-0.008507,0.034972,0.999341,0.143387,0.181530,0.009723,0.005282,-0.003454,-0.000304,0.000458,-0.001271,-0.000010,17,0.230403,0.132823,9.811199,0.000592,-0.000093,-0.000859,9.814808,0.003866,0.209404,0.158701,1,8,8,0,3.453205,20.515006,5,0,0.000000,1,0,0.336522,0.624076,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.002925|-0.136791|0.030818|-0.029428|0.228049|-0.072903|0.014636|-0.111217,-0.056033|-0.896442|0.421512|-0.408317|1.031725|-0.696455|0.240027|-0.833632,0.052193|0.152593|0.073114|0.072071|0.221037|0.104677|0.060977|0.133413,0.052193|0.152593|0.073114|0.072071|0.221037|0.104677|0.060977|0.133413,-0.056033|-0.896442|0.421512|-0.408317|1.031725|-0.696455|0.240027|-0.833632,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.117122,1.488000,-0.067000,0.080000,1.479215,-0.007865,-0.150660,1.495596,-0.011064,-0.068251,-0.003786,-0.014799,0.091201,0.995715,-0.056751,0.116644,0.009248,0.019780,-0.001527,-0.000707,-0.000107,-0.001268,-0.000092,16,0.218676,0.110299,9.826926,0.000190,-0.000097,0.000228,9.829981,0.002732,0.238282,0.158634,1,7,7,0,2.817980,18.466827,4,0,0.000000,1,0,0.388681,0.940570,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2,3-4|4-5|5-6|6-7|7-0|0-1|1-2,none,0.114267|-0.023058|0.037827|-0.060879|0.002042|-0.212020|0.049527,0.842053|-0.342643|0.482670|-0.636417|0.039620|-1.014377|0.568327,0.135700|0.067293|0.078370|0.095659|0.051531|0.209015|0.087145,0.135700|0.067293|0.078370|0.095659|0.051531|0.209015|0.087145,0.842053|-0.342643|0.482670|-0.636417|0.039620|-1.014377|0.568327,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.134785,1.488000,-0.067000,0.080000,1.560195,-0.052159,-0.004025,1.513790,-0.018343,-0.049115,0.001578,-0.008328,-0.015895,0.999838,0.106397,0.017963,0.024033,0.007783,0.008915,-0.000781,-0.000418,-0.003318,0.000142,18,0.219105,0.123105,9.800013,0.000144,-0.003857,-0.001029,9.803244,0.004583,0.111770,0.140368,1,8,8,0,3.182010,20.515006,5,0,0.000000,1,0,0.311802,0.617031,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.094709|-0.084512|0.037615|0.000417|0.171066|-0.051184|0.002154|-0.079375,-0.782513|-0.745361|0.480944|0.008284|0.959431|-0.579082|0.041730|-0.724678,0.121032|0.113384|0.078211|0.050313|0.178300|0.088388|0.051615|0.109531,0.121032|0.113384|0.078211|0.050313|0.178300|0.088388|0.051615|0.109531,-0.782513|-0.745361|0.480944|0.008284|0.959431|-0.579082|0.041730|-0.724678,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.150310,1.487151,-0.067849,0.080000,1.536105,-0.071704,-0.093537,1.514898,-0.030477,-0.049530,-0.000589,-0.013821,0.348606,0.937167,0.025694,-0.118644,0.022488,0.017935,0.018179,-0.001159,-0.000127,-0.003076,-0.000620,15,0.220765,0.097721,9.793335,0.000594,-0.000739,-0.001389,9.796314,0.004576,0.180351,0.137639,1,7,7,0,1.955867,18.466827,4,0,0.000000,1,0,0.416862,0.834210,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2,3-4|4-5|5-6|6-7|7-0|0-1|1-2,none,-0.040917|-0.021128|0.105440|0.021140|0.017275|-0.097808|0.023595,-0.507104|-0.320867|0.816857|0.321009|0.274398|-0.792893|0.348541,0.080688|0.065846|0.129080|0.065855|0.062956|0.123356|0.067696,0.080688|0.065846|0.129080|0.065855|0.062956|0.123356|0.067696,-0.507104|-0.320867|0.816857|0.321009|0.274398|-0.792893|0.348541,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.167982,1.487562,-0.067000,0.080000,1.536819,-0.049182,-0.212780,1.515847,-0.022294,-0.067919,-0.000773,-0.012675,-0.167540,0.985783,0.001513,0.073741,-0.001973,0.018618,-0.000053,-0.000165,0.001828,-0.004660,0.000455,18,0.232574,0.106690,9.817387,0.000854,0.001188,-0.000671,9.820722,0.003491,0.297429,0.157094,1,8,8,0,3.179803,20.515006,5,0,0.000000,1,0,0.321371,0.654413,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.129835|-0.060539|0.098620|0.019588|0.073695|-0.100626|0.014625|-0.018746,-0.880977|-0.634554|0.795547|0.302798|0.700050|-0.801997|0.239872|-0.292635,0.147376|0.095404|0.123965|0.064691|0.105271|0.125470|0.060968|0.064060,0.147376|0.095404|0.123965|0.064691|0.105271|0.125470|0.060968|0.064060,-0.880977|-0.634554|0.795547|0.302798|0.700050|-0.801997|0.239872|-0.292635,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.184711,1.488000,-0.067000,0.080000,1.500196,-0.033965,-0.036396,1.505687,-0.017648,-0.060093,-0.005597,-0.015798,0.078254,0.996793,-0.129632,0.112984,0.009590,0.029199,-0.003818,-0.001080,0.003335,-0.003301,-0.000429,17,0.231781,0.108414,9.811997,-0.000350,0.002486,-0.000017,9.815337,0.005587,0.121606,0.149581,1,8,8,0,3.154828,20.515006,5,0,0.000000,1,0,0.349377,0.542682,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,0.009060|-0.077431|0.069582|-0.017164|0.188180|-0.081927|0.050947|-0.038028,0.159518|-0.716467|0.680931|-0.272990|0.984540|-0.735134|0.577561|-0.484302,0.056795|0.108073|0.102186|0.062873|0.191135|0.111446|0.088210|0.078521,0.056795|0.108073|0.102186|0.062873|0.191135|0.111446|0.088210|0.078521,0.159518|-0.716467|0.680931|-0.272990|0.984540|-0.735134|0.577561|-0.484302,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.201317,1.488000,-0.067000,0.080000,1.568718,-0.053826,-0.063388,1.520677,-0.022669,-0.052625,0.000355,-0.009419,-0.181077,0.983424,0.020598,0.050645,0.020943,0.014896,0.005642,-0.000899,0.004147,-0.006348,0.000313,17,0.221471,0.106886,9.808755,-0.000325,-0.000668,-0.001286,9.811852,0.002940,0.165073,0.143605,1,8,8,0,3.147331,20.515006,5,0,0.000000,1,0,0.373736,0.552181,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,3-4|4-5|5-6|6-7|7-0|0-1|1-2|2-3,none,-0.014120|-0.054072|0.131396|0.004998|0.225017|-0.067405|0.052253|-0.020020,-0.233040|-0.597125|0.884542|0.092997|1.028589|-0.670340|0.585861|-0.307926,0.060590|0.090554|0.148547|0.053749|0.218763|0.100554|0.089189|0.065015,0.060590|0.090554|0.148547|0.053749|0.218763|0.100554|0.089189|0.065015,-0.233040|-0.597125|0.884542|0.092997|1.028589|-0.670340|0.585861|-0.307926,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.220453,1.487930,-0.067000,0.080000,1.468073,-0.056214,-0.184298,1.508906,-0.024605,-0.056638,0.001680,-0.014393,-0.178510,0.983831,-0.104925,0.045704,0.011457,0.027651,0.010982,-0.000835,0.003311,-0.003789,0.000545,19,0.222230,0.097264,9.817299,-0.000503,-0.000539,0.002064,9.820302,0.002795,0.265262,0.144594,1,7,7,0,2.322249,18.466827,4,0,0.000000,1,0,0.468852,0.770051,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|7-0|0-1|1-2|2-3|3-4,4-5|5-6|7-0|0-1|1-2|2-3|3-4,none,-0.060995|0.073313|0.036280|-0.072693|0.115534|-0.001326|0.005032,-0.637047|0.698321|0.469890|-0.695497|0.845472|-0.026007|0.093574,0.095746|0.104985|0.077210|0.104520|0.136651|0.050995|0.053774,0.095746|0.104985|0.077210|0.104520|0.136651|0.050995|0.053774,-0.637047|0.698321|0.469890|-0.695497|0.845472|-0.026007|0.093574,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.236573,1.488000,-0.067000,0.080000,1.491993,-0.019469,-0.186142,1.507619,-0.018592,-0.066330,-0.005085,-0.011637,0.018973,0.999739,-0.031023,0.092254,-0.011004,0.023532,0.002254,0.000084,0.008179,-0.002805,0.000992,16,0.215468,0.115289,9.807752,-0.000407,-0.000950,-0.000417,9.810798,0.003965,0.270382,0.155373,1,8,8,0,2.015489,20.515006,5,0,0.000000,1,0,0.267213,0.582421,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,0.015242|0.021151|-0.057529|0.052478|-0.047633|-0.033118|-0.051268|0.044377,0.248114|0.321133|-0.617615|0.587273|-0.555651|-0.442528|-0.579622|0.532844,0.061432|0.065863|0.093147|0.089358|0.085725|0.074839|0.088451|0.083282,0.061432|0.065863|0.093147|0.089358|0.085725|0.074839|0.088451|0.083282,0.248114|0.321133|-0.617615|0.587273|-0.555651|-0.442528|-0.579622|0.532844,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.252509,1.488000,-0.067000,0.080000,1.557773,-0.065249,-0.059179,1.521707,-0.021880,-0.061930,-0.003011,-0.004861,0.221650,0.975110,0.068402,0.115293,-0.001853,0.006648,0.006532,0.000031,0.005090,-0.009829,0.000194,16,0.225211,0.103122,9.820544,-0.000197,0.000552,-0.000110,9.823672,0.003736,0.155699,0.152696,1,7,7,0,3.237878,18.466827,4,0,0.000000,1,0,0.498272,0.952055,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,-0.097765|0.112443|0.020560|0.028564|-0.120467|0.094136|-0.047016,-0.792749|0.837050|0.314278|0.399925|-0.858330|0.780551|-0.551428,0.123323|0.134332|0.065420|0.071423|0.140350|0.120602|0.085262,0.123323|0.134332|0.065420|0.071423|0.140350|0.120602|0.085262,-0.792749|0.837050|0.314278|0.399925|-0.858330|0.780551|-0.551428,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.269890,1.488000,-0.067000,0.080000,1.538955,-0.035491,-0.036539,1.523188,-0.018076,-0.053456,-0.009005,-0.004838,0.378891,0.925385,0.045745,0.192190,0.012591,0.005974,-0.004492,-0.000723,-0.003972,-0.008930,0.000654,18,0.218831,0.106735,9.811842,0.001307,-0.001156,-0.001416,9.814865,0.002954,0.131036,0.146432,1,8,8,0,3.464254,20.515006,5,0,0.000000,1,0,0.346354,0.604276,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.162499|0.068652|0.005988|0.132166|-0.071739|0.084179|-0.017558|-0.034497,-0.945452|0.676447|0.109883|0.886279|-0.691098|0.744063|-0.277960|-0.454666,0.171874|0.101489|0.054491|0.149124|0.103804|0.113134|0.063169|0.075872,0.171874|0.101489|0.054491|0.149124|0.103804|0.113134|0.063169|0.075872,-0.945452|0.676447|0.109883|0.886279|-0.691098|0.744063|-0.277960|-0.454666,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.286503,1.487381,-0.067000,0.080000,1.524735,-0.006827,-0.090824,1.519283,-0.007654,-0.051455,-0.012095,-0.004563,0.324706,0.945727,-0.028166,0.259876,0.013365,0.006024,-0.016282,-0.001150,0.002006,-0.011826,0.000519,17,0.227589,0.114496,9.823178,-0.001846,-0.002183,-0.000021,9.826489,0.004194,0.184924,0.147716,1,8,8,0,3.937374,20.515006,5,0,0.000000,1,0,0.373785,0.615926,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.091205|0.047342|-0.065630|0.187636|-0.168718|0.018504|-0.088149|0.014775,-0.770286|0.553665|-0.661445|0.983793|-0.955700|0.289672|-0.759173|0.241896,0.118403|0.085506|0.099223|0.190727|0.176538|0.063878|0.116112|0.061082,0.118403|0.085506|0.099223|0.190727|0.176538|0.063878|0.116112|0.061082,-0.770286|0.553665|-0.661445|0.983793|-0.955700|0.289672|-0.759173|0.241896,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.302321,1.488000,-0.067000,0.080000,1.520104,-0.018496,-0.106052,1.515518,-0.013477,-0.053915,-0.008749,-0.007682,0.345477,0.938355,-0.084465,0.169018,0.009283,0.017371,-0.008625,-0.000764,0.000456,-0.007261,0.000562,16,0.218327,0.092161,9.821583,-0.001020,-0.001570,-0.000566,9.824446,0.002763,0.194933,0.146817,1,7,7,0,1.580215,18.466827,4,0,0.000000,1,0,0.321703,0.792564,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,0.013702|0.031200|0.007542|-0.032918|-0.096432|-0.034863|-0.047027,0.227321|0.425070|0.135511|-0.440740|-0.788333|-0.457832|-0.551508,0.060277|0.073400|0.055657|0.074689|0.122324|0.076147|0.085271,0.060277|0.073400|0.055657|0.074689|0.122324|0.076147|0.085271,0.227321|0.425070|0.135511|-0.440740|-0.788333|-0.457832|-0.551508,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.318974,1.488000,-0.067000,0.080000,1.530289,-0.093272,0.036698,1.518263,-0.023933,-0.043505,-0.003031,-0.010262,0.347436,0.937643,-0.065008,0.058667,0.041135,0.024317,-0.000604,-0.001768,-0.005601,-0.002706,0.000929,16,0.215377,0.104273,9.808526,-0.000001,-0.001222,-0.001645,9.811450,0.003738,0.065982,0.134254,1,7,7,0,3.517497,18.466827,4,0,0.000000,1,0,0.566167,0.873547,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,-0.048753|0.187364|0.004141|0.117017|-0.100899|0.152204|0.001862,-0.563199|0.983419|0.077972|0.849409|-0.802863|0.927208|0.036230,0.086565|0.190523|0.053106|0.137763|0.125675|0.164153|0.051397,0.086565|0.190523|0.053106|0.137763|0.125675|0.164153|0.051397,-0.563199|0.983419|0.077972|0.849409|-0.802863|0.927208|0.036230,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.336041,1.488000,-0.067000,0.080000,1.515446,-0.068018,0.034213,1.513463,-0.017233,-0.037150,-0.007931,-0.010676,0.319688,0.947430,-0.098126,0.134483,0.056514,0.021971,-0.007883,-0.002570,-0.000151,-0.006237,0.000911,18,0.215188,0.110839,9.824729,0.000360,-0.001471,0.000170,9.827712,0.003191,0.053393,0.129805,1,6,6,0,1.966405,16.266236,3,0,0.000000,1,0,0.551998,1.061945,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|7-0|0-1|1-2|3-4,4-5|5-6|7-0|0-1|1-2|3-4,none,-0.073380|0.048055|0.017883|-0.074199|0.091126|0.001353,-0.698626|0.558514|0.282011|-0.702315|0.770005|0.026514,0.105035|0.086042|0.063412|0.105649|0.118344|0.051014,0.105035|0.086042|0.063412|0.105649|0.118344|0.051014,-0.698626|0.558514|0.282011|-0.702315|0.770005|0.026514,nominal|nominal|nominal|nominal|nominal|nominal
0.352224,1.487329,-0.067000,0.080000,1.514769,-0.082494,-0.040434,1.512407,-0.027710,-0.034113,-0.006156,-0.010404,0.460831,0.887405,-0.107979,0.051328,0.061078,0.027838,-0.001318,-0.002731,-0.005018,-0.002529,0.000327,16,0.204506,0.104982,9.827095,0.000572,-0.002918,-0.000314,9.829785,0.003970,0.124488,0.123265,1,7,7,0,2.641127,18.466827,4,0,0.000000,1,0,0.416519,0.862497,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|3-4,4-5|5-6|6-7|7-0|0-1|1-2|3-4,none,-0.045767|0.117437|0.023597|0.079976|-0.049133|0.088473|-0.017189,-0.542745|0.850512|0.348564|0.727173|-0.565726|0.760372|-0.273305,0.084325|0.138077|0.067698|0.109982|0.086850|0.116354|0.062891,0.084325|0.138077|0.067698|0.109982|0.086850|0.116354|0.062891,-0.542745|0.850512|0.348564|0.727173|-0.565726|0.760372|-0.273305,nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.369562,1.488000,-0.067000,0.080000,1.503033,-0.032880,-0.069151,1.510966,-0.016075,-0.033741,-0.006456,-0.010080,0.185741,0.982526,-0.119230,0.152222,0.055658,0.023979,-0.008706,-0.002662,0.000516,-0.008590,0.001369,17,0.207268,0.103777,9.813046,0.000674,-0.000477,0.000151,9.815784,0.004246,0.153740,0.126719,1,8,8,0,3.227403,20.515006,5,0,0.000000,1,0,0.374759,0.591857,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.066039|0.110171|-0.008564|0.119096|-0.159031|0.052322|-0.022615|0.002811,-0.663512|0.830676|-0.151785|0.854826|-0.939494|0.586297|-0.337736|0.053941,0.099529|0.132628|0.056423|0.139322|0.169274|0.089242|0.066961|0.052108,0.099529|0.132628|0.056423|0.139322|0.169274|0.089242|0.066961|0.052108,-0.663512|0.830676|-0.151785|0.854826|-0.939494|0.586297|-0.337736|0.053941,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.386185,1.488000,-0.067000,0.080000,1.486941,-0.004604,-0.123828,1.499406,-0.007469,-0.039456,-0.012325,-0.009524,0.365565,0.930655,-0.157559,0.205343,0.035327,0.025314,-0.017250,-0.002077,0.005570,-0.007939,0.000438,17,0.213034,0.101238,9.783806,0.000700,0.000434,0.000366,9.786649,0.003282,0.213167,0.133954,1,8,8,0,3.026578,20.515006,5,0,0.000000,1,0,0.375745,0.619349,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.030281|0.126942|-0.012488|0.113393|-0.147486|0.050130|-0.014586|0.022287,-0.416459|0.874216|-0.210353|0.839669|-0.918261|0.572280|-0.239358|0.334058,0.072711|0.145206|0.059366|0.135045|0.160614|0.087598|0.060940|0.066715,0.072711|0.145206|0.059366|0.135045|0.160614|0.087598|0.060940|0.066715,-0.416459|0.874216|-0.210353|0.839669|-0.918261|0.572280|-0.239358|0.334058,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.402829,1.488000,-0.067000,0.080000,1.507729,-0.050645,-0.078155,1.505139,-0.017402,-0.042409,-0.007469,-0.005457,0.578084,0.815925,-0.109948,0.113216,0.026135,0.021502,-0.007190,-0.001301,-0.006255,-0.005668,-0.000307,17,0.219111,0.107714,9.811316,0.001573,0.002137,0.000434,9.814357,0.003965,0.160218,0.133182,1,8,8,0,2.612031,20.515006,5,0,0.000000,1,0,0.288304,0.556962,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.074386|0.012381|-0.034073|0.157705|-0.044488|0.001373|-0.111596|-0.005442,-0.703150|0.208832|-0.450974|0.937166|-0.533650|0.026901|-0.834692|-0.100631,0.105789|0.059286|0.075555|0.168279|0.083366|0.051030|0.133697|0.054082,0.105789|0.059286|0.075555|0.168279|0.083366|0.051030|0.133697|0.054082,-0.703150|0.208832|-0.450974|0.937166|-0.533650|0.026901|-0.834692|-0.100631,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
0.419528,1.488000,-0.067000,0.080000,1.535804,-0.019480,-0.149195,1.510934,-0.009564,-0.051519,-0.008070,-0.002026,0.569440,0.821991,-0.053695,0.178046,-0.003490,0.011886,-0.002502,-0.000018,-0.010373,-0.010828,-0.000422,17,0.220969,0.100702,9.795891,-0.000117,-0.000326,-0.000607,9.798902,0.003595,0.238901,0.145334,1,8,8,0,2.124922,20.515006,5,0,0.000000,1,0,0.292341,0.570306,1,-1,nan,1.000000,2.000000,0.001000,0.080000,2.500000,5.000000,4.000000,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,4-5|5-6|6-7|7-0|0-1|1-2|2-3|3-4,none,-0.060463|0.026393|-0.012026|0.110393|-0.017147|0.088402|-0.009942|0.029219,-0.634137|0.378153|-0.203763|0.831305|-0.272785|0.760112|-0.173039|0.406301,0.095348|0.069795|0.059020|0.132795|0.062861|0.116302|0.057457|0.071914,0.095348|0.069795|0.059020|0.132795|0.062861|0.116302|0.057457|0.071914,-0.634137|0.378153|-0.203763|0.831305|-0.272785|0.760112|-0.173039|0.406301,nominal|nominal|nominal|nominal|nominal|nominal|nominal|nominal
